datetime_beijing,date,hour_beijing,timestamp_original,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,weather_code,pressure_msl,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m,visibility,is_day,weather_description
2026-04-05 00:00,2026-04-05,0,2026-04-05T00:00,15.6,89,13.8,16.2,0.0,0.0,0.0,2,1009.9,1009.3,54,4.0,63,12.2,24140.0,0,局部多云
2026-04-05 01:00,2026-04-05,1,2026-04-05T01:00,15.1,92,13.8,15.8,0.0,0.0,0.0,2,1009.4,1008.8,45,3.1,69,7.6,24140.0,0,局部多云
2026-04-05 02:00,2026-04-05,2,2026-04-05T02:00,14.8,93,13.6,15.8,0.0,0.0,0.0,0,1008.9,1008.3,5,1.1,18,5.8,24140.0,0,晴
2026-04-05 03:00,2026-04-05,3,2026-04-05T03:00,14.4,95,13.6,15.3,0.0,0.0,0.0,0,1008.3,1007.7,6,1.1,342,1.8,24140.0,0,晴
2026-04-05 04:00,2026-04-05,4,2026-04-05T04:00,14.0,97,13.5,15.0,0.0,0.0,0.0,45,1007.8,1007.2,0,0.7,360,1.4,24140.0,0,雾
2026-04-05 05:00,2026-04-05,5,2026-04-05T05:00,13.5,99,13.4,14.6,0.0,0.0,0.0,45,1007.8,1007.2,52,0.0,270,1.1,24140.0,0,雾
2026-04-05 06:00,2026-04-05,6,2026-04-05T06:00,13.4,100,13.4,14.1,0.0,0.0,0.0,45,1008.3,1007.7,67,2.4,207,2.9,24140.0,1,雾
2026-04-05 07:00,2026-04-05,7,2026-04-05T07:00,13.6,100,13.6,14.4,0.0,0.0,0.0,45,1009.1,1008.5,72,1.9,202,5.8,24140.0,1,雾
2026-04-05 08:00,2026-04-05,8,2026-04-05T08:00,15.2,95,14.4,16.3,0.0,0.0,0.0,45,1009.4,1008.8,96,2.2,180,6.1,24140.0,1,雾
2026-04-05 09:00,2026-04-05,9,2026-04-05T09:00,18.3,83,15.3,19.7,0.0,0.0,0.0,3,1010.0,1009.4,100,2.2,180,6.8,24140.0,1,多云
2026-04-05 10:00,2026-04-05,10,2026-04-05T10:00,20.9,72,15.7,22.4,0.0,0.0,0.0,3,1010.1,1009.5,100,5.8,173,13.3,24140.0,1,多云
2026-04-05 11:00,2026-04-05,11,2026-04-05T11:00,23.2,62,15.5,25.0,0.0,0.0,0.0,1,1009.9,1009.3,33,9.8,186,20.5,24140.0,1,基本晴
2026-04-05 12:00,2026-04-05,12,2026-04-05T12:00,25.0,53,14.7,27.3,0.0,0.0,0.0,3,1009.3,1008.7,100,6.8,183,20.2,24140.0,1,多云
2026-04-05 13:00,2026-04-05,13,2026-04-05T13:00,26.1,50,14.8,28.1,0.0,0.0,0.0,3,1008.3,1007.7,100,7.3,191,16.6,24140.0,1,多云
2026-04-05 14:00,2026-04-05,14,2026-04-05T14:00,26.6,47,14.4,27.4,0.0,0.0,0.0,3,1007.3,1006.7,100,8.4,187,17.6,24140.0,1,多云
2026-04-05 15:00,2026-04-05,15,2026-04-05T15:00,27.0,46,14.4,27.6,0.0,0.0,0.0,3,1006.8,1006.2,100,7.6,177,17.6,24140.0,1,多云
2026-04-05 16:00,2026-04-05,16,2026-04-05T16:00,27.1,45,14.1,27.2,0.0,0.0,0.0,3,1006.8,1006.2,100,8.0,175,16.2,24140.0,1,多云
2026-04-05 17:00,2026-04-05,17,2026-04-05T17:00,26.3,49,14.7,26.8,0.0,0.0,0.0,3,1006.8,1006.2,100,7.1,165,16.2,24140.0,1,多云
2026-04-05 18:00,2026-04-05,18,2026-04-05T18:00,25.3,52,14.7,26.2,0.0,0.0,0.0,3,1007.2,1006.6,100,4.9,163,14.0,24140.0,1,多云
2026-04-05 19:00,2026-04-05,19,2026-04-05T19:00,24.4,48,12.7,24.7,0.0,0.0,0.0,3,1007.5,1006.9,100,3.8,163,9.4,24140.0,0,多云
2026-04-05 20:00,2026-04-05,20,2026-04-05T20:00,23.2,49,11.9,23.3,0.0,0.0,0.0,3,1007.3,1006.7,100,3.1,135,6.8,24140.0,0,多云
2026-04-05 21:00,2026-04-05,21,2026-04-05T21:00,22.4,51,11.7,22.4,0.0,0.0,0.0,3,1007.9,1007.3,100,3.1,159,5.0,24140.0,0,多云
2026-04-05 22:00,2026-04-05,22,2026-04-05T22:00,22.0,52,11.7,22.0,0.0,0.0,0.0,3,1007.9,1007.3,100,3.1,135,5.4,24140.0,0,多云
2026-04-05 23:00,2026-04-05,23,2026-04-05T23:00,21.5,56,12.3,21.7,0.0,0.0,0.0,3,1007.8,1007.2,100,3.2,153,5.0,24140.0,0,多云
2026-04-06 00:00,2026-04-06,0,2026-04-06T00:00,21.2,59,12.8,21.7,0.0,0.0,0.0,3,1007.6,1007.0,97,2.6,164,5.0,24140.0,0,多云
2026-04-06 01:00,2026-04-06,1,2026-04-06T01:00,20.9,61,13.1,21.5,0.0,0.0,0.0,3,1007.4,1006.8,99,2.5,172,4.0,24140.0,0,多云
2026-04-06 02:00,2026-04-06,2,2026-04-06T02:00,20.3,64,13.3,20.9,0.0,0.0,0.0,3,1007.0,1006.4,100,2.8,140,4.3,24140.0,0,多云
2026-04-06 03:00,2026-04-06,3,2026-04-06T03:00,19.8,68,13.7,20.7,0.0,0.0,0.0,3,1006.6,1006.0,100,2.2,189,4.3,24140.0,0,多云
2026-04-06 04:00,2026-04-06,4,2026-04-06T04:00,19.4,71,14.0,20.3,0.0,0.0,0.0,3,1006.3,1005.7,100,2.8,140,4.3,24140.0,0,多云
2026-04-06 05:00,2026-04-06,5,2026-04-06T05:00,19.1,73,14.2,20.3,0.0,0.0,0.0,2,1006.3,1005.7,71,1.4,180,4.3,24140.0,0,局部多云
2026-04-06 06:00,2026-04-06,6,2026-04-06T06:00,18.7,75,14.1,19.6,0.0,0.0,0.0,3,1006.4,1005.8,100,2.6,164,4.7,24140.0,1,多云
2026-04-06 07:00,2026-04-06,7,2026-04-06T07:00,18.8,79,15.0,20.2,0.0,0.0,0.0,3,1007.3,1006.7,90,1.8,191,4.0,24140.0,1,多云
2026-04-06 08:00,2026-04-06,8,2026-04-06T08:00,20.6,80,17.0,23.0,0.0,0.0,0.0,2,1008.0,1007.4,49,0.8,207,3.6,24140.0,1,局部多云
2026-04-06 09:00,2026-04-06,9,2026-04-06T09:00,22.7,67,16.3,24.5,0.0,0.0,0.0,2,1008.9,1008.3,67,2.3,231,6.1,24140.0,1,局部多云
2026-04-06 10:00,2026-04-06,10,2026-04-06T10:00,24.2,61,16.2,25.9,0.0,0.0,0.0,3,1008.9,1008.3,95,3.3,276,8.6,24140.0,1,多云
2026-04-06 11:00,2026-04-06,11,2026-04-06T11:00,25.7,54,15.7,27.8,0.0,0.0,0.0,3,1008.0,1007.4,100,3.3,257,9.0,24140.0,1,多云
2026-04-06 12:00,2026-04-06,12,2026-04-06T12:00,26.6,49,15.0,28.1,0.0,0.0,0.0,3,1007.6,1007.0,100,4.6,288,10.8,24140.0,1,多云
