datetime_beijing,date,hour_beijing,timestamp_original,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,weather_code,pressure_msl,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m,visibility,is_day,weather_description
2026-05-06 00:00,2026-05-06,0,2026-05-06T00:00,17.5,68,11.6,16.4,0.0,0.0,0.0,0,1013.7,1013.1,0,11.2,165,20.5,15200.0,0,晴
2026-05-06 01:00,2026-05-06,1,2026-05-06T01:00,17.0,70,11.4,15.8,0.0,0.0,0.0,0,1013.6,1013.0,0,10.7,172,19.4,15200.0,0,晴
2026-05-06 02:00,2026-05-06,2,2026-05-06T02:00,17.0,69,11.2,15.8,0.0,0.0,0.0,0,1013.4,1012.8,0,11.2,183,18.4,15200.0,0,晴
2026-05-06 03:00,2026-05-06,3,2026-05-06T03:00,16.3,73,11.4,15.3,0.0,0.0,0.0,0,1013.3,1012.7,0,9.9,165,18.7,15200.0,0,晴
2026-05-06 04:00,2026-05-06,4,2026-05-06T04:00,15.5,78,11.6,14.5,0.0,0.0,0.0,0,1013.2,1012.6,0,9.9,158,17.3,14080.0,0,晴
2026-05-06 05:00,2026-05-06,5,2026-05-06T05:00,14.9,81,11.6,14.3,0.0,0.0,0.0,0,1013.4,1012.8,0,7.9,169,16.9,14080.0,0,晴
2026-05-06 06:00,2026-05-06,6,2026-05-06T06:00,15.4,80,11.9,14.6,0.0,0.0,0.0,0,1013.9,1013.3,0,9.2,168,14.8,14080.0,1,晴
2026-05-06 07:00,2026-05-06,7,2026-05-06T07:00,17.5,76,13.1,17.0,0.0,0.0,0.0,0,1014.0,1013.4,0,9.7,165,17.3,14080.0,1,晴
2026-05-06 08:00,2026-05-06,8,2026-05-06T08:00,19.6,69,13.8,19.5,0.0,0.0,0.0,0,1014.2,1013.6,0,9.3,171,20.5,15200.0,1,晴
2026-05-06 09:00,2026-05-06,9,2026-05-06T09:00,21.7,65,14.8,22.2,0.0,0.0,0.0,0,1014.6,1014.0,0,8.6,190,21.2,15200.0,1,晴
2026-05-06 10:00,2026-05-06,10,2026-05-06T10:00,23.8,59,15.4,25.6,0.0,0.0,0.0,0,1014.8,1014.2,0,8.2,195,21.2,16140.0,1,晴
