datetime_beijing,date,hour_beijing,timestamp_original,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,weather_code,pressure_msl,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m,visibility,is_day,weather_description
2026-04-19 00:00,2026-04-19,0,2026-04-19T00:00,16.8,81,13.5,17.5,0.0,0.0,0.0,1,1013.9,1013.3,40,2.6,34,4.7,24140.0,0,基本晴
2026-04-19 01:00,2026-04-19,1,2026-04-19T01:00,16.3,83,13.4,17.0,0.0,0.0,0.0,1,1013.4,1012.8,37,2.6,16,4.7,24140.0,0,基本晴
2026-04-19 02:00,2026-04-19,2,2026-04-19T02:00,15.8,87,13.6,16.6,0.0,0.0,0.0,1,1013.1,1012.5,28,2.7,23,4.3,24140.0,0,基本晴
2026-04-19 03:00,2026-04-19,3,2026-04-19T03:00,15.4,90,13.7,16.2,0.0,0.0,0.0,1,1012.8,1012.2,32,2.2,9,4.7,24140.0,0,基本晴
2026-04-19 04:00,2026-04-19,4,2026-04-19T04:00,15.0,93,13.8,15.9,0.0,0.0,0.0,1,1012.3,1011.7,29,2.2,360,4.0,24140.0,0,基本晴
2026-04-19 05:00,2026-04-19,5,2026-04-19T05:00,14.6,95,13.8,15.5,0.0,0.0,0.0,1,1012.3,1011.7,29,1.9,338,3.6,24140.0,0,基本晴
2026-04-19 06:00,2026-04-19,6,2026-04-19T06:00,14.2,96,13.6,15.1,0.0,0.0,0.0,45,1012.9,1012.3,44,1.8,349,3.6,24140.0,1,雾
2026-04-19 07:00,2026-04-19,7,2026-04-19T07:00,14.5,97,14.0,15.5,0.0,0.0,0.0,45,1013.3,1012.7,60,1.8,360,4.3,24140.0,1,雾
2026-04-19 08:00,2026-04-19,8,2026-04-19T08:00,16.1,90,14.4,17.1,0.0,0.0,0.0,2,1014.6,1014.0,51,3.0,346,7.9,24140.0,1,局部多云
2026-04-19 09:00,2026-04-19,9,2026-04-19T09:00,18.0,83,15.0,19.3,0.0,0.0,0.0,2,1015.0,1014.4,45,2.3,342,7.9,24140.0,1,局部多云
2026-04-19 10:00,2026-04-19,10,2026-04-19T10:00,20.1,70,14.4,22.4,0.0,0.0,0.0,1,1015.0,1014.4,43,2.2,351,7.9,24140.0,1,基本晴
2026-04-19 11:00,2026-04-19,11,2026-04-19T11:00,21.9,63,14.5,25.0,0.0,0.0,0.0,0,1014.4,1013.8,4,3.3,354,9.7,24140.0,1,晴
2026-04-19 12:00,2026-04-19,12,2026-04-19T12:00,23.3,58,14.5,26.6,0.0,0.0,0.0,1,1013.5,1012.9,28,4.8,347,12.6,24140.0,1,基本晴
