datetime_beijing,date,hour_beijing,timestamp_original,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,weather_code,pressure_msl,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m,visibility,is_day,weather_description
2026-03-08 00:00,2026-03-08,0,2026-03-08T00:00,6.6,71,1.7,3.4,0.0,0.0,0.0,2,1028.8,1028.2,73,9.1,97,21.6,24140.0,0,局部多云
2026-03-08 01:00,2026-03-08,1,2026-03-08T01:00,6.5,73,2.0,3.8,0.0,0.0,0.0,3,1028.9,1028.3,100,6.2,83,18.0,24140.0,0,多云
2026-03-08 02:00,2026-03-08,2,2026-03-08T02:00,6.6,73,2.1,4.0,0.0,0.0,0.0,3,1028.9,1028.3,100,5.4,82,11.9,24140.0,0,多云
2026-03-08 03:00,2026-03-08,3,2026-03-08T03:00,6.6,76,2.6,4.4,0.0,0.0,0.0,3,1028.7,1028.1,100,3.2,63,10.8,24140.0,0,多云
2026-03-08 04:00,2026-03-08,4,2026-03-08T04:00,6.6,78,3.0,4.3,0.0,0.0,0.0,3,1028.3,1027.7,100,4.7,67,9.4,24140.0,0,多云
2026-03-08 05:00,2026-03-08,5,2026-03-08T05:00,6.6,78,3.0,4.3,0.0,0.0,0.0,3,1028.4,1027.8,100,4.8,77,10.4,24140.0,0,多云
2026-03-08 06:00,2026-03-08,6,2026-03-08T06:00,6.7,79,3.3,4.7,0.0,0.0,0.0,3,1028.6,1028.0,100,2.9,60,9.7,24140.0,0,多云
2026-03-08 07:00,2026-03-08,7,2026-03-08T07:00,6.7,80,3.5,4.6,0.0,0.0,0.0,3,1028.7,1028.1,95,3.7,61,7.9,24140.0,1,多云
2026-03-08 08:00,2026-03-08,8,2026-03-08T08:00,7.4,73,2.9,5.1,0.0,0.0,0.0,3,1029.3,1028.7,75,4.4,99,8.3,24140.0,1,多云
2026-03-08 09:00,2026-03-08,9,2026-03-08T09:00,8.1,68,2.6,5.5,0.0,0.0,0.0,2,1029.4,1028.8,71,6.0,115,12.6,24140.0,1,局部多云
2026-03-08 10:00,2026-03-08,10,2026-03-08T10:00,9.2,64,2.7,6.3,0.0,0.0,0.0,2,1028.4,1027.8,79,8.4,130,17.6,24140.0,1,局部多云
2026-03-08 11:00,2026-03-08,11,2026-03-08T11:00,10.4,60,2.9,7.8,0.0,0.0,0.0,2,1027.7,1027.1,54,6.5,146,18.4,24140.0,1,局部多云
2026-03-08 12:00,2026-03-08,12,2026-03-08T12:00,11.8,57,3.6,10.5,0.0,0.0,0.0,2,1026.9,1026.3,69,4.2,160,14.8,24140.0,1,局部多云
2026-03-08 13:00,2026-03-08,13,2026-03-08T13:00,12.9,54,3.8,11.5,0.0,0.0,0.0,3,1025.8,1025.2,100,2.5,135,11.9,24140.0,1,多云
2026-03-08 14:00,2026-03-08,14,2026-03-08T14:00,13.6,53,4.2,11.5,0.0,0.0,0.0,3,1025.2,1024.6,100,6.3,66,14.8,24140.0,1,多云
2026-03-08 15:00,2026-03-08,15,2026-03-08T15:00,13.9,52,4.2,11.0,0.0,0.0,0.0,3,1025.1,1024.5,100,10.6,62,22.3,24140.0,1,多云
2026-03-08 16:00,2026-03-08,16,2026-03-08T16:00,13.3,52,3.7,10.0,0.0,0.0,0.0,3,1025.2,1024.6,100,12.8,68,26.3,24140.0,1,多云
2026-03-08 17:00,2026-03-08,17,2026-03-08T17:00,12.0,58,4.0,8.6,0.0,0.0,0.0,3,1025.6,1025.0,100,13.8,75,27.7,24140.0,1,多云
2026-03-08 18:00,2026-03-08,18,2026-03-08T18:00,10.6,66,4.5,7.7,0.0,0.0,0.0,3,1026.0,1025.4,100,10.8,94,27.4,24140.0,1,多云
2026-03-08 19:00,2026-03-08,19,2026-03-08T19:00,9.7,71,4.7,7.4,0.0,0.0,0.0,3,1026.8,1026.2,100,7.2,84,20.9,24140.0,0,多云
2026-03-08 20:00,2026-03-08,20,2026-03-08T20:00,9.3,75,5.1,7.3,0.0,0.0,0.0,3,1027.4,1026.8,100,5.0,69,14.0,24140.0,0,多云
2026-03-08 21:00,2026-03-08,21,2026-03-08T21:00,8.9,79,5.4,7.1,0.0,0.0,0.0,3,1027.8,1027.2,100,4.6,51,10.1,24140.0,0,多云
2026-03-08 22:00,2026-03-08,22,2026-03-08T22:00,8.4,81,5.3,6.6,0.0,0.0,0.0,3,1028.0,1027.4,100,4.6,45,9.0,24140.0,0,多云
2026-03-08 23:00,2026-03-08,23,2026-03-08T23:00,8.0,84,5.5,6.2,0.0,0.0,0.0,3,1028.3,1027.7,100,4.7,32,9.0,24140.0,0,多云
2026-03-09 00:00,2026-03-09,0,2026-03-09T00:00,7.7,86,5.5,5.9,0.0,0.0,0.0,3,1028.3,1027.7,100,4.8,27,9.7,24140.0,0,多云
2026-03-09 01:00,2026-03-09,1,2026-03-09T01:00,7.5,88,5.6,5.6,0.0,0.0,0.0,3,1028.6,1028.0,100,5.2,25,10.8,24140.0,0,多云
