datetime_beijing,date,hour_beijing,timestamp_original,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,weather_code,pressure_msl,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m,visibility,is_day,weather_description
2026-04-26 00:00,2026-04-26,0,2026-04-26T00:00,14.4,82,11.4,13.6,0.0,0.0,0.0,0,1015.6,1015.0,0,8.0,117,13.7,13780.0,0,晴
2026-04-26 01:00,2026-04-26,1,2026-04-26T01:00,14.0,85,11.6,13.6,0.0,0.0,0.0,0,1014.8,1014.2,1,5.9,125,13.3,12020.0,0,晴
2026-04-26 02:00,2026-04-26,2,2026-04-26T02:00,13.1,89,11.4,12.8,0.0,0.0,0.0,0,1014.2,1013.6,0,5.0,131,9.7,10860.0,0,晴
2026-04-26 03:00,2026-04-26,3,2026-04-26T03:00,13.1,92,11.8,13.2,0.0,0.0,0.0,0,1013.9,1013.3,0,2.5,188,9.0,10860.0,0,晴
2026-04-26 04:00,2026-04-26,4,2026-04-26T04:00,12.8,94,11.9,12.7,0.0,0.0,0.0,0,1014.1,1013.5,0,4.3,265,6.8,9360.0,0,晴
2026-04-26 05:00,2026-04-26,5,2026-04-26T05:00,12.4,95,11.6,12.2,0.0,0.0,0.0,0,1014.3,1013.7,0,4.3,272,7.6,9360.0,0,晴
2026-04-26 06:00,2026-04-26,6,2026-04-26T06:00,12.7,93,11.6,12.3,0.0,0.0,0.0,0,1014.9,1014.3,0,6.0,249,9.4,9360.0,1,晴
2026-04-26 07:00,2026-04-26,7,2026-04-26T07:00,15.1,86,12.8,15.2,0.0,0.0,0.0,0,1015.2,1014.6,0,4.6,216,11.5,12020.0,1,晴
2026-04-26 08:00,2026-04-26,8,2026-04-26T08:00,17.8,77,13.6,18.4,0.0,0.0,0.0,0,1015.3,1014.7,0,3.6,207,11.9,13780.0,1,晴
2026-04-26 09:00,2026-04-26,9,2026-04-26T09:00,20.1,69,14.3,21.0,0.0,0.0,0.0,0,1015.0,1014.4,0,3.9,204,13.7,14940.0,1,晴
2026-04-26 10:00,2026-04-26,10,2026-04-26T10:00,22.1,64,14.9,24.1,0.0,0.0,0.0,0,1014.8,1014.2,0,4.8,243,15.5,14940.0,1,晴
2026-04-26 11:00,2026-04-26,11,2026-04-26T11:00,23.8,56,14.6,26.4,0.0,0.0,0.0,0,1014.3,1013.7,5,5.1,288,16.9,15920.0,1,晴
2026-04-26 12:00,2026-04-26,12,2026-04-26T12:00,24.8,48,13.0,27.2,0.0,0.0,0.0,2,1013.6,1013.0,71,5.2,319,16.9,16740.0,1,局部多云
2026-04-26 13:00,2026-04-26,13,2026-04-26T13:00,25.4,43,12.1,27.5,0.0,0.0,0.0,2,1013.0,1012.4,70,5.0,322,16.9,18540.0,1,局部多云
2026-04-26 14:00,2026-04-26,14,2026-04-26T14:00,25.8,42,11.7,27.7,0.0,0.0,0.0,2,1012.3,1011.7,72,2.7,337,16.2,18540.0,1,局部多云
2026-04-26 15:00,2026-04-26,15,2026-04-26T15:00,25.9,41,11.5,27.0,0.0,0.0,0.0,0,1011.7,1011.1,9,1.5,330,12.2,18540.0,1,晴
2026-04-26 16:00,2026-04-26,16,2026-04-26T16:00,25.9,40,11.4,26.0,0.0,0.0,0.0,0,1011.5,1010.9,0,2.1,285,9.4,18540.0,1,晴
2026-04-26 17:00,2026-04-26,17,2026-04-26T17:00,26.0,40,11.3,26.2,0.0,0.0,0.0,0,1011.4,1010.8,0,1.2,27,8.3,18540.0,1,晴
2026-04-26 18:00,2026-04-26,18,2026-04-26T18:00,22.9,58,14.2,22.7,0.0,0.0,0.0,0,1011.7,1011.1,0,10.4,81,16.6,15920.0,1,晴
2026-04-26 19:00,2026-04-26,19,2026-04-26T19:00,20.0,70,14.4,19.6,0.0,0.0,0.0,0,1011.5,1010.9,0,12.3,87,23.4,14960.0,0,晴
2026-04-26 20:00,2026-04-26,20,2026-04-26T20:00,19.0,76,14.7,18.7,0.0,0.0,0.0,0,1012.2,1011.6,0,12.9,99,22.3,13800.0,0,晴
2026-04-26 21:00,2026-04-26,21,2026-04-26T21:00,18.3,80,14.8,18.1,0.0,0.0,0.0,0,1012.5,1011.9,2,12.4,104,23.4,13800.0,0,晴
2026-04-26 22:00,2026-04-26,22,2026-04-26T22:00,17.6,83,14.7,17.4,0.0,0.0,0.0,0,1012.7,1012.1,3,11.9,113,21.6,12040.0,0,晴
2026-04-26 23:00,2026-04-26,23,2026-04-26T23:00,17.1,85,14.6,17.3,0.0,0.0,0.0,3,1012.8,1012.2,100,9.6,116,20.9,12040.0,0,多云
2026-04-27 00:00,2026-04-27,0,2026-04-27T00:00,16.9,85,14.2,17.0,0.0,0.0,0.0,2,1012.6,1012.0,79,8.5,125,16.2,12040.0,0,局部多云
2026-04-27 01:00,2026-04-27,1,2026-04-27T01:00,16.4,84,13.8,16.5,0.0,0.0,0.0,3,1012.5,1011.9,100,7.8,148,14.8,12040.0,0,多云
2026-04-27 02:00,2026-04-27,2,2026-04-27T02:00,15.9,84,13.3,15.8,0.0,0.0,0.0,3,1012.3,1011.7,100,7.9,179,13.0,12040.0,0,多云
2026-04-27 03:00,2026-04-27,3,2026-04-27T03:00,15.2,87,13.1,15.4,0.0,0.0,0.0,3,1011.8,1011.2,100,5.9,203,13.0,12040.0,0,多云
2026-04-27 04:00,2026-04-27,4,2026-04-27T04:00,14.4,90,12.9,14.6,0.0,0.0,0.0,1,1011.4,1010.8,34,4.6,206,9.4,10900.0,0,基本晴
2026-04-27 05:00,2026-04-27,5,2026-04-27T05:00,13.9,92,12.6,13.8,0.0,0.0,0.0,3,1011.5,1010.9,92,5.6,176,8.3,9400.0,0,多云
2026-04-27 06:00,2026-04-27,6,2026-04-27T06:00,14.2,90,12.7,13.9,0.0,0.0,0.0,0,1011.8,1011.2,5,8.0,175,12.6,10900.0,1,晴
2026-04-27 07:00,2026-04-27,7,2026-04-27T07:00,17.2,80,13.7,17.1,0.0,0.0,0.0,1,1012.4,1011.8,49,8.8,181,15.8,13820.0,1,基本晴
2026-04-27 08:00,2026-04-27,8,2026-04-27T08:00,20.6,71,15.1,21.2,0.0,0.0,0.0,3,1012.6,1012.0,82,7.4,187,16.6,14960.0,1,多云
2026-04-27 09:00,2026-04-27,9,2026-04-27T09:00,23.0,65,16.0,23.9,0.0,0.0,0.0,3,1012.5,1011.9,100,8.6,202,20.2,14980.0,1,多云
2026-04-27 10:00,2026-04-27,10,2026-04-27T10:00,25.2,59,16.6,27.3,0.0,0.0,0.0,3,1012.3,1011.7,80,8.2,209,20.9,15940.0,1,多云
2026-04-27 11:00,2026-04-27,11,2026-04-27T11:00,27.0,53,16.5,29.6,0.0,0.0,0.0,3,1011.8,1011.2,100,6.5,212,19.8,16760.0,1,多云
2026-04-27 12:00,2026-04-27,12,2026-04-27T12:00,28.2,48,16.2,31.0,0.0,0.0,0.0,3,1011.0,1010.4,100,7.1,223,18.4,16760.0,1,多云
2026-04-27 13:00,2026-04-27,13,2026-04-27T13:00,29.4,43,15.6,32.5,0.0,0.0,0.0,3,1010.3,1009.7,100,5.2,248,18.4,18540.0,1,多云
2026-04-27 14:00,2026-04-27,14,2026-04-27T14:00,30.0,39,14.5,32.5,0.0,0.0,0.0,0,1009.6,1009.0,6,4.3,272,15.1,18540.0,1,晴
2026-04-27 15:00,2026-04-27,15,2026-04-27T15:00,30.3,35,13.1,31.8,0.0,0.0,0.0,3,1009.1,1008.5,82,2.2,312,13.3,18540.0,1,多云
2026-04-27 16:00,2026-04-27,16,2026-04-27T16:00,30.0,35,12.8,30.5,0.0,0.0,0.0,2,1008.9,1008.3,68,2.6,344,9.4,18800.0,1,局部多云
2026-04-27 17:00,2026-04-27,17,2026-04-27T17:00,28.5,49,16.7,30.1,0.0,0.0,0.0,3,1009.0,1008.4,100,4.9,360,9.4,18540.0,1,多云
2026-04-27 18:00,2026-04-27,18,2026-04-27T18:00,26.0,58,17.0,27.3,0.0,0.0,0.0,3,1009.5,1008.9,100,7.9,13,13.0,15940.0,1,多云
2026-04-27 19:00,2026-04-27,19,2026-04-27T19:00,23.6,66,16.9,24.8,0.0,0.0,0.0,3,1010.4,1009.8,100,8.7,38,15.8,14980.0,0,多云
2026-04-27 20:00,2026-04-27,20,2026-04-27T20:00,22.4,74,17.5,24.0,0.0,0.0,0.0,3,1011.3,1010.7,100,7.1,36,15.1,14980.0,0,多云
2026-04-27 21:00,2026-04-27,21,2026-04-27T21:00,21.4,80,17.9,23.4,0.0,0.0,0.0,3,1011.9,1011.3,100,6.2,30,11.9,13840.0,0,多云
2026-04-27 22:00,2026-04-27,22,2026-04-27T22:00,20.9,83,17.9,22.6,0.0,0.0,0.0,3,1012.3,1011.7,100,7.3,36,12.6,13840.0,0,多云
2026-04-27 23:00,2026-04-27,23,2026-04-27T23:00,20.5,83,17.5,22.4,0.1,0.0,0.0,51,1012.4,1011.8,100,6.1,5,12.2,13840.0,0,小雨
2026-04-28 00:00,2026-04-28,0,2026-04-28T00:00,20.5,82,17.2,21.9,0.0,0.0,0.0,3,1012.4,1011.8,100,7.8,7,13.0,13840.0,0,多云
2026-04-28 01:00,2026-04-28,1,2026-04-28T01:00,20.0,85,17.4,22.0,0.0,0.0,0.0,3,1012.3,1011.7,100,5.0,347,13.3,13840.0,0,多云
2026-04-28 02:00,2026-04-28,2,2026-04-28T02:00,20.0,84,17.3,21.6,0.0,0.0,0.0,3,1011.9,1011.3,100,6.7,344,11.2,12080.0,0,多云
2026-04-28 03:00,2026-04-28,3,2026-04-28T03:00,19.5,88,17.5,21.6,0.0,0.0,0.0,3,1011.9,1011.3,100,4.5,7,11.5,12080.0,0,多云
2026-04-28 04:00,2026-04-28,4,2026-04-28T04:00,19.4,87,17.2,21.3,0.0,0.0,0.0,3,1012.2,1011.6,100,4.7,7,6.5,12080.0,0,多云
2026-04-28 05:00,2026-04-28,5,2026-04-28T05:00,19.1,84,16.4,20.1,0.0,0.0,0.0,3,1012.6,1012.0,100,8.6,360,14.4,12080.0,0,多云
2026-04-28 06:00,2026-04-28,6,2026-04-28T06:00,19.3,87,17.0,20.4,0.0,0.0,0.0,3,1013.0,1012.4,99,9.4,5,16.9,10460.0,1,多云
2026-04-28 07:00,2026-04-28,7,2026-04-28T07:00,20.1,89,18.2,21.5,0.0,0.0,0.0,3,1013.8,1013.2,100,11.1,22,21.2,10640.0,1,多云
2026-04-28 08:00,2026-04-28,8,2026-04-28T08:00,20.0,87,17.9,20.8,0.0,0.0,0.0,3,1014.5,1013.9,100,14.5,27,28.1,10940.0,1,多云
2026-04-28 09:00,2026-04-28,9,2026-04-28T09:00,19.0,82,15.9,18.9,0.0,0.0,0.0,3,1015.1,1014.5,100,15.0,23,31.0,12080.0,1,多云
2026-04-28 10:00,2026-04-28,10,2026-04-28T10:00,18.9,75,14.3,18.5,0.0,0.0,0.0,3,1015.8,1015.2,100,12.2,17,29.5,8740.0,1,多云
2026-04-28 11:00,2026-04-28,11,2026-04-28T11:00,18.3,75,13.7,17.8,0.4,0.4,0.0,51,1015.8,1015.2,100,11.3,20,25.6,3540.0,1,小雨
2026-04-28 12:00,2026-04-28,12,2026-04-28T12:00,17.5,82,14.4,17.4,0.7,0.7,0.0,53,1015.9,1015.3,100,10.6,10,22.7,3680.0,1,中雨
2026-04-28 13:00,2026-04-28,13,2026-04-28T13:00,17.2,86,14.8,17.3,0.7,0.7,0.0,53,1015.6,1015.0,100,10.2,14,21.2,3140.0,1,中雨
2026-04-28 14:00,2026-04-28,14,2026-04-28T14:00,16.5,94,15.4,16.7,1.0,1.0,0.0,55,1015.0,1014.4,100,11.4,39,21.2,2660.0,1,强降雨
2026-04-28 15:00,2026-04-28,15,2026-04-28T15:00,16.4,94,15.5,16.5,1.3,1.3,0.0,61,1014.5,1013.9,100,12.2,61,22.3,2540.0,1,小雨
2026-04-28 16:00,2026-04-28,16,2026-04-28T16:00,16.5,95,15.6,16.5,1.3,1.3,0.0,61,1014.7,1014.1,100,13.1,54,24.1,2720.0,1,小雨
