datetime_beijing,date,hour_beijing,timestamp_original,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,weather_code,pressure_msl,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m,visibility,is_day,weather_description
2026-02-28 00:00,2026-02-28,0,2026-02-28T00:00,10.3,88,8.4,8.4,0.0,0.0,0.0,3,1018.0,1017.4,100,9.5,79,17.3,24140.0,0,多云
2026-02-28 01:00,2026-02-28,1,2026-02-28T01:00,9.9,87,7.8,8.3,0.0,0.0,0.0,3,1018.6,1018.0,100,7.2,93,17.3,24140.0,0,多云
2026-02-28 02:00,2026-02-28,2,2026-02-28T02:00,9.5,83,6.8,7.5,0.0,0.0,0.0,3,1019.1,1018.5,100,8.0,98,13.3,24140.0,0,多云
2026-02-28 03:00,2026-02-28,3,2026-02-28T03:00,9.2,82,6.2,7.1,0.0,0.0,0.0,3,1019.1,1018.5,100,7.9,87,15.1,24140.0,0,多云
2026-02-28 04:00,2026-02-28,4,2026-02-28T04:00,8.9,83,6.2,6.7,0.0,0.0,0.0,3,1019.3,1018.7,100,8.7,66,15.8,24140.0,0,多云
2026-02-28 05:00,2026-02-28,5,2026-02-28T05:00,8.7,83,6.0,6.5,0.0,0.0,0.0,3,1019.3,1018.7,100,8.1,77,15.8,24140.0,0,多云
2026-02-28 06:00,2026-02-28,6,2026-02-28T06:00,8.6,84,6.0,6.3,0.0,0.0,0.0,3,1019.5,1018.9,100,8.4,70,15.5,24140.0,0,多云
2026-02-28 07:00,2026-02-28,7,2026-02-28T07:00,8.5,85,6.1,6.3,0.0,0.0,0.0,3,1019.6,1019.0,100,8.2,67,15.5,24140.0,1,多云
2026-02-28 08:00,2026-02-28,8,2026-02-28T08:00,8.9,83,6.1,6.6,0.0,0.0,0.0,3,1020.4,1019.8,100,8.7,73,15.1,24140.0,1,多云
2026-02-28 09:00,2026-02-28,9,2026-02-28T09:00,9.2,83,6.5,6.8,0.0,0.0,0.0,3,1020.4,1019.8,100,10.6,72,19.8,24140.0,1,多云
2026-02-28 10:00,2026-02-28,10,2026-02-28T10:00,9.8,81,6.7,7.2,0.0,0.0,0.0,3,1020.1,1019.5,100,11.7,79,22.0,24140.0,1,多云
2026-02-28 11:00,2026-02-28,11,2026-02-28T11:00,10.7,77,6.8,8.0,0.0,0.0,0.0,3,1019.9,1019.3,97,12.7,83,24.5,24140.0,1,多云
2026-02-28 12:00,2026-02-28,12,2026-02-28T12:00,11.5,74,7.0,8.9,0.0,0.0,0.0,3,1019.4,1018.8,90,12.3,85,24.8,24140.0,1,多云
2026-02-28 13:00,2026-02-28,13,2026-02-28T13:00,12.4,71,7.3,9.8,0.0,0.0,0.0,2,1018.4,1017.8,76,13.4,84,25.6,24140.0,1,局部多云
2026-02-28 14:00,2026-02-28,14,2026-02-28T14:00,13.0,70,7.7,10.4,0.0,0.0,0.0,3,1017.4,1016.8,82,13.7,92,27.0,24140.0,1,多云
2026-02-28 15:00,2026-02-28,15,2026-02-28T15:00,13.2,70,7.9,11.1,0.0,0.0,0.0,3,1017.5,1016.9,100,10.8,105,26.3,24140.0,1,多云
2026-02-28 16:00,2026-02-28,16,2026-02-28T16:00,12.8,72,7.8,10.2,0.0,0.0,0.0,3,1016.5,1015.9,100,13.8,83,26.3,24140.0,1,多云
