PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SPED,THTA,THTE,THTV
1014.7,43.0,10.5,9.4,93.0,7.32,312.0,0.5,282.5,302.7,283.7
1009.3,94.0,10.5,9.3,92.0,7.32,68.0,0.7,282.9,303.2,284.2
1000.0,174.0,9.9,8.8,93.0,7.14,59.0,2.7,283.0,302.9,284.2
978.5,354.0,8.8,7.5,92.0,6.67,57.0,4.5,283.7,302.3,284.8
963.9,477.0,8.7,7.6,93.0,6.79,57.0,4.3,284.8,303.9,286.0
928.5,782.0,7.2,6.7,97.0,6.62,78.0,3.0,286.3,305.0,287.5
925.0,816.0,7.3,7.3,100.0,6.95,76.0,2.7,286.8,306.4,288.0
923.0,832.0,7.3,7.3,100.0,6.96,73.0,2.6,286.9,306.6,288.1
887.9,1152.0,6.7,6.7,100.0,6.97,272.0,1.1,289.6,309.5,290.8
858.4,1432.0,6.8,6.3,97.0,7.01,251.0,4.1,292.5,312.7,293.7
853.2,1479.0,6.5,6.1,97.0,6.92,251.0,4.7,292.7,312.7,293.9
850.0,1510.0,6.4,6.0,98.0,6.92,255.0,5.2,292.8,312.9,294.0
819.7,1806.0,5.0,5.0,100.0,6.71,272.0,6.1,294.4,314.1,295.6
785.9,2151.0,3.2,3.2,100.0,6.15,269.0,6.8,296.1,314.2,297.2
753.6,2489.0,2.0,2.0,100.0,5.88,254.0,10.5,298.3,315.9,299.4
724.3,2813.0,0.2,0.2,100.0,5.37,267.0,13.2,299.7,316.0,300.7
719.5,2864.0,0.0,0.0,100.0,5.33,267.0,13.5,300.1,316.2,301.1
707.2,3002.0,-0.6,-0.6,100.0,5.17,258.0,14.2,300.9,316.6,301.8
700.0,3083.0,-0.4,-0.4,100.0,5.3,253.0,14.8,302.0,318.1,302.9
696.5,3124.0,-0.4,-0.4,100.0,5.33,250.0,15.0,302.4,318.7,303.4
690.8,3191.0,-0.4,-0.4,100.0,5.4,248.0,14.8,303.2,319.7,304.2
687.3,3230.0,-1.2,-1.2,100.0,5.09,248.0,14.8,302.6,318.2,303.6
679.2,3325.0,-1.5,-1.5,100.0,5.05,250.0,14.5,303.4,318.9,304.3
677.4,3346.0,-1.9,-1.9,100.0,4.9,251.0,14.5,303.1,318.2,304.0
675.9,3362.0,-1.7,-1.7,100.0,5.0,251.0,14.6,303.6,319.0,304.5
660.5,3547.0,-3.3,-3.4,99.0,4.5,252.0,16.0,303.8,317.7,304.6
641.5,3777.0,-4.3,-4.3,100.0,4.35,250.0,16.7,305.2,318.8,306.0
633.5,3876.0,-5.2,-5.2,100.0,4.1,251.0,17.1,305.2,318.0,306.0
629.2,3928.0,-5.7,-5.7,100.0,3.98,251.0,16.9,305.3,317.8,306.1
603.2,4257.0,-7.3,-7.3,100.0,3.68,255.0,19.0,307.2,318.9,307.9
601.3,4283.0,-7.5,-7.5,100.0,3.63,254.0,19.8,307.2,318.7,307.9
600.0,4299.0,-7.7,-7.7,100.0,3.58,254.0,20.4,307.2,318.5,307.9
598.0,4324.0,-7.9,-7.9,100.0,3.54,253.0,21.2,307.2,318.5,307.9
595.5,4358.0,-8.7,-8.9,98.0,3.28,252.0,22.4,306.7,317.1,307.3
594.6,4369.0,-9.1,-11.4,84.0,2.7,252.0,22.8,306.3,314.9,306.8
593.6,4383.0,-9.3,-12.8,75.0,2.4,252.0,23.3,306.3,314.0,306.7
587.6,4463.0,-10.2,-17.1,57.0,1.71,253.0,25.0,306.0,311.6,306.4
579.0,4578.0,-11.3,-22.1,40.0,1.12,257.0,26.5,306.1,309.8,306.3
576.4,4613.0,-11.3,-24.5,33.0,0.92,257.0,27.2,306.4,309.5,306.6
570.8,4689.0,-11.5,-26.0,29.0,0.81,258.0,29.2,307.1,309.8,307.2
564.0,4783.0,-11.7,-26.5,28.0,0.78,260.0,32.1,308.0,310.6,308.1
555.8,4898.0,-11.3,-29.9,20.0,0.58,262.0,34.3,309.7,311.8,309.8
554.3,4921.0,-11.7,-28.6,23.0,0.65,263.0,34.6,309.4,311.7,309.5
548.8,4997.0,-11.5,-28.0,24.0,0.7,264.0,35.3,310.6,313.1,310.7
546.7,5028.0,-11.7,-30.1,20.0,0.57,264.0,35.7,310.7,312.7,310.8
543.5,5075.0,-12.0,-28.0,25.0,0.7,264.0,36.3,310.8,313.3,311.0
542.9,5082.0,-11.5,-29.3,22.0,0.63,264.0,36.5,311.5,313.7,311.6
