PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SPED,THTA,THTE,THTV
1018.3,43.0,8.6,7.4,92.0,6.33,34.0,6.1,280.3,297.8,281.4
1000.0,193.0,7.4,7.0,97.0,6.27,33.0,6.7,280.5,297.8,281.6
960.9,517.0,5.0,5.0,100.0,5.68,53.0,7.6,281.3,297.1,282.3
955.1,567.0,4.7,4.7,100.0,5.59,55.0,8.2,281.5,297.0,282.4
925.0,829.0,3.0,3.0,100.0,5.12,67.0,8.5,282.3,296.7,283.2
919.5,877.0,2.6,2.6,100.0,5.03,69.0,8.5,282.5,296.6,283.3
884.3,1191.0,0.7,0.7,100.0,4.56,74.0,8.9,283.7,296.6,284.4
864.9,1368.0,0.0,0.0,100.0,4.42,73.0,7.4,284.7,297.3,285.5
851.7,1492.0,-0.3,-0.3,100.0,4.41,84.0,6.5,285.7,298.3,286.5
850.0,1509.0,-0.3,-0.3,100.0,4.4,86.0,6.5,285.8,298.4,286.6
827.5,1724.0,-1.2,-1.2,100.0,4.24,103.0,6.2,287.1,299.4,287.8
821.3,1784.0,-0.4,-0.4,100.0,4.52,117.0,4.5,288.5,301.6,289.3
813.0,1865.0,0.2,0.2,100.0,4.77,150.0,2.6,290.0,303.9,290.8
811.0,1883.0,0.2,0.2,100.0,4.77,164.0,2.5,290.2,304.1,291.0
805.4,1941.0,0.4,0.4,100.0,4.88,205.0,3.8,291.0,305.2,291.8
802.9,1966.0,1.7,1.7,100.0,5.38,214.0,4.9,292.6,308.4,293.6
792.1,2076.0,3.3,3.3,100.0,6.12,226.0,9.7,295.4,313.5,296.5
769.1,2313.0,2.8,2.8,100.0,6.1,238.0,12.0,297.5,315.6,298.6
764.7,2359.0,2.6,2.6,100.0,6.05,241.0,12.1,297.7,315.7,298.8
737.8,2650.0,1.0,1.0,100.0,5.6,251.0,13.1,299.1,315.9,300.1
717.2,2876.0,-0.1,-0.1,100.0,5.31,258.0,13.7,300.3,316.4,301.3
711.2,2944.0,-0.2,-0.2,100.0,5.31,259.0,13.9,300.9,317.0,301.8
700.0,3071.0,-0.5,-0.5,100.0,5.28,263.0,14.7,301.9,318.0,302.9
697.2,3103.0,-0.5,-0.5,100.0,5.31,263.0,14.9,302.3,318.5,303.2
694.2,3137.0,-1.1,-1.1,100.0,5.1,264.0,15.0,302.0,317.6,302.9
685.4,3239.0,-1.6,-1.6,100.0,4.98,265.0,15.0,302.5,317.8,303.4
682.2,3276.0,-1.4,-1.4,100.0,5.08,264.0,15.2,303.1,318.7,304.1
661.4,3522.0,-3.0,-3.0,100.0,4.64,261.0,17.7,304.0,318.4,304.9
638.3,3802.0,-4.5,-4.5,100.0,4.28,257.0,20.0,305.4,318.7,306.2
615.4,4088.0,-6.2,-6.2,100.0,3.92,252.0,21.2,306.7,319.0,307.4
608.3,4178.0,-6.7,-6.7,100.0,3.81,250.0,21.2,307.1,319.1,307.8
600.0,4285.0,-7.5,-7.5,100.0,3.64,250.0,21.3,307.4,318.9,308.1
551.0,4941.0,-12.1,-12.4,98.0,2.69,252.0,22.3,309.5,318.2,310.0
533.3,5189.0,-13.7,-13.8,99.0,2.48,253.0,22.0,310.5,318.6,311.0
524.2,5319.0,-14.7,-14.8,99.0,2.31,251.0,23.7,310.8,318.4,311.2
521.4,5360.0,-15.3,-16.1,94.0,2.08,252.0,24.4,310.5,317.4,310.9
515.0,5453.0,-15.8,-16.4,95.0,2.07,256.0,25.4,311.1,317.9,311.5
511.5,5504.0,-16.5,-17.5,92.0,1.9,258.0,26.5,310.9,317.2,311.2
509.7,5530.0,-17.1,-19.2,83.0,1.64,258.0,27.2,310.5,315.9,310.8
507.3,5567.0,-17.4,-19.4,84.0,1.63,258.0,28.0,310.5,315.9,310.8
505.2,5597.0,-17.8,-21.1,75.0,1.4,257.0,28.6,310.3,315.0,310.6
503.1,5628.0,-18.1,-21.0,78.0,1.42,256.0,29.1,310.4,315.2,310.6
500.6,5665.0,-18.0,-20.2,83.0,1.54,255.0,29.9,310.9,316.1,311.2
500.0,5674.0,-18.1,-20.7,80.0,1.47,254.0,30.1,310.8,315.8,311.1
499.0,5689.0,-18.3,-22.1,72.0,1.31,254.0,30.5,310.8,315.3,311.1
497.0,5718.0,-18.5,-21.4,77.0,1.39,254.0,31.1,311.0,315.7,311.2
