PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SPED,THTA,THTE,THTV
1006.5,43.0,11.0,10.4,96.0,7.88,340.0,2.7,283.6,305.5,285.0
1000.0,103.0,10.6,10.6,100.0,8.07,321.0,3.0,283.8,306.2,285.2
957.5,466.0,8.6,8.6,100.0,7.31,345.0,8.4,285.2,305.7,286.5
945.5,574.0,8.0,8.0,100.0,7.15,345.0,9.3,285.7,305.8,287.0
925.0,760.0,8.5,8.5,100.0,7.52,351.0,8.1,287.9,309.2,289.2
924.4,764.0,8.5,8.5,100.0,7.52,351.0,8.0,288.0,309.3,289.3
910.5,897.0,8.5,8.5,100.0,7.66,341.0,7.3,289.3,311.1,290.6
899.5,1000.0,9.6,9.6,100.0,8.37,350.0,6.0,291.4,315.4,292.9
894.8,1041.0,9.6,9.6,100.0,8.41,354.0,5.3,291.9,316.0,293.3
881.5,1156.0,9.0,9.0,100.0,8.22,339.0,3.7,292.5,316.2,294.0
876.2,1202.0,9.5,9.5,100.0,8.55,315.0,3.0,293.6,318.3,295.1
865.8,1306.0,9.7,9.7,100.0,8.73,276.0,3.3,294.7,320.0,296.2
856.7,1401.0,9.8,9.8,100.0,8.89,278.0,3.9,295.7,321.6,297.3
850.0,1464.0,9.6,9.6,100.0,8.84,285.0,4.7,296.2,322.0,297.7
837.2,1587.0,9.0,9.0,100.0,8.62,306.0,5.5,296.8,322.0,298.3
813.6,1819.0,8.3,8.3,100.0,8.48,292.0,6.5,298.5,323.6,300.1
808.8,1865.0,8.1,8.1,100.0,8.38,282.0,6.8,298.8,323.6,300.3
781.1,2165.0,6.6,6.6,100.0,7.86,259.0,8.0,300.2,323.7,301.7
754.4,2452.0,5.5,5.5,100.0,7.51,252.0,9.4,302.0,324.6,303.3
739.1,2614.0,4.6,4.6,100.0,7.23,258.0,9.8,302.8,324.7,304.2
731.0,2702.0,4.1,4.1,100.0,7.03,259.0,10.0,303.2,324.5,304.5
728.7,2729.0,3.8,3.8,100.0,6.9,259.0,10.2,303.1,324.0,304.4
725.6,2763.0,3.0,3.0,100.0,6.57,259.0,10.4,302.7,322.6,303.9
705.5,2993.0,1.6,1.6,100.0,6.11,258.0,9.1,303.6,322.2,304.7
700.0,3055.0,1.4,1.4,100.0,6.08,257.0,8.8,304.0,322.6,305.2
664.3,3475.0,0.0,0.0,100.0,5.77,257.0,8.6,307.0,324.9,308.1
657.2,3561.0,-0.4,-0.4,100.0,5.67,256.0,8.9,307.5,325.2,308.6
655.6,3580.0,-0.3,-0.3,100.0,5.73,255.0,9.0,307.9,325.7,308.9
635.3,3831.0,-1.7,-1.7,100.0,5.32,263.0,9.1,309.0,325.7,310.0
613.4,4108.0,-3.0,-3.0,100.0,5.01,256.0,12.0,310.7,326.5,311.6
600.0,4283.0,-3.9,-3.9,100.0,4.78,258.0,13.2,311.6,326.8,312.5
592.1,4388.0,-4.4,-4.4,100.0,4.65,261.0,14.3,312.1,327.0,313.0
571.3,4667.0,-5.9,-5.9,100.0,4.31,259.0,15.9,313.6,327.5,314.4
565.6,4746.0,-6.3,-6.3,100.0,4.23,258.0,16.7,314.1,327.7,314.9
550.8,4952.0,-7.4,-7.4,100.0,3.99,264.0,17.7,315.1,328.1,315.9
530.8,5239.0,-9.0,-9.0,100.0,3.66,265.0,20.6,316.6,328.6,317.3
511.2,5529.0,-10.5,-10.6,100.0,3.35,263.0,20.1,318.1,329.2,318.8
500.0,5698.0,-11.7,-11.7,100.0,3.14,260.0,20.0,318.8,329.2,319.4
491.5,5830.0,-12.4,-12.4,100.0,3.01,260.0,20.4,319.5,329.6,320.0
481.8,5981.0,-13.4,-13.4,100.0,2.82,263.0,20.9,320.0,329.5,320.5
457.2,6377.0,-15.9,-16.0,100.0,2.41,261.0,20.7,321.7,329.9,322.1
446.0,6563.0,-17.2,-17.7,96.0,2.14,257.0,21.4,322.4,329.8,322.8
423.0,6956.0,-19.8,-21.2,88.0,1.67,258.0,21.7,324.0,329.9,324.3
400.0,7368.0,-22.8,-24.7,85.0,1.29,255.0,22.5,325.3,329.9,325.5
395.6,7448.0,-23.3,-25.2,85.0,1.25,253.0,22.6,325.6,330.1,325.8
384.9,7648.0,-24.6,-26.8,82.0,1.11,254.0,23.8,326.5,330.6,326.7
379.3,7755.0,-25.4,-27.7,81.0,1.03,255.0,25.6,326.8,330.5,327.0
363.2,8067.0,-27.9,-30.2,81.0,0.86,257.0,29.6,327.6,330.7,327.7
353.5,8259.0,-29.3,-31.6,81.0,0.77,256.0,33.9,328.2,331.1,328.4
347.0,8393.0,-30.0,-32.5,79.0,0.72,256.0,38.5,329.0,331.7,329.1
332.9,8686.0,-31.8,-34.2,80.0,0.64,253.0,45.6,330.4,332.8,330.5
330.6,8735.0,-31.8,-34.0,81.0,0.65,251.0,46.2,331.1,333.6,331.2
326.5,8822.0,-32.2,-34.3,81.0,0.64,249.0,46.4,331.8,334.2,331.9
314.0,9095.0,-34.3,-36.5,80.0,0.54,244.0,44.2,332.6,334.6,332.7
300.0,9412.0,-37.0,-39.1,81.0,0.43,239.0,43.9,333.1,334.8,333.2
297.7,9465.0,-37.4,-39.6,80.0,0.41,238.0,44.0,333.3,334.9,333.4
284.1,9786.0,-39.8,-42.0,80.0,0.34,241.0,47.0,334.3,335.6,334.4
