PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SPED,THTA,THTE,THTV
686.8,3268.0,-0.9,-3.8,81.0,4.21,243.0,13.1,303.1,316.1,303.8
678.6,3364.0,-1.6,-5.2,76.0,3.82,245.0,12.8,303.4,315.2,304.1
676.0,3394.0,-1.8,-6.6,70.0,3.46,246.0,12.8,303.5,314.3,304.2
665.1,3524.0,-2.9,-4.2,90.0,4.21,247.0,13.9,303.7,316.7,304.5
654.5,3650.0,-3.1,-7.1,74.0,3.43,246.0,14.4,304.8,315.5,305.4
652.5,3674.0,-3.3,-8.2,69.0,3.17,245.0,14.4,304.8,314.8,305.4
650.0,3705.0,-3.6,-6.5,80.0,3.61,245.0,14.2,304.8,316.2,305.5
649.1,3715.0,-3.7,-7.3,76.0,3.4,245.0,14.1,304.9,315.6,305.5
647.4,3737.0,-3.9,-5.7,87.0,3.86,244.0,14.0,304.8,316.9,305.6
645.4,3760.0,-3.8,-7.0,79.0,3.51,244.0,13.8,305.2,316.3,305.9
644.4,3773.0,-3.7,-8.9,67.0,3.03,243.0,13.6,305.5,315.1,306.0
642.5,3796.0,-3.8,-8.6,69.0,3.1,242.0,13.4,305.7,315.5,306.2
640.3,3823.0,-3.3,-16.2,36.0,1.68,241.0,13.1,306.5,312.0,306.8
638.3,3847.0,-3.4,-19.4,28.0,1.29,240.0,12.9,306.7,311.0,306.9
634.4,3897.0,-3.5,-21.5,23.0,1.08,240.0,12.5,307.1,310.7,307.3
619.0,4089.0,-4.8,-23.5,22.0,0.93,241.0,13.5,307.7,310.9,307.9
610.2,4202.0,-5.9,-23.6,23.0,0.93,243.0,14.3,307.8,310.9,307.9
600.0,4332.0,-6.8,-18.6,39.0,1.47,249.0,15.1,308.2,313.1,308.4
591.7,4441.0,-7.8,-15.3,55.0,1.96,248.0,15.2,308.3,314.7,308.6
589.5,4469.0,-8.1,-14.8,58.0,2.06,248.0,15.5,308.3,315.0,308.7
583.0,4555.0,-8.8,-14.7,62.0,2.1,251.0,16.8,308.4,315.3,308.8
582.6,4561.0,-8.8,-14.4,63.0,2.14,251.0,16.9,308.5,315.5,308.9
579.5,4601.0,-8.1,-19.8,38.0,1.37,253.0,17.4,309.8,314.4,310.0
573.4,4683.0,-8.6,-24.3,27.0,0.93,256.0,17.7,310.2,313.4,310.3
569.2,4741.0,-8.8,-23.6,29.0,1.0,257.0,17.5,310.5,313.9,310.7
565.7,4788.0,-9.0,-26.1,24.0,0.8,259.0,17.1,310.9,313.7,311.0
561.8,4841.0,-9.2,-29.6,17.0,0.58,259.0,16.8,311.2,313.3,311.3
539.3,5155.0,-11.3,-34.1,13.0,0.4,264.0,19.1,312.4,313.8,312.5
531.5,5266.0,-12.1,-34.1,14.0,0.4,265.0,20.6,312.7,314.2,312.8
519.1,5446.0,-13.6,-31.6,21.0,0.53,270.0,21.6,313.0,314.9,313.1
513.5,5528.0,-14.2,-27.9,30.0,0.75,272.0,22.5,313.2,315.9,313.4
509.0,5594.0,-14.7,-26.7,35.0,0.85,273.0,23.4,313.5,316.4,313.6
500.0,5728.0,-15.2,-26.5,37.0,0.88,269.0,24.1,314.5,317.5,314.6
497.7,5763.0,-15.5,-26.5,38.0,0.88,268.0,24.2,314.5,317.6,314.7
492.5,5841.0,-15.9,-24.7,46.0,1.05,268.0,23.9,315.0,318.6,315.2
488.7,5900.0,-16.3,-21.6,64.0,1.4,270.0,23.8,315.1,319.9,315.4
488.0,5911.0,-16.4,-21.0,68.0,1.47,270.0,23.8,315.2,320.2,315.5
484.4,5967.0,-16.7,-21.8,65.0,1.38,271.0,24.1,315.4,320.2,315.7
482.6,5995.0,-16.6,-22.4,61.0,1.31,271.0,24.5,315.9,320.4,316.2
476.5,6090.0,-16.4,-20.5,71.0,1.57,270.0,26.7,317.3,322.7,317.6
471.0,6177.0,-16.6,-21.6,66.0,1.45,271.0,29.1,318.1,323.1,318.3
463.5,6297.0,-17.3,-24.3,54.0,1.15,272.0,31.7,318.7,322.8,318.9
455.7,6423.0,-18.3,-28.2,41.0,0.82,271.0,34.0,319.1,322.0,319.2
450.8,6503.0,-18.9,-28.5,42.0,0.81,270.0,35.6,319.3,322.2,319.4
448.4,6543.0,-18.7,-30.6,34.0,0.67,270.0,35.9,319.9,322.3,320.0
444.7,6605.0,-18.6,-29.0,39.0,0.78,270.0,36.5,320.9,323.7,321.0
439.9,6685.0,-19.3,-28.7,43.0,0.82,269.0,36.6,320.9,323.9,321.1
438.1,6716.0,-19.6,-28.9,44.0,0.8,269.0,36.6,320.9,323.8,321.1
435.0,6769.0,-20.1,-30.4,39.0,0.7,269.0,36.8,321.0,323.6,321.2
426.7,6910.0,-21.3,-29.5,47.0,0.78,269.0,37.9,321.2,324.1,321.4
418.1,7060.0,-22.4,-34.5,32.0,0.49,269.0,38.3,321.7,323.5,321.8
417.0,7078.0,-22.6,-34.8,32.0,0.48,270.0,38.3,321.7,323.5,321.8
412.2,7163.0,-23.3,-35.9,31.0,0.43,270.0,39.0,321.8,323.4,321.9
409.1,7219.0,-23.8,-34.4,37.0,0.51,271.0,39.8,321.8,323.7,321.9
400.0,7382.0,-24.6,-38.5,27.0,0.35,271.0,43.0,322.9,324.2,323.0
395.5,7463.0,-25.2,-40.0,24.0,0.3,271.0,44.4,323.2,324.3,323.2
393.8,7495.0,-25.4,-40.9,22.0,0.27,271.0,44.9,323.3,324.3,323.3
385.1,7656.0,-26.4,-40.8,25.0,0.28,270.0,49.0,324.1,325.2,324.1
375.7,7833.0,-27.6,-42.0,24.0,0.26,269.0,51.8,324.8,325.8,324.8
372.5,7895.0,-27.3,-43.7,20.0,0.22,267.0,52.7,326.0,326.8,326.0
366.0,8021.0,-28.3,-46.2,16.0,0.17,264.0,54.8,326.3,326.9,326.3
360.7,8125.0,-28.8,-51.3,10.0,0.09,264.0,55.7,326.9,327.3,327.0
357.9,8181.0,-28.3,-56.4,5.0,0.05,264.0,55.6,328.4,328.6,328.4
332.6,8700.0,-32.9,-60.7,5.0,0.03,262.0,55.9,329.1,329.2,329.1
328.1,8795.0,-33.4,-60.2,5.0,0.04,261.0,56.9,329.6,329.7,329.6
322.1,8924.0,-34.2,-59.0,6.0,0.04,259.0,58.3,330.2,330.4,330.2
318.0,9014.0,-34.7,-52.8,14.0,0.09,259.0,58.0,330.8,331.2,330.8
314.0,9100.0,-35.6,-48.2,26.0,0.15,259.0,57.2,330.8,331.4,330.8
309.9,9192.0,-36.3,-48.2,29.0,0.16,260.0,58.2,330.9,331.6,331.0
309.4,9204.0,-36.4,-48.4,28.0,0.15,260.0,58.4,331.0,331.6,331.0
304.0,9326.0,-37.1,-53.0,18.0,0.09,260.0,61.5,331.7,332.1,331.7
300.0,9416.0,-37.0,-56.6,11.0,0.06,261.0,63.5,333.2,333.4,333.2
296.6,9495.0,-37.0,-59.9,8.0,0.04,261.0,63.9,334.1,334.3,334.1
292.9,9582.0,-37.5,-62.7,6.0,0.03,261.0,64.0,334.7,334.8,334.7
276.3,9980.0,-40.1,-67.4,4.0,0.02,267.0,65.7,336.6,336.7,336.6
272.1,10084.0,-40.6,-68.6,3.0,0.01,268.0,67.6,337.3,337.4,337.3
260.0,10394.0,-41.1,-66.4,5.0,0.02,270.0,75.5,341.0,341.0,341.0
250.0,10657.0,-43.4,-64.5,8.0,0.03,272.0,76.4,341.4,341.5,341.4
248.5,10698.0,-43.7,-64.9,8.0,0.03,272.0,76.5,341.5,341.6,341.5
236.4,11032.0,-44.8,-67.4,6.0,0.02,267.0,75.6,344.8,344.9,344.8
230.7,11192.0,-46.3,-67.7,7.0,0.02,266.0,77.5,345.0,345.1,345.0
217.5,11581.0,-49.8,-69.3,9.0,0.02,264.0,76.9,345.4,345.5,345.4
212.0,11747.0,-50.9,-70.8,8.0,0.01,264.0,74.4,346.2,346.3,346.2
210.4,11797.0,-50.4,-70.4,8.0,0.01,264.0,73.8,347.7,347.8,347.7
207.2,11895.0,-51.0,-70.8,8.0,0.01,264.0,73.6,348.2,348.3,348.2
200.0,12124.0,-53.1,-71.4,9.0,0.01,265.0,75.7,348.6,348.6,348.6
181.6,12738.0,-58.3,-76.5,8.0,0.01,268.0,76.5,349.7,349.8,349.7
178.9,12832.0,-58.1,-76.4,8.0,0.01,268.0,75.7,351.6,351.6,351.6
174.2,12997.0,-58.9,-77.0,8.0,0.01,266.0,75.6,353.0,353.0,353.0
164.0,13372.0,-62.1,-80.2,8.0,0.0,269.0,75.2,353.7,353.7,353.7
161.7,13459.0,-62.7,-80.7,8.0,0.0,270.0,74.2,354.3,354.3,354.3
150.6,13892.0,-65.9,-85.0,6.0,0.0,272.0,71.8,356.0,356.0,356.0
150.0,13917.0,-66.0,-84.7,6.0,0.0,271.0,71.3,356.1,356.1,356.1
141.2,14282.0,-66.8,-87.2,5.0,0.0,267.0,63.4,361.1,361.1,361.1
139.5,14354.0,-66.0,-86.8,4.0,0.0,266.0,62.7,363.6,363.6,363.6
137.0,14466.0,-63.6,-85.1,4.0,0.0,263.0,61.0,369.7,369.7,369.7
136.3,14496.0,-63.5,-85.1,4.0,0.0,262.0,60.7,370.5,370.6,370.5
135.6,14529.0,-63.4,-85.1,4.0,0.0,262.0,60.5,371.3,371.3,371.3
130.0,14784.0,-65.3,-87.2,4.0,0.0,259.0,61.4,372.3,372.3,372.3
124.9,15026.0,-67.6,-89.3,4.0,0.0,258.0,61.8,372.4,372.4,372.4
120.0,15265.0,-69.9,-91.2,3.0,0.0,259.0,62.2,372.5,372.5,372.5
116.7,15432.0,-70.4,-91.5,4.0,0.0,263.0,60.6,374.6,374.6,374.6
113.1,15618.0,-71.6,-92.5,4.0,0.0,268.0,57.6,375.7,375.7,375.7
110.1,15772.0,-72.8,-93.4,4.0,0.0,269.0,56.7,376.4,376.4,376.4
107.3,15923.0,-73.5,-93.9,4.0,0.0,269.0,53.5,377.8,377.8,377.8
106.1,15992.0,-73.0,-93.6,4.0,0.0,270.0,51.2,380.0,380.0,380.0
102.2,16209.0,-73.8,-94.2,4.0,0.0,265.0,43.7,382.5,382.5,382.5
101.9,16223.0,-73.8,-94.2,4.0,0.0,265.0,43.2,382.8,382.8,382.8
100.1,16327.0,-73.7,-94.1,4.0,0.0,261.0,42.0,384.9,384.9,384.9
