PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SPED,THTA,THTE,THTV
1017.9,43.0,6.1,0.6,68.0,3.93,355.0,1.0,277.8,288.8,278.5
1017.2,44.0,6.1,2.0,75.0,4.35,31.0,0.5,277.9,290.0,278.7
1014.1,70.0,6.4,1.5,71.0,4.2,354.0,0.4,278.4,290.1,279.1
1002.5,168.0,5.7,0.7,70.0,4.01,271.0,1.8,278.7,289.9,279.4
1000.0,192.0,5.9,0.4,68.0,3.94,264.0,2.3,279.1,290.1,279.7
995.1,233.0,6.4,-0.2,63.0,3.78,256.0,3.1,279.9,290.6,280.6
977.5,387.0,5.8,-1.3,60.0,3.56,249.0,4.2,280.8,290.9,281.4
957.3,556.0,4.8,-1.4,64.0,3.59,246.0,6.4,281.5,291.7,282.1
956.8,562.0,4.8,-1.3,64.0,3.62,246.0,6.6,281.5,291.8,282.1
949.8,623.0,4.5,0.5,75.0,4.19,245.0,8.5,281.8,293.6,282.5
925.0,841.0,3.0,1.0,87.0,4.45,250.0,10.7,282.3,294.9,283.1
920.1,885.0,2.7,1.3,90.0,4.56,251.0,11.0,282.5,295.4,283.3
918.3,902.0,2.6,1.2,91.0,4.56,252.0,11.2,282.5,295.4,283.3
888.6,1168.0,1.2,0.9,98.0,4.6,255.0,15.0,283.8,296.8,284.6
879.4,1254.0,1.6,1.4,98.0,4.82,255.0,16.4,285.1,298.8,285.9
872.8,1317.0,1.9,1.4,97.0,4.85,255.0,17.0,285.9,299.8,286.7
850.0,1528.0,0.3,0.2,99.0,4.56,253.0,17.4,286.4,299.5,287.2
846.1,1562.0,0.0,-0.1,99.0,4.49,252.0,17.3,286.5,299.4,287.3
801.2,1996.0,-2.9,-2.9,100.0,3.85,260.0,14.9,287.9,299.1,288.6
797.5,2030.0,-2.2,-2.2,100.0,4.08,266.0,15.3,289.1,301.0,289.8
794.6,2061.0,-1.0,-1.0,100.0,4.49,270.0,16.1,290.7,303.8,291.4
789.2,2114.0,-0.6,-1.6,93.0,4.32,272.0,17.9,291.6,304.3,292.4
775.7,2257.0,-0.3,-2.2,87.0,4.2,264.0,19.6,293.3,305.8,294.1
765.2,2366.0,-0.9,-3.0,85.0,4.0,261.0,19.1,293.9,305.8,294.6
749.6,2527.0,-1.9,-3.6,88.0,3.91,260.0,18.4,294.6,306.3,295.3
737.6,2653.0,-2.4,-5.8,77.0,3.35,256.0,15.8,295.4,305.6,296.0
735.1,2678.0,-2.3,-6.6,72.0,3.17,254.0,15.7,295.8,305.4,296.3
725.0,2789.0,-1.5,-9.2,55.0,2.62,258.0,16.6,297.8,305.9,298.3
719.6,2846.0,-0.6,-12.1,42.0,2.11,263.0,16.8,299.4,306.1,299.8
716.4,2882.0,0.3,-16.9,26.0,1.42,266.0,16.7,300.8,305.4,301.0
713.8,2913.0,1.1,-17.5,24.0,1.36,267.0,16.5,302.0,306.4,302.2
711.1,2943.0,1.3,-21.5,16.0,0.97,267.0,16.2,302.5,305.8,302.7
704.6,3016.0,1.0,-25.5,12.0,0.68,267.0,15.3,303.0,305.3,303.1
700.0,3068.0,0.7,-26.9,11.0,0.61,268.0,15.0,303.3,305.4,303.4
699.1,3078.0,0.7,-27.5,10.0,0.57,268.0,15.0,303.3,305.3,303.4
696.4,3110.0,1.1,-35.3,5.0,0.27,268.0,14.9,304.2,305.1,304.2
684.3,3249.0,0.7,-51.0,1.0,0.05,268.0,15.3,305.2,305.4,305.2
673.5,3376.0,-0.1,-43.6,2.0,0.12,260.0,16.2,305.7,306.1,305.7
663.9,3491.0,-0.6,-42.9,2.0,0.13,256.0,16.5,306.4,306.9,306.4
615.3,4088.0,-6.0,-35.4,8.0,0.31,268.0,17.1,306.9,308.0,306.9
600.0,4285.0,-7.9,-34.8,9.0,0.33,271.0,17.2,306.9,308.1,307.0
586.8,4457.0,-9.5,-35.1,10.0,0.33,270.0,17.6,307.0,308.2,307.0
585.8,4469.0,-9.7,-35.1,11.0,0.33,270.0,17.8,307.0,308.2,307.0
564.2,4757.0,-12.2,-31.4,19.0,0.49,275.0,20.7,307.3,309.1,307.4
559.2,4825.0,-12.7,-30.7,21.0,0.53,275.0,21.6,307.5,309.3,307.6
539.3,5099.0,-14.6,-35.9,15.0,0.33,277.0,23.1,308.4,309.6,308.5
532.3,5197.0,-15.1,-33.4,19.0,0.43,279.0,23.2,309.0,310.5,309.1
524.9,5303.0,-16.0,-32.6,23.0,0.47,280.0,24.0,309.1,310.8,309.2
507.7,5552.0,-18.1,-33.3,25.0,0.46,281.0,27.2,309.5,311.2,309.6
500.0,5665.0,-19.0,-33.2,28.0,0.47,283.0,29.0,309.8,311.5,309.9
485.0,5891.0,-20.5,-33.6,30.0,0.46,285.0,32.3,310.6,312.3,310.7
483.8,5909.0,-20.7,-33.7,30.0,0.46,285.0,32.5,310.6,312.3,310.7
460.7,6267.0,-23.9,-36.0,32.0,0.39,291.0,34.9,311.0,312.4,311.1
459.8,6281.0,-24.0,-36.2,32.0,0.38,291.0,35.0,311.0,312.4,311.1
439.7,6604.0,-26.7,-44.0,18.0,0.18,294.0,37.7,311.7,312.4,311.7
435.2,6677.0,-27.3,-44.9,17.0,0.16,295.0,38.6,311.8,312.4,311.8
405.8,7174.0,-31.7,-50.4,14.0,0.09,294.0,39.8,312.4,312.8,312.4
400.0,7276.0,-32.3,-52.2,12.0,0.08,292.0,40.8,312.9,313.2,312.9
389.2,7466.0,-33.9,-54.7,11.0,0.06,292.0,42.6,313.3,313.5,313.3
386.2,7521.0,-34.3,-58.3,7.0,0.04,292.0,43.4,313.4,313.6,313.4
382.9,7581.0,-33.9,-61.4,5.0,0.03,293.0,44.2,314.7,314.9,314.7
378.7,7659.0,-34.3,-67.8,2.0,0.01,293.0,44.6,315.2,315.2,315.2
374.3,7738.0,-34.5,-66.6,2.0,0.01,293.0,44.4,315.9,316.0,315.9
361.5,7980.0,-36.7,-67.9,3.0,0.01,292.0,45.8,316.2,316.3,316.2
358.1,8046.0,-36.7,-75.2,1.0,0.0,292.0,47.6,317.0,317.1,317.0
356.2,8082.0,-37.0,-75.3,1.0,0.0,292.0,48.8,317.2,317.2,317.2
353.9,8127.0,-36.5,-75.0,1.0,0.0,292.0,50.0,318.4,318.4,318.4
344.3,8316.0,-36.6,-75.1,1.0,0.0,286.0,50.1,320.8,320.9,320.8
338.0,8444.0,-35.5,-74.3,1.0,0.01,280.0,49.6,324.0,324.0,324.0
337.7,8450.0,-35.5,-74.3,1.0,0.01,280.0,49.6,324.1,324.1,324.1
330.7,8595.0,-36.1,-74.7,1.0,0.0,276.0,49.8,325.2,325.3,325.2
318.6,8852.0,-37.9,-76.0,1.0,0.0,271.0,49.4,326.1,326.2,326.1
300.0,9261.0,-41.6,-77.5,1.0,0.0,268.0,52.0,326.6,326.6,326.6
298.0,9306.0,-42.0,-78.7,1.0,0.0,268.0,52.2,326.6,326.6,326.6
283.5,9641.0,-45.0,-72.1,3.0,0.01,266.0,57.2,327.1,327.1,327.1
279.5,9736.0,-45.3,-69.5,5.0,0.01,265.0,60.9,327.9,327.9,327.9
269.4,9980.0,-45.8,-66.3,8.0,0.02,266.0,68.6,330.7,330.8,330.7
262.4,10154.0,-47.0,-66.2,10.0,0.02,269.0,70.3,331.5,331.6,331.5
258.9,10243.0,-47.5,-66.4,10.0,0.02,270.0,70.9,332.0,332.1,332.0
256.3,10309.0,-47.5,-66.1,10.0,0.02,270.0,71.7,333.0,333.1,333.0
250.0,10472.0,-48.7,-67.1,10.0,0.02,270.0,69.9,333.5,333.6,333.5
246.7,10560.0,-49.4,-69.1,8.0,0.01,271.0,70.2,333.8,333.8,333.8
243.4,10647.0,-49.5,-70.6,7.0,0.01,272.0,73.4,334.8,334.9,334.8
236.6,10833.0,-48.6,-73.9,4.0,0.01,272.0,75.0,339.0,339.1,339.0
233.3,10923.0,-48.7,-78.7,2.0,0.0,270.0,74.7,340.1,340.2,340.1
231.3,10980.0,-48.9,-83.4,1.0,0.0,269.0,74.0,340.8,340.8,340.8
229.6,11028.0,-48.2,-82.9,1.0,0.0,269.0,73.4,342.6,342.6,342.6
223.9,11196.0,-47.7,-82.6,1.0,0.0,270.0,72.9,345.7,345.7,345.7
219.5,11325.0,-48.0,-82.9,1.0,0.0,269.0,75.8,347.2,347.2,347.2
215.0,11462.0,-48.1,-82.9,1.0,0.0,269.0,77.5,349.2,349.2,349.2
205.4,11760.0,-49.4,-83.8,1.0,0.0,268.0,79.6,351.6,351.7,351.6
202.4,11856.0,-49.6,-84.0,1.0,0.0,267.0,78.5,352.8,352.8,352.8
200.0,11934.0,-50.2,-83.4,1.0,0.0,267.0,78.4,353.0,353.0,353.0
194.9,12100.0,-51.6,-85.3,1.0,0.0,266.0,80.1,353.5,353.5,353.5
192.1,12195.0,-52.0,-85.6,1.0,0.0,265.0,81.2,354.4,354.4,354.4
189.8,12273.0,-52.0,-85.6,1.0,0.0,264.0,80.5,355.6,355.6,355.6
185.2,12429.0,-53.2,-86.4,1.0,0.0,265.0,79.1,356.1,356.2,356.1
182.0,12543.0,-53.5,-86.6,1.0,0.0,265.0,80.0,357.4,357.4,357.4
171.9,12906.0,-56.9,-89.0,1.0,0.0,265.0,80.6,357.6,357.6,357.6
164.6,13177.0,-58.8,-90.3,1.0,0.0,267.0,79.6,359.0,359.0,359.0
156.2,13504.0,-60.1,-91.3,1.0,0.0,267.0,78.5,362.1,362.1,362.1
