PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SPED,THTA,THTE,THTV
1008.1,43.0,13.0,6.1,63.0,5.86,226.0,3.6,285.5,302.1,286.5
1002.6,94.0,13.8,7.0,64.0,6.27,204.0,4.0,286.7,304.5,287.8
1000.0,113.0,13.7,6.7,63.0,6.15,208.0,4.5,286.8,304.3,287.9
999.3,117.0,13.6,6.6,63.0,6.13,209.0,4.6,286.8,304.3,287.9
996.5,142.0,14.4,7.0,61.0,6.32,216.0,5.0,287.8,305.9,288.9
988.9,206.0,17.9,8.9,56.0,7.23,236.0,6.0,292.0,312.9,293.2
982.8,260.0,18.4,8.1,51.0,6.89,245.0,6.9,293.0,313.1,294.2
950.2,555.0,17.2,7.0,51.0,6.62,284.0,6.2,294.6,314.1,295.8
948.1,573.0,17.2,7.1,51.0,6.66,287.0,6.2,294.8,314.4,296.0
926.6,775.0,16.8,3.8,42.0,5.43,307.0,7.3,296.3,312.5,297.3
925.0,789.0,16.6,3.7,42.0,5.39,308.0,7.5,296.3,312.4,297.3
914.5,884.0,15.7,3.3,43.0,5.3,310.0,9.0,296.3,312.1,297.3
879.7,1212.0,12.6,2.7,51.0,5.27,310.0,11.3,296.4,312.2,297.4
863.2,1370.0,11.2,2.4,55.0,5.27,314.0,10.7,296.5,312.2,297.4
856.8,1434.0,11.3,0.2,46.0,4.54,313.0,10.6,297.3,311.0,298.1
850.0,1498.0,11.0,-0.2,46.0,4.42,309.0,10.6,297.6,311.0,298.4
831.9,1675.0,10.2,-4.1,36.0,3.39,311.0,9.0,298.6,309.1,299.2
827.8,1715.0,10.8,-8.0,26.0,2.53,313.0,9.3,299.7,307.7,300.2
823.8,1753.0,11.4,-6.0,29.0,2.97,315.0,9.8,300.8,310.0,301.3
811.8,1873.0,10.8,-0.0,47.0,4.7,318.0,11.5,301.3,315.7,302.2
808.9,1902.0,10.6,1.6,54.0,5.31,319.0,12.1,301.5,317.7,302.5
782.3,2177.0,8.8,0.4,55.0,5.02,315.0,12.9,302.5,317.9,303.4
777.7,2226.0,8.4,0.0,55.0,4.93,314.0,12.6,302.6,317.7,303.5
771.2,2295.0,7.9,0.6,60.0,5.17,312.0,12.5,302.7,318.6,303.7
743.4,2596.0,5.5,-2.6,56.0,4.26,300.0,11.3,303.2,316.4,304.0
735.1,2688.0,4.7,-4.4,52.0,3.75,297.0,10.5,303.4,315.1,304.1
729.4,2750.0,4.1,-4.1,55.0,3.87,297.0,9.9,303.4,315.4,304.1
722.2,2831.0,3.5,-6.7,47.0,3.2,296.0,9.4,303.6,313.6,304.2
715.4,2906.0,2.8,-7.2,48.0,3.1,293.0,9.1,303.6,313.4,304.2
713.2,2931.0,2.6,-9.5,40.0,2.6,292.0,8.9,303.7,312.0,304.2
710.1,2968.0,2.3,-10.0,40.0,2.51,290.0,8.6,303.7,311.7,304.2
701.6,3063.0,1.4,-11.9,36.0,2.19,288.0,8.1,303.8,310.9,304.2
700.0,3080.0,1.3,-12.6,35.0,2.08,287.0,8.0,303.9,310.6,304.3
697.4,3109.0,1.2,-16.8,25.0,1.48,285.0,7.8,304.1,308.9,304.3
693.2,3158.0,0.7,-17.4,24.0,1.41,282.0,7.6,304.1,308.8,304.4
682.6,3281.0,0.0,-32.4,7.0,0.37,272.0,7.7,304.6,305.9,304.7
680.6,3305.0,-0.1,-37.0,4.0,0.24,271.0,7.8,304.7,305.6,304.8
677.8,3337.0,-0.3,-38.7,4.0,0.2,269.0,7.8,304.9,305.6,304.9
657.6,3577.0,-2.2,-30.0,10.0,0.48,259.0,7.7,305.4,307.1,305.5
647.6,3698.0,-2.9,-34.4,7.0,0.32,257.0,8.2,306.0,307.1,306.0
623.3,3999.0,-4.6,-30.6,11.0,0.48,269.0,8.5,307.4,309.1,307.5
618.2,4063.0,-5.1,-16.3,41.0,1.73,272.0,8.8,307.5,313.2,307.8
616.7,4082.0,-5.3,-15.4,45.0,1.87,273.0,8.9,307.5,313.6,307.9
616.1,4089.0,-5.4,-15.3,45.0,1.88,273.0,9.0,307.5,313.7,307.9
600.0,4296.0,-7.4,-15.5,52.0,1.91,275.0,9.7,307.5,313.7,307.8
564.4,4767.0,-12.0,-16.5,69.0,1.87,271.0,9.6,307.5,313.6,307.8
558.8,4842.0,-12.6,-17.5,67.0,1.73,276.0,9.6,307.7,313.4,308.0
557.9,4854.0,-12.6,-17.6,66.0,1.71,278.0,9.7,307.8,313.4,308.1
547.1,5003.0,-13.0,-22.3,46.0,1.17,293.0,9.8,309.1,313.0,309.3
531.6,5221.0,-14.5,-27.8,31.0,0.73,304.0,10.5,309.9,312.4,310.0
509.3,5543.0,-16.6,-38.9,13.0,0.26,303.0,12.3,311.1,312.1,311.2
506.1,5590.0,-16.8,-37.9,14.0,0.29,301.0,11.8,311.4,312.5,311.5
500.0,5681.0,-17.2,-37.5,15.0,0.31,295.0,12.4,312.0,313.1,312.0
492.3,5797.0,-17.6,-39.7,13.0,0.25,291.0,13.7,312.9,313.8,312.9
481.0,5969.0,-19.2,-40.7,13.0,0.23,291.0,12.8,313.0,313.8,313.0
463.5,6242.0,-21.6,-42.8,13.0,0.19,282.0,12.4,313.3,314.1,313.4
457.8,6333.0,-22.1,-44.5,11.0,0.16,276.0,12.1,313.8,314.4,313.8
438.1,6654.0,-24.6,-48.8,9.0,0.1,268.0,13.9,314.6,315.0,314.6
435.2,6702.0,-24.7,-52.2,6.0,0.07,268.0,14.3,315.2,315.4,315.2
430.4,6782.0,-24.4,-56.1,4.0,0.05,268.0,15.7,316.5,316.7,316.5
426.3,6852.0,-24.8,-57.5,3.0,0.04,269.0,16.9,316.9,317.1,316.9
412.7,7086.0,-26.7,-60.6,3.0,0.03,271.0,19.5,317.4,317.5,317.4
400.0,7310.0,-28.2,-59.1,4.0,0.03,273.0,21.2,318.3,318.4,318.3
391.6,7461.0,-29.1,-61.5,3.0,0.03,271.0,21.0,319.0,319.1,319.0
380.9,7658.0,-30.6,-60.7,4.0,0.03,277.0,21.7,319.5,319.6,319.5
376.0,7749.0,-31.2,-57.8,6.0,0.04,277.0,21.0,320.0,320.2,320.0
348.5,8280.0,-35.4,-61.2,5.0,0.03,274.0,22.4,321.3,321.4,321.3
339.3,8465.0,-36.4,-67.7,3.0,0.01,268.0,23.3,322.4,322.5,322.4
338.2,8487.0,-36.5,-69.0,2.0,0.01,268.0,23.5,322.6,322.7,322.6
332.5,8606.0,-36.4,-75.0,1.0,0.0,263.0,23.9,324.2,324.2,324.2
320.6,8856.0,-38.4,-76.3,1.0,0.0,263.0,25.9,325.0,325.0,325.0
319.6,8877.0,-38.4,-76.3,1.0,0.0,263.0,26.1,325.2,325.2,325.2
