PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SPED,THTA,THTE,THTV
1031.7,43.0,-0.9,-3.3,84.0,2.91,357.0,2.2,269.8,277.8,270.3
1031.0,48.0,-0.2,-2.1,87.0,3.18,285.0,2.3,270.6,279.2,271.1
1028.4,70.0,-0.1,-2.4,85.0,3.12,293.0,3.0,270.9,279.4,271.4
1017.8,153.0,-0.1,-3.6,77.0,2.88,309.0,5.4,271.7,279.6,272.2
1000.0,290.0,-1.2,-5.0,75.0,2.62,321.0,6.3,271.9,279.2,272.4
989.8,368.0,-1.9,-5.6,76.0,2.54,326.0,6.8,272.0,279.1,272.5
969.9,527.0,-3.5,-6.1,82.0,2.49,323.0,7.5,272.0,278.9,272.4
955.7,645.0,-4.6,-6.6,85.0,2.43,325.0,8.4,272.1,278.8,272.5
928.8,873.0,-6.4,-9.0,82.0,2.08,325.0,10.5,272.4,278.3,272.8
927.4,884.0,-6.5,-9.1,82.0,2.07,324.0,10.5,272.5,278.3,272.8
925.0,904.0,-6.7,-9.4,81.0,2.02,324.0,10.5,272.5,278.2,272.8
916.0,981.0,-7.2,-11.3,73.0,1.76,323.0,10.4,272.7,277.7,273.0
896.4,1148.0,-8.8,-12.3,76.0,1.66,327.0,10.5,272.8,277.5,273.1
889.4,1211.0,-9.1,-13.5,70.0,1.52,333.0,10.3,273.1,277.4,273.3
876.2,1329.0,-9.9,-16.1,61.0,1.24,343.0,10.6,273.4,277.0,273.6
871.7,1369.0,-10.0,-16.9,57.0,1.17,346.0,11.3,273.7,277.1,273.9
868.1,1402.0,-9.3,-23.1,32.0,0.69,348.0,11.9,274.7,276.8,274.8
860.4,1473.0,-9.7,-27.1,23.0,0.48,351.0,12.8,275.0,276.5,275.1
852.9,1535.0,-10.3,-28.6,21.0,0.42,354.0,14.1,275.1,276.4,275.2
850.0,1558.0,-10.5,-29.0,20.0,0.41,355.0,14.6,275.2,276.4,275.2
842.3,1628.0,-10.9,-29.4,20.0,0.4,355.0,17.3,275.4,276.7,275.5
827.2,1767.0,-10.5,-25.1,29.0,0.6,348.0,21.9,277.3,279.2,277.4
816.5,1869.0,-11.0,-23.6,35.0,0.7,344.0,22.7,277.8,279.9,277.9
805.3,1971.0,-11.4,-21.5,43.0,0.85,341.0,23.1,278.5,281.1,278.6
802.3,1999.0,-11.3,-22.7,38.0,0.77,341.0,23.2,278.8,281.2,279.0
791.1,2105.0,-12.1,-23.4,39.0,0.74,340.0,22.2,279.1,281.4,279.2
789.5,2123.0,-11.8,-24.2,35.0,0.69,339.0,21.9,279.6,281.7,279.7
785.7,2161.0,-9.7,-29.1,19.0,0.44,337.0,21.3,282.3,283.7,282.3
784.0,2178.0,-9.4,-35.4,10.0,0.24,336.0,21.0,282.7,283.5,282.8
779.6,2220.0,-9.6,-43.0,5.0,0.11,334.0,20.8,283.0,283.3,283.0
779.2,2225.0,-9.7,-43.6,4.0,0.1,334.0,20.8,283.0,283.3,283.0
763.3,2379.0,-10.3,-48.4,3.0,0.06,339.0,22.3,283.9,284.1,283.9
754.2,2471.0,-10.0,-43.5,5.0,0.11,339.0,24.5,285.3,285.6,285.3
746.0,2558.0,-8.4,-48.4,2.0,0.06,336.0,25.0,287.8,288.1,287.9
744.1,2577.0,-8.5,-48.7,2.0,0.06,335.0,24.9,288.0,288.2,288.0
740.9,2611.0,-8.5,-48.4,2.0,0.06,334.0,24.7,288.3,288.5,288.3
736.2,2659.0,-7.7,-53.8,1.0,0.03,334.0,24.6,289.7,289.9,289.7
708.7,2963.0,-8.0,-41.4,5.0,0.14,327.0,27.2,292.6,293.1,292.6
700.0,3060.0,-8.2,-42.2,5.0,0.13,324.0,27.2,293.3,293.8,293.4
695.4,3111.0,-8.2,-45.1,3.0,0.1,323.0,27.0,293.9,294.3,293.9
675.8,3331.0,-10.1,-42.8,5.0,0.13,322.0,25.8,294.2,294.7,294.3
667.1,3430.0,-10.9,-42.6,5.0,0.13,322.0,25.5,294.4,294.9,294.5
643.0,3711.0,-12.0,-44.8,5.0,0.11,316.0,26.4,296.3,296.7,296.3
612.3,4082.0,-13.9,-54.8,2.0,0.04,310.0,28.3,298.3,298.4,298.3
610.0,4111.0,-14.0,-60.3,1.0,0.02,310.0,28.3,298.5,298.6,298.5
600.0,4235.0,-15.0,-59.9,1.0,0.02,310.0,28.6,298.7,298.8,298.7
596.2,4283.0,-15.5,-61.2,1.0,0.02,309.0,28.5,298.7,298.8,298.7
583.5,4445.0,-16.1,-61.6,1.0,0.02,305.0,28.0,299.8,299.8,299.8
579.2,4500.0,-16.4,-61.8,1.0,0.02,305.0,28.0,300.1,300.2,300.1
558.1,4776.0,-18.3,-63.0,1.0,0.01,301.0,29.0,301.0,301.1,301.0
554.1,4830.0,-18.2,-63.0,1.0,0.01,299.0,30.0,301.8,301.8,301.8
548.8,4902.0,-18.0,-62.8,1.0,0.02,298.0,31.7,302.9,303.0,302.9
543.1,4980.0,-18.3,-63.0,1.0,0.02,298.0,34.2,303.4,303.5,303.4
