PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SPED,THTA,THTE,THTV
1025.6,43.0,2.7,-0.1,82.0,3.71,20.0,4.4,273.9,284.0,274.5
1000.0,259.0,0.5,-0.5,93.0,3.69,354.0,4.4,273.6,283.7,274.2
993.6,309.0,0.0,-0.6,95.0,3.67,350.0,4.4,273.7,283.7,274.3
981.4,408.0,-0.9,-1.1,98.0,3.59,348.0,4.9,273.7,283.6,274.3
955.4,622.0,-2.3,-2.3,100.0,3.38,4.0,5.2,274.4,283.8,275.0
925.0,876.0,-4.0,-4.0,100.0,3.07,343.0,4.7,275.2,283.8,275.7
916.3,952.0,-4.5,-4.5,100.0,2.99,341.0,4.1,275.5,283.8,276.0
911.2,995.0,-4.8,-4.8,100.0,2.94,345.0,4.3,275.6,283.9,276.1
903.0,1067.0,-4.7,-4.7,100.0,2.98,353.0,5.0,276.4,284.7,276.9
899.9,1095.0,-4.0,-4.0,100.0,3.16,356.0,5.5,277.4,286.3,277.9
890.9,1174.0,-4.2,-4.2,100.0,3.13,1.0,7.6,277.9,286.7,278.5
876.2,1303.0,-3.4,-3.5,99.0,3.36,1.0,10.4,280.1,289.6,280.7
875.7,1308.0,-3.4,-3.5,99.0,3.36,1.0,10.4,280.2,289.7,280.7
864.6,1408.0,-3.6,-3.9,98.0,3.3,0.0,8.3,281.0,290.4,281.5
850.0,1543.0,-4.4,-4.9,96.0,3.11,356.0,6.9,281.5,290.5,282.1
838.5,1649.0,-5.0,-5.3,98.0,3.08,357.0,6.4,281.9,290.8,282.5
811.4,1908.0,-7.0,-7.0,100.0,2.79,336.0,4.6,282.6,290.6,283.0
806.6,1955.0,-6.0,-6.0,100.0,3.02,328.0,5.0,284.1,292.8,284.6
803.1,1990.0,-6.1,-6.4,98.0,2.94,323.0,5.5,284.3,292.9,284.8
788.4,2131.0,-6.9,-7.5,95.0,2.75,319.0,8.8,285.0,293.0,285.4
785.9,2154.0,-6.6,-8.8,84.0,2.5,318.0,9.2,285.6,292.9,286.0
783.0,2184.0,-7.3,-12.3,68.0,1.9,317.0,9.7,285.0,290.7,285.4
781.3,2202.0,-7.6,-12.8,66.0,1.83,316.0,10.0,285.0,290.4,285.3
778.6,2230.0,-8.1,-15.6,55.0,1.46,315.0,10.3,284.7,289.1,285.0
774.1,2276.0,-7.1,-11.8,69.0,2.0,313.0,10.7,286.2,292.2,286.6
771.2,2306.0,-7.3,-12.9,64.0,1.84,312.0,11.1,286.3,291.8,286.6
769.6,2324.0,-7.6,-15.6,53.0,1.48,312.0,11.4,286.2,290.7,286.4
767.4,2345.0,-7.4,-16.1,50.0,1.42,312.0,11.7,286.6,291.0,286.9
764.1,2379.0,-7.3,-16.2,49.0,1.41,312.0,12.2,287.1,291.5,287.4
757.6,2446.0,-7.0,-14.0,58.0,1.71,312.0,12.8,288.1,293.3,288.4
749.0,2538.0,-7.5,-15.2,54.0,1.57,312.0,13.4,288.5,293.3,288.8
744.4,2587.0,-7.8,-19.5,39.0,1.1,314.0,13.7,288.6,292.1,288.8
