PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SPED,THTA,THTE,THTV
241.5,10715.0,-48.3,-74.6,3.0,0.01,268.0,64.8,337.4,337.4,337.4
236.9,10839.0,-48.6,-75.4,3.0,0.01,269.0,65.7,338.8,338.8,338.8
231.7,10988.0,-48.5,-76.6,3.0,0.01,266.0,64.3,341.2,341.2,341.2
221.5,11288.0,-50.4,-81.4,2.0,0.0,259.0,65.2,342.7,342.7,342.7
216.6,11434.0,-51.1,-83.5,1.0,0.0,255.0,68.8,343.8,343.8,343.8
208.6,11679.0,-49.8,-84.0,1.0,0.0,256.0,67.4,349.6,349.6,349.6
207.7,11705.0,-49.9,-84.1,1.0,0.0,256.0,67.5,349.9,349.9,349.9
203.2,11854.0,-50.4,-84.5,1.0,0.0,259.0,67.8,351.1,351.1,351.1
200.0,11955.0,-49.5,-82.8,1.0,0.0,261.0,65.3,354.3,354.3,354.3
199.6,11969.0,-49.3,-83.7,1.0,0.0,261.0,64.9,354.7,354.7,354.7
194.4,12143.0,-50.2,-84.3,1.0,0.0,259.0,64.6,356.0,356.0,356.0
188.8,12335.0,-49.9,-84.2,1.0,0.0,259.0,65.2,359.4,359.4,359.4
170.0,13011.0,-53.8,-86.9,1.0,0.0,261.0,62.4,363.8,363.8,363.8
166.5,13155.0,-53.2,-86.4,1.0,0.0,262.0,63.6,367.2,367.2,367.2
156.3,13561.0,-56.4,-88.7,1.0,0.0,264.0,61.2,368.3,368.4,368.3
152.9,13697.0,-55.6,-88.1,1.0,0.0,263.0,58.1,372.0,372.0,372.0
150.0,13820.0,-56.5,-87.7,1.0,0.0,259.0,56.9,372.5,372.5,372.5
146.5,13978.0,-57.2,-89.2,1.0,0.0,254.0,57.6,373.9,373.9,373.9
144.8,14048.0,-57.9,-89.7,1.0,0.0,253.0,58.0,373.8,373.8,373.8
144.0,14088.0,-57.3,-89.3,1.0,0.0,252.0,58.5,375.5,375.5,375.5
139.7,14280.0,-58.3,-90.0,1.0,0.0,252.0,61.1,376.9,376.9,376.9
136.5,14424.0,-59.9,-91.1,1.0,0.0,253.0,62.2,376.7,376.7,376.7
126.3,14919.0,-61.4,-92.2,1.0,0.0,265.0,57.6,382.4,382.4,382.4
125.9,14932.0,-61.0,-91.9,1.0,0.0,265.0,57.1,383.6,383.6,383.6
124.6,14993.0,-60.9,-91.8,1.0,0.0,266.0,55.2,384.9,384.9,384.9
119.3,15270.0,-62.8,-93.2,1.0,0.0,269.0,55.5,386.2,386.2,386.2
117.3,15375.0,-62.7,-93.1,1.0,0.0,269.0,56.8,388.1,388.1,388.1
111.5,15685.0,-63.9,-94.0,1.0,0.0,267.0,56.8,391.5,391.5,391.5
107.9,15894.0,-66.6,-95.8,1.0,0.0,267.0,57.6,390.3,390.3,390.3
100.4,16329.0,-69.5,-97.9,1.0,0.0,271.0,57.8,392.8,392.8,392.8
100.2,16345.0,-69.7,-98.1,1.0,0.0,271.0,57.7,392.6,392.6,392.6
