PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SPED,THTA,THTE,THTV
1014.4,43.0,6.6,4.4,86.0,5.18,188.0,3.0,278.6,292.9,279.5
1005.2,127.0,7.4,4.4,81.0,5.2,205.0,4.8,280.1,294.5,281.0
1001.4,160.0,8.4,4.9,78.0,5.4,209.0,4.4,281.5,296.5,282.4
1000.0,172.0,9.3,5.2,76.0,5.56,210.0,4.2,282.5,298.1,283.4
997.4,194.0,10.7,5.6,71.0,5.73,213.0,4.0,284.1,300.2,285.1
995.1,212.0,10.9,5.3,68.0,5.6,214.0,4.0,284.5,300.3,285.4
980.1,338.0,10.4,3.7,63.0,5.11,222.0,3.8,285.2,299.7,286.0
974.2,389.0,12.2,4.9,61.0,5.59,226.0,3.9,287.5,303.5,288.5
966.1,459.0,11.8,4.0,59.0,5.28,236.0,4.0,287.7,302.9,288.6
950.5,595.0,12.0,4.6,60.0,5.6,250.0,4.1,289.4,305.5,290.3
925.0,822.0,10.6,3.6,62.0,5.37,258.0,4.2,290.2,305.7,291.1
921.5,852.0,10.4,3.4,62.0,5.32,260.0,4.4,290.2,305.6,291.1
908.2,974.0,9.6,4.1,69.0,5.66,266.0,5.4,290.6,307.0,291.6
900.4,1045.0,9.1,4.6,74.0,5.92,263.0,5.0,290.8,307.9,291.9
887.9,1160.0,8.7,3.3,69.0,5.48,261.0,3.1,291.5,307.5,292.5
867.2,1354.0,7.1,1.4,67.0,4.9,284.0,3.2,291.9,306.3,292.8
865.8,1368.0,7.0,1.4,68.0,4.91,283.0,3.3,291.9,306.3,292.8
850.0,1519.0,6.6,0.6,66.0,4.71,263.0,4.2,293.0,306.9,293.8
846.5,1553.0,6.4,0.6,67.0,4.73,259.0,4.5,293.1,307.1,294.0
838.4,1631.0,6.7,0.7,66.0,4.81,249.0,5.7,294.3,308.5,295.1
828.3,1731.0,6.4,0.6,67.0,4.83,245.0,7.1,295.0,309.3,295.8
826.3,1751.0,6.2,0.5,67.0,4.81,244.0,7.2,295.0,309.3,295.9
812.9,1884.0,5.3,0.4,71.0,4.83,249.0,7.5,295.4,309.8,296.3
797.6,2038.0,4.1,2.5,89.0,5.76,258.0,9.0,295.8,312.8,296.8
794.2,2073.0,4.7,3.8,94.0,6.36,258.0,9.4,296.7,315.5,297.9
792.1,2095.0,5.4,3.8,90.0,6.38,258.0,9.7,297.7,316.6,298.8
786.2,2159.0,5.0,3.6,90.0,6.3,257.0,10.1,297.9,316.7,299.1
775.8,2265.0,4.5,1.9,83.0,5.65,255.0,10.1,298.6,315.5,299.6
747.3,2569.0,1.9,-0.3,85.0,5.0,261.0,10.3,298.9,314.0,299.8
735.2,2699.0,0.9,-1.2,86.0,4.77,270.0,10.5,299.3,313.7,300.1
717.7,2893.0,0.4,-1.8,85.0,4.66,276.0,13.6,300.8,315.0,301.6
712.8,2949.0,0.0,-2.1,86.0,4.6,278.0,14.3,300.9,314.9,301.7
710.0,2981.0,-0.3,-1.9,89.0,4.69,279.0,14.6,300.9,315.2,301.8
704.6,3041.0,-0.8,-1.9,92.0,4.72,280.0,14.8,301.0,315.4,301.9
700.0,3093.0,-1.0,-2.4,91.0,4.6,280.0,15.0,301.3,315.4,302.1
692.0,3185.0,-1.5,-3.2,88.0,4.36,279.0,15.1,301.8,315.2,302.6
677.4,3355.0,-1.7,-4.8,79.0,3.95,266.0,13.1,303.4,315.7,304.1
674.6,3388.0,-1.3,-5.2,75.0,3.85,262.0,12.5,304.2,316.2,304.9
670.0,3442.0,-0.5,-6.5,64.0,3.51,258.0,11.5,305.7,316.7,306.3
646.6,3724.0,-1.6,-15.0,35.0,1.84,254.0,8.8,307.6,313.7,308.0
643.2,3766.0,-1.9,-15.4,35.0,1.79,256.0,8.3,307.7,313.6,308.1
611.4,4168.0,-4.7,-16.4,39.0,1.73,279.0,9.9,309.0,314.8,309.3
600.0,4317.0,-5.6,-18.2,36.0,1.52,271.0,10.4,309.6,314.7,309.9
580.1,4580.0,-7.7,-19.7,38.0,1.38,268.0,11.9,310.1,314.8,310.4
578.6,4601.0,-7.8,-19.9,37.0,1.36,268.0,12.1,310.2,314.8,310.5
566.8,4759.0,-7.6,-24.7,24.0,0.91,270.0,13.8,312.3,315.4,312.5
556.9,4897.0,-8.1,-27.5,19.0,0.72,273.0,13.9,313.3,315.8,313.4
549.9,4994.0,-8.8,-29.3,17.0,0.62,278.0,14.1,313.6,315.8,313.7
536.4,5186.0,-9.9,-34.0,12.0,0.4,278.0,13.8,314.5,316.0,314.6
521.3,5405.0,-11.5,-33.4,15.0,0.44,270.0,14.3,315.1,316.7,315.2
515.5,5489.0,-11.9,-33.1,15.0,0.46,270.0,14.4,315.7,317.4,315.8
500.0,5723.0,-14.0,-33.0,18.0,0.48,281.0,14.0,315.9,317.7,316.0
493.4,5824.0,-14.9,-33.1,20.0,0.48,285.0,13.6,316.0,317.7,316.1
484.7,5957.0,-16.2,-33.2,22.0,0.48,285.0,14.5,316.0,317.8,316.1
476.8,6083.0,-16.5,-35.0,19.0,0.41,282.0,17.5,317.1,318.6,317.2
467.6,6227.0,-17.6,-37.1,17.0,0.34,281.0,19.0,317.5,318.7,317.5
461.2,6330.0,-18.2,-39.0,14.0,0.28,280.0,20.7,318.0,319.1,318.1
456.4,6407.0,-18.4,-41.8,11.0,0.21,278.0,22.0,318.7,319.5,318.7
