PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SPED,THTA,THTE,THTV
1011.7,43.0,13.7,2.5,47.0,4.54,115.0,4.5,285.9,298.9,286.7
1000.0,151.0,12.9,3.3,52.0,4.83,80.0,5.2,286.1,299.9,286.9
987.0,263.0,11.8,3.0,55.0,4.8,91.0,6.5,286.0,299.8,286.9
959.2,494.0,10.2,1.1,53.0,4.3,102.0,11.0,286.8,299.2,287.5
951.9,560.0,10.5,1.0,52.0,4.32,109.0,11.0,287.6,300.1,288.4
939.3,669.0,11.0,2.3,55.0,4.8,123.0,10.0,289.3,303.3,290.2
935.9,702.0,11.8,3.0,54.0,5.06,127.0,9.8,290.4,305.2,291.3
925.0,799.0,11.4,2.5,54.0,4.96,140.0,9.5,290.9,305.4,291.8
922.4,827.0,11.3,2.6,55.0,4.99,143.0,9.4,291.1,305.7,292.0
913.2,908.0,10.6,2.4,57.0,4.99,152.0,9.5,291.2,305.8,292.1
893.6,1089.0,9.2,2.4,62.0,5.09,168.0,10.3,291.6,306.5,292.5
884.5,1174.0,9.8,3.4,64.0,5.51,173.0,13.0,293.0,309.2,294.0
876.1,1254.0,10.4,7.2,81.0,7.3,175.0,15.9,294.5,315.8,295.8
875.4,1260.0,10.4,7.4,82.0,7.41,176.0,16.1,294.5,316.1,295.9
865.6,1354.0,10.1,9.1,94.0,8.41,178.0,18.1,295.2,319.7,296.7
861.1,1397.0,10.8,9.3,91.0,8.56,180.0,18.5,296.3,321.4,297.8
850.0,1506.0,10.1,8.4,89.0,8.15,185.0,18.6,296.7,320.6,298.2
837.3,1632.0,9.0,7.8,92.0,7.95,188.0,18.3,296.9,320.2,298.3
821.6,1790.0,7.8,7.2,96.0,7.77,196.0,16.4,297.2,320.1,298.6
817.2,1835.0,7.6,5.4,86.0,6.91,201.0,15.9,297.4,317.9,298.6
813.1,1874.0,9.1,4.9,75.0,6.69,204.0,15.5,299.4,319.4,300.6
811.9,1885.0,9.2,4.4,72.0,6.48,205.0,15.4,299.6,319.0,300.8
801.2,1996.0,8.8,0.5,56.0,4.94,203.0,14.0,300.3,315.3,301.2
794.8,2061.0,8.4,-1.3,50.0,4.36,199.0,12.2,300.7,314.0,301.5
776.5,2255.0,7.2,-0.3,59.0,4.81,192.0,7.0,301.4,316.1,302.3
767.1,2357.0,6.6,-1.4,57.0,4.51,206.0,6.0,301.8,315.6,302.6
759.8,2435.0,6.2,-1.9,56.0,4.38,207.0,7.8,302.1,315.6,302.9
733.8,2719.0,3.6,-2.0,67.0,4.52,201.0,9.7,302.3,316.2,303.1
700.5,3096.0,0.5,-2.3,81.0,4.61,197.0,15.7,302.9,317.1,303.8
700.0,3100.0,0.5,-2.3,82.0,4.62,197.0,15.8,303.0,317.2,303.8
694.4,3164.0,0.0,-2.4,84.0,4.64,195.0,17.1,303.1,317.4,304.0
693.6,3173.0,-0.1,-2.4,84.0,4.62,194.0,17.3,303.1,317.4,304.0
683.5,3289.0,0.2,-2.0,85.0,4.84,190.0,20.9,304.7,319.7,305.6
669.9,3451.0,-0.4,-3.3,81.0,4.47,191.0,21.8,305.8,319.8,306.7
667.9,3475.0,-0.4,-4.0,77.0,4.27,192.0,21.3,306.0,319.4,306.8
664.3,3517.0,-0.4,-6.9,61.0,3.42,193.0,20.5,306.6,317.4,307.2
655.4,3624.0,-1.0,-11.9,43.0,2.34,197.0,18.9,307.1,314.7,307.5
642.6,3783.0,-2.4,-14.1,40.0,1.99,198.0,17.1,307.2,313.8,307.6
635.9,3867.0,-2.1,-24.7,16.0,0.82,197.0,16.6,308.5,311.3,308.6
634.9,3880.0,-1.8,-30.2,9.0,0.49,197.0,16.6,309.0,310.8,309.1
