PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SPED,THTA,THTE,THTV
1023.2,43.0,4.2,3.2,93.0,4.69,354.0,3.4,275.5,288.4,276.3
1022.5,48.0,4.1,3.9,98.0,4.96,321.0,2.1,275.5,289.0,276.4
1000.0,233.0,2.6,2.4,98.0,4.53,8.0,4.9,275.8,288.2,276.5
959.8,570.0,0.1,0.1,100.0,4.01,360.0,5.4,276.5,287.5,277.1
958.3,584.0,0.0,0.0,100.0,3.99,360.0,5.6,276.5,287.5,277.2
935.6,777.0,-1.1,-1.1,100.0,3.76,28.0,6.8,277.2,287.7,277.9
925.0,865.0,-1.6,-1.6,100.0,3.69,45.0,6.5,277.7,288.0,278.3
903.2,1049.0,-2.6,-2.6,100.0,3.5,39.0,8.2,278.6,288.4,279.1
893.8,1133.0,-3.1,-3.1,100.0,3.41,48.0,7.4,278.9,288.5,279.4
873.4,1320.0,-3.5,-3.5,100.0,3.37,55.0,7.7,280.3,289.8,280.8
871.7,1334.0,-3.4,-3.4,100.0,3.41,56.0,7.8,280.5,290.2,281.1
870.0,1349.0,-2.6,-2.6,100.0,3.62,56.0,7.8,281.5,291.8,282.1
868.9,1359.0,-2.3,-2.3,100.0,3.71,57.0,7.8,281.9,292.5,282.6
866.7,1380.0,-2.7,-2.7,100.0,3.62,58.0,7.7,281.8,292.1,282.4
854.3,1492.0,-2.4,-2.4,100.0,3.76,51.0,6.0,283.2,294.0,283.9
850.0,1530.0,-2.3,-2.3,100.0,3.79,46.0,5.9,283.7,294.6,284.4
847.4,1554.0,-2.2,-2.2,100.0,3.83,45.0,5.8,284.0,295.0,284.7
838.5,1638.0,-1.0,-1.0,100.0,4.24,51.0,4.6,286.2,298.4,286.9
836.1,1663.0,-0.8,-0.8,100.0,4.31,53.0,4.4,286.6,299.1,287.4
811.0,1907.0,-0.9,-0.9,100.0,4.42,76.0,4.4,289.1,301.9,289.8
807.8,1937.0,-0.9,-0.9,100.0,4.42,80.0,4.7,289.3,302.2,290.1
790.5,2107.0,-1.5,-1.5,100.0,4.32,89.0,4.6,290.5,303.1,291.2
778.2,2234.0,-1.1,-1.1,100.0,4.55,111.0,2.9,292.3,305.7,293.1
777.7,2239.0,-1.1,-1.1,100.0,4.55,113.0,2.8,292.4,305.8,293.2
750.0,2527.0,-1.3,-1.3,100.0,4.63,277.0,4.3,295.1,308.9,295.9
748.1,2549.0,-1.2,-1.2,100.0,4.67,277.0,5.1,295.4,309.4,296.3
735.0,2687.0,-0.3,-0.3,100.0,5.08,274.0,9.0,297.9,313.2,298.8
718.8,2864.0,-0.7,-0.7,100.0,5.07,269.0,11.1,299.4,314.7,300.3
700.2,3072.0,-1.1,-1.1,100.0,5.03,268.0,12.1,301.2,316.5,302.1
