PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SPED,THTA,THTE,THTV
228.8,11626.0,-42.2,-48.7,49.0,0.2,239.0,11.0,352.0,352.9,352.0
225.9,11722.0,-41.9,-50.5,39.0,0.17,245.0,10.1,353.7,354.5,353.8
225.1,11747.0,-42.5,-51.8,36.0,0.14,246.0,9.8,353.2,353.8,353.2
222.0,11843.0,-42.9,-54.6,27.0,0.11,252.0,8.8,354.0,354.4,354.0
220.7,11889.0,-42.6,-55.3,24.0,0.1,254.0,8.4,355.0,355.5,355.0
220.0,11905.0,-42.8,-55.8,23.0,0.09,255.0,8.2,355.0,355.4,355.1
214.8,12071.0,-44.3,-59.8,16.0,0.06,259.0,6.5,355.1,355.4,355.2
211.4,12177.0,-44.7,-61.2,14.0,0.05,261.0,5.4,356.1,356.4,356.1
210.4,12208.0,-45.1,-61.8,14.0,0.05,262.0,5.1,356.0,356.2,356.0
200.4,12512.0,-48.0,-66.2,11.0,0.03,285.0,2.8,356.4,356.5,356.4
200.0,12527.0,-48.3,-66.4,11.0,0.03,287.0,2.8,356.1,356.2,356.1
199.2,12556.0,-48.3,-66.7,10.0,0.03,290.0,2.9,356.5,356.7,356.5
197.1,12626.0,-49.2,-67.7,10.0,0.02,297.0,3.0,356.2,356.3,356.2
186.1,13005.0,-51.5,-70.2,9.0,0.02,333.0,3.5,358.4,358.4,358.4
181.9,13150.0,-52.9,-71.7,9.0,0.01,346.0,3.7,358.4,358.5,358.4
180.5,13209.0,-52.7,-71.6,9.0,0.01,351.0,3.8,359.5,359.6,359.5
180.3,13220.0,-52.8,-71.7,9.0,0.01,352.0,3.8,359.5,359.6,359.5
174.7,13419.0,-54.6,-73.2,9.0,0.01,5.0,3.6,359.8,359.8,359.8
172.9,13494.0,-54.8,-73.4,9.0,0.01,11.0,3.5,360.5,360.6,360.5
172.2,13518.0,-55.4,-73.9,9.0,0.01,12.0,3.4,359.9,360.0,359.9
171.2,13559.0,-55.4,-74.2,8.0,0.01,15.0,3.4,360.5,360.6,360.5
162.7,13908.0,-57.4,-75.8,8.0,0.01,30.0,5.1,362.5,362.5,362.5
161.0,13967.0,-58.5,-76.9,8.0,0.01,31.0,5.4,361.7,361.7,361.7
159.0,14054.0,-58.9,-77.0,8.0,0.01,31.0,5.8,362.3,362.4,362.3
