PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SPED,THTA,THTE,THTV
1021.7,43.0,6.9,-1.1,57.0,3.46,293.0,1.0,278.3,288.1,278.9
1015.4,91.0,7.0,-3.0,49.0,3.01,262.0,1.7,278.9,287.5,279.5
1000.0,222.0,5.9,-3.1,52.0,3.03,288.0,1.6,279.0,287.6,279.5
960.3,548.0,2.8,-4.3,60.0,2.9,273.0,2.1,279.2,287.4,279.7
925.0,847.0,0.2,-5.9,63.0,2.65,316.0,2.0,279.5,287.1,279.9
922.6,866.0,0.0,-5.9,64.0,2.66,325.0,1.8,279.5,287.1,280.0
920.9,880.0,-0.1,-5.9,65.0,2.66,331.0,1.7,279.5,287.2,280.0
905.0,1018.0,-1.0,-6.5,66.0,2.59,313.0,1.2,280.0,287.5,280.4
901.2,1060.0,-0.7,-9.0,53.0,2.15,311.0,1.4,280.7,287.0,281.1
896.2,1106.0,-0.2,-22.5,17.0,0.7,320.0,1.7,281.6,283.8,281.8
895.1,1119.0,-0.1,-17.5,26.0,1.08,323.0,1.8,281.8,285.1,282.0
893.0,1138.0,-0.1,-17.1,26.0,1.12,326.0,2.0,282.1,285.4,282.2
888.9,1175.0,0.2,-11.1,42.0,1.84,334.0,2.4,282.7,288.2,283.0
882.6,1226.0,0.7,-8.7,50.0,2.25,340.0,3.4,283.8,290.4,284.2
880.6,1243.0,0.7,-8.7,49.0,2.25,340.0,3.8,284.0,290.6,284.4
872.7,1315.0,0.7,-6.7,57.0,2.65,333.0,4.7,284.7,292.5,285.2
868.1,1358.0,1.3,-0.9,85.0,4.12,327.0,4.9,285.8,297.6,286.5
866.6,1371.0,1.5,-0.9,84.0,4.14,325.0,4.9,286.1,298.1,286.9
861.9,1417.0,1.5,-1.1,83.0,4.1,319.0,4.8,286.6,298.4,287.3
850.0,1524.0,0.6,-1.3,87.0,4.1,309.0,4.6,286.8,298.6,287.5
842.3,1594.0,-0.0,-1.3,91.0,4.11,307.0,4.7,286.9,298.8,287.6
825.2,1768.0,-1.5,-1.6,99.0,4.13,306.0,4.3,287.0,298.9,287.7
804.9,1969.0,-2.8,-2.8,100.0,3.87,289.0,5.5,287.7,298.9,288.3
798.3,2035.0,-3.3,-3.3,100.0,3.75,288.0,7.7,287.8,298.7,288.5
796.8,2055.0,-3.0,-3.0,100.0,3.86,290.0,8.3,288.3,299.6,289.0
792.3,2098.0,-0.6,-1.9,91.0,4.2,295.0,9.6,291.3,303.6,292.0
788.6,2133.0,-0.4,-2.0,89.0,4.2,300.0,10.3,291.9,304.3,292.6
783.2,2183.0,-1.3,-4.2,81.0,3.59,307.0,10.5,291.5,302.2,292.2
768.7,2331.0,-1.7,-5.3,77.0,3.36,310.0,9.8,292.7,302.7,293.3
761.0,2419.0,-1.7,-5.8,74.0,3.26,308.0,10.4,293.4,303.3,294.0
757.1,2464.0,-1.5,-7.2,65.0,2.94,308.0,10.9,294.1,303.0,294.6
753.7,2497.0,-0.7,-8.4,56.0,2.69,309.0,11.3,295.3,303.6,295.8
747.0,2565.0,-0.5,-8.5,55.0,2.69,314.0,12.1,296.3,304.6,296.8
737.1,2667.0,-0.8,-7.6,60.0,2.93,312.0,12.7,297.1,306.1,297.6
736.2,2679.0,-0.8,-7.6,60.0,2.93,311.0,12.8,297.2,306.2,297.7
730.9,2733.0,-0.9,-8.7,55.0,2.7,306.0,13.4,297.7,306.1,298.2
723.9,2811.0,-0.6,-10.8,46.0,2.31,299.0,14.9,299.0,306.2,299.4
713.6,2931.0,-1.3,-10.8,48.0,2.36,291.0,16.4,299.4,306.8,299.8
705.6,3019.0,-1.4,-14.0,38.0,1.83,290.0,16.6,300.2,306.1,300.5
