PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SPED,THTA,THTE,THTV
835.4,1633.0,16.4,11.8,74.0,10.47,103.0,2.8,304.8,336.4,306.7
832.6,1667.0,17.4,12.2,72.0,10.79,104.0,2.7,306.2,338.9,308.1
831.7,1677.0,17.8,12.3,70.0,10.87,104.0,2.7,306.7,339.7,308.7
830.7,1688.0,18.8,12.6,67.0,11.11,104.0,2.6,307.8,341.7,309.9
829.5,1699.0,19.0,12.2,65.0,10.83,104.0,2.6,308.2,341.3,310.2
821.6,1777.0,18.2,12.8,71.0,11.38,103.0,2.4,308.2,342.9,310.3
811.2,1887.0,17.6,10.9,65.0,10.15,102.0,2.0,308.7,339.8,310.5
800.7,1998.0,17.0,10.4,65.0,9.94,101.0,1.7,309.2,339.8,311.0
800.3,2003.0,17.0,10.4,65.0,9.95,101.0,1.7,309.2,339.8,311.1
796.0,2047.0,16.9,8.3,57.0,8.67,104.0,1.7,309.6,336.4,311.2
793.1,2086.0,16.9,8.1,56.0,8.58,107.0,1.7,309.9,336.5,311.5
783.6,2185.0,15.8,9.4,66.0,9.49,113.0,1.8,309.8,339.1,311.6
773.5,2296.0,15.4,7.9,61.0,8.68,120.0,1.8,310.5,337.5,312.1
771.0,2323.0,15.5,6.5,55.0,7.9,122.0,1.8,310.9,335.6,312.4
770.5,2329.0,15.5,6.5,55.0,7.91,122.0,1.8,311.0,335.6,312.5
767.9,2356.0,15.4,6.8,57.0,8.1,124.0,1.8,311.2,336.4,312.7
763.9,2406.0,15.0,6.5,57.0,7.98,127.0,1.9,311.2,336.1,312.7
758.7,2461.0,14.3,8.8,70.0,9.42,130.0,2.0,311.0,340.3,312.8
751.0,2544.0,13.7,9.2,74.0,9.78,136.0,2.1,311.3,341.7,313.1
741.9,2644.0,13.5,8.0,69.0,9.12,142.0,2.2,312.2,340.6,313.9
740.8,2661.0,13.3,8.1,71.0,9.19,143.0,2.2,312.1,340.8,313.8
734.0,2732.0,12.7,8.2,74.0,9.34,133.0,2.5,312.3,341.4,314.0
730.5,2771.0,12.4,7.1,70.0,8.7,128.0,2.6,312.4,339.6,314.0
722.0,2870.0,11.7,8.0,78.0,9.37,115.0,3.0,312.6,341.9,314.4
717.0,2931.0,11.8,6.5,70.0,8.5,107.0,3.2,313.4,340.1,315.0
711.7,2992.0,11.4,5.8,68.0,8.16,99.0,3.4,313.6,339.3,315.1
706.9,3047.0,11.2,4.5,63.0,7.5,95.0,3.6,314.0,337.7,315.4
704.5,3080.0,11.6,0.5,46.0,5.64,93.0,3.7,314.7,332.8,315.8
700.2,3130.0,11.7,1.2,48.0,5.97,89.0,3.9,315.4,334.5,316.5
700.0,3132.0,11.7,1.2,48.0,5.98,89.0,3.9,315.4,334.6,316.5
697.7,3158.0,11.5,2.8,55.0,6.73,88.0,4.0,315.5,337.0,316.8
693.8,3203.0,11.1,2.3,55.0,6.53,84.0,4.2,315.5,336.4,316.8
684.2,3327.0,10.7,1.5,53.0,6.25,76.0,4.6,316.4,336.4,317.6
681.0,3365.0,10.6,1.7,54.0,6.37,76.0,4.7,316.7,337.1,317.9
670.7,3489.0,10.1,-1.1,46.0,5.27,77.0,5.1,317.5,334.6,318.5
663.0,3585.0,9.5,-3.1,41.0,4.59,78.0,5.4,317.9,332.9,318.8
660.8,3613.0,9.2,-2.7,43.0,4.75,79.0,5.5,317.8,333.4,318.7
657.2,3664.0,8.7,0.4,56.0,6.01,79.0,5.6,317.8,337.2,318.9
656.6,3669.0,8.6,0.6,57.0,6.1,79.0,5.6,317.7,337.5,318.9
653.3,3714.0,8.5,1.1,60.0,6.36,76.0,5.5,318.1,338.6,319.3
650.4,3747.0,8.4,-0.5,53.0,5.68,74.0,5.5,318.4,336.8,319.5
638.7,3893.0,7.6,-1.3,53.0,5.46,64.0,5.3,319.1,336.9,320.2
