PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SPED,THTA,THTE,THTV
1030.3,43.0,2.8,-10.2,38.0,1.71,62.0,2.5,273.6,278.5,273.9
1029.8,52.0,2.9,-7.9,45.0,2.05,7.0,1.5,273.8,279.6,274.1
1024.4,92.0,3.0,-9.3,40.0,1.85,23.0,3.1,274.3,279.6,274.6
1000.0,286.0,1.2,-10.7,41.0,1.69,42.0,3.9,274.3,279.2,274.6
984.9,406.0,0.0,-11.5,42.0,1.61,21.0,3.8,274.3,279.0,274.6
967.1,551.0,-1.4,-12.5,43.0,1.52,10.0,3.4,274.4,278.8,274.6
965.1,566.0,-1.5,-12.4,43.0,1.52,7.0,3.4,274.4,278.8,274.6
936.4,807.0,-3.3,-14.7,41.0,1.3,331.0,4.2,275.0,278.8,275.2
926.6,890.0,-4.0,-14.5,44.0,1.34,325.0,4.3,275.1,279.0,275.3
925.0,902.0,-4.1,-14.5,44.0,1.34,326.0,4.3,275.1,279.0,275.3
903.0,1094.0,-5.9,-14.7,50.0,1.35,308.0,4.1,275.1,279.1,275.4
888.7,1217.0,-6.9,-15.9,49.0,1.24,306.0,5.1,275.3,279.0,275.6
886.3,1241.0,-7.1,-16.2,48.0,1.22,306.0,5.2,275.4,279.0,275.6
869.5,1395.0,-7.8,-18.9,40.0,0.99,296.0,5.4,276.2,279.1,276.4
865.9,1427.0,-7.2,-20.9,33.0,0.83,304.0,5.4,277.1,279.6,277.2
859.5,1487.0,-7.4,-22.8,28.0,0.71,329.0,5.8,277.5,279.7,277.6
857.7,1505.0,-6.8,-25.0,22.0,0.58,338.0,6.2,278.2,280.0,278.3
851.4,1570.0,-6.5,-32.3,11.0,0.3,360.0,7.9,279.2,280.2,279.2
850.0,1583.0,-6.4,-33.6,10.0,0.26,2.0,8.3,279.4,280.3,279.5
845.3,1624.0,-6.2,-41.4,4.0,0.12,11.0,9.4,280.1,280.5,280.1
833.6,1734.0,-6.7,-44.4,3.0,0.09,17.0,9.1,280.7,281.0,280.7
829.4,1771.0,-6.4,-36.3,7.0,0.21,19.0,8.8,281.4,282.1,281.5
815.5,1896.0,-6.8,-28.1,16.0,0.46,20.0,9.6,282.4,283.8,282.4
812.5,1925.0,-6.9,-27.6,17.0,0.49,17.0,10.1,282.5,284.1,282.6
797.9,2065.0,-6.9,-26.3,20.0,0.56,10.0,10.2,284.0,285.7,284.1
783.5,2206.0,-5.9,-25.5,20.0,0.61,9.0,10.3,286.5,288.5,286.6
779.6,2243.0,-5.5,-26.0,18.0,0.59,6.0,10.4,287.4,289.3,287.5
776.2,2279.0,-5.2,-26.7,17.0,0.56,4.0,10.5,288.0,289.8,288.1
756.4,2491.0,-5.5,-29.3,14.0,0.45,7.0,11.4,289.8,291.3,289.9
746.3,2594.0,-5.1,-30.9,11.0,0.39,11.0,11.9,291.5,292.8,291.5
739.3,2666.0,-4.8,-31.2,11.0,0.38,8.0,12.9,292.5,293.8,292.6
712.8,2947.0,-5.0,-33.6,9.0,0.31,6.0,14.0,295.3,296.4,295.4
700.0,3088.0,-5.2,-34.8,8.0,0.29,358.0,13.2,296.7,297.7,296.7
695.1,3142.0,-5.4,-35.7,7.0,0.26,355.0,13.5,297.1,298.0,297.1
681.4,3298.0,-3.7,-40.3,4.0,0.17,356.0,14.2,300.6,301.2,300.7
678.4,3333.0,-3.9,-41.3,4.0,0.15,358.0,13.7,300.8,301.4,300.8
654.8,3610.0,-5.1,-47.0,2.0,0.09,2.0,11.8,302.5,302.8,302.5
632.8,3877.0,-7.0,-52.2,1.0,0.05,1.0,11.4,303.4,303.6,303.4
619.4,4043.0,-7.5,-56.1,1.0,0.03,354.0,12.6,304.6,304.7,304.6
615.4,4093.0,-7.9,-56.4,1.0,0.03,353.0,12.6,304.7,304.8,304.7
600.0,4288.0,-9.6,-56.4,1.0,0.03,350.0,11.6,305.0,305.1,305.0
595.7,4343.0,-10.1,-57.8,1.0,0.03,351.0,11.6,305.0,305.1,305.0
571.3,4663.0,-11.8,-58.9,1.0,0.02,348.0,11.4,306.7,306.8,306.7
565.0,4747.0,-11.9,-59.0,1.0,0.02,338.0,10.6,307.5,307.6,307.5
560.7,4806.0,-12.6,-59.4,1.0,0.02,335.0,10.5,307.4,307.5,307.4
533.8,5177.0,-15.8,-61.4,1.0,0.02,318.0,11.1,307.9,308.0,307.9
525.1,5300.0,-16.8,-62.1,1.0,0.02,312.0,12.6,308.1,308.2,308.1
513.1,5473.0,-17.5,-62.5,1.0,0.02,304.0,18.2,309.3,309.4,309.3
510.5,5511.0,-16.7,-62.0,1.0,0.02,303.0,19.0,310.8,310.8,310.8
507.7,5552.0,-17.1,-62.3,1.0,0.02,303.0,20.2,310.7,310.8,310.7
503.9,5608.0,-17.5,-62.5,1.0,0.02,303.0,22.2,311.0,311.0,311.0
500.0,5666.0,-17.5,-61.6,1.0,0.02,303.0,24.6,311.6,311.7,311.6
486.9,5864.0,-18.3,-63.0,1.0,0.02,304.0,30.8,313.1,313.2,313.1
483.7,5912.0,-18.6,-63.2,1.0,0.02,304.0,31.7,313.2,313.3,313.2
463.3,6231.0,-20.4,-64.4,1.0,0.01,306.0,34.6,314.8,314.9,314.8
459.9,6285.0,-20.9,-64.7,1.0,0.01,305.0,34.6,314.9,315.0,314.9
436.4,6668.0,-24.2,-51.8,6.0,0.07,302.0,37.1,315.5,315.8,315.6
425.7,6847.0,-25.5,-52.0,7.0,0.07,298.0,38.1,316.0,316.3,316.1
411.9,7085.0,-26.9,-51.5,8.0,0.08,293.0,38.7,317.3,317.6,317.3
411.1,7099.0,-26.8,-51.5,8.0,0.08,292.0,38.8,317.5,317.8,317.5
400.0,7295.0,-28.7,-49.2,12.0,0.11,290.0,39.4,317.6,318.0,317.6
389.2,7489.0,-30.5,-48.1,16.0,0.13,287.0,38.6,317.7,318.2,317.7
377.9,7697.0,-32.5,-46.7,23.0,0.15,289.0,41.1,317.7,318.3,317.8
357.0,8093.0,-36.4,-45.6,38.0,0.18,286.0,40.2,317.8,318.5,317.8
349.8,8234.0,-37.7,-46.2,41.0,0.18,284.0,41.2,317.9,318.6,317.9
347.2,8284.0,-37.6,-46.4,39.0,0.17,283.0,42.1,318.7,319.4,318.7
341.4,8400.0,-38.5,-48.2,35.0,0.14,283.0,44.0,319.0,319.6,319.1
338.1,8467.0,-38.9,-51.0,27.0,0.11,282.0,45.5,319.3,319.7,319.3
336.7,8494.0,-39.0,-51.9,24.0,0.1,282.0,46.0,319.6,320.0,319.6
331.4,8604.0,-37.9,-53.7,18.0,0.08,282.0,48.1,322.6,322.9,322.6
319.4,8855.0,-39.6,-58.9,11.0,0.04,284.0,49.5,323.6,323.8,323.6
310.3,9053.0,-40.6,-62.0,8.0,0.03,280.0,54.5,324.8,324.9,324.8
308.7,9087.0,-40.4,-62.1,8.0,0.03,280.0,54.9,325.7,325.8,325.7
304.8,9174.0,-41.0,-64.0,7.0,0.02,279.0,56.4,326.0,326.1,326.0
