PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SPED,THTA,THTE,THTV
1021.4,43.0,5.7,3.9,88.0,4.94,51.0,4.4,277.2,290.7,278.0
1000.0,213.0,4.1,3.1,93.0,4.77,26.0,7.9,277.2,290.3,278.0
972.8,435.0,2.0,1.6,97.0,4.4,35.0,11.3,277.4,289.5,278.1
966.4,488.0,2.0,1.4,96.0,4.39,36.0,12.6,277.8,290.0,278.5
934.3,766.0,0.1,0.1,100.0,4.12,42.0,14.1,278.6,290.1,279.3
932.9,776.0,0.0,0.0,100.0,4.1,42.0,14.1,278.6,290.1,279.3
925.0,845.0,-0.4,-0.4,100.0,4.02,44.0,13.5,278.9,290.2,279.6
920.0,891.0,-0.7,-0.7,100.0,3.96,46.0,12.9,279.0,290.1,279.7
903.4,1043.0,-1.1,-1.1,100.0,3.91,55.0,10.8,280.1,291.1,280.7
896.4,1098.0,-1.2,-1.2,100.0,3.91,63.0,9.4,280.6,291.6,281.3
872.6,1316.0,-0.3,-0.3,100.0,4.28,76.0,7.1,283.6,295.8,284.4
858.5,1452.0,-0.2,-0.2,100.0,4.39,83.0,7.5,285.1,297.7,285.9
850.0,1531.0,-0.3,-0.3,100.0,4.4,82.0,7.2,285.8,298.5,286.6
813.9,1895.0,-1.5,-1.5,100.0,4.21,74.0,4.3,288.1,300.4,288.9
808.8,1943.0,-0.6,-0.6,100.0,4.52,81.0,2.8,289.5,302.7,290.3
803.1,1998.0,-0.9,-0.9,100.0,4.46,139.0,1.6,289.8,302.9,290.6
798.0,2044.0,0.1,0.1,100.0,4.83,189.0,3.1,291.4,305.6,292.3
795.5,2069.0,2.2,2.2,100.0,5.65,198.0,4.1,294.0,310.6,295.0
792.1,2105.0,2.7,2.7,100.0,5.89,209.0,5.1,294.9,312.2,295.9
785.3,2169.0,2.8,2.8,100.0,5.98,225.0,6.3,295.7,313.4,296.8
775.6,2270.0,3.5,3.5,100.0,6.36,229.0,8.8,297.5,316.4,298.6
757.5,2463.0,3.5,3.5,100.0,6.51,237.0,11.5,299.5,319.0,300.7
755.6,2485.0,3.6,3.6,100.0,6.55,240.0,11.7,299.8,319.4,301.0
729.4,2770.0,2.2,2.2,100.0,6.14,254.0,12.6,301.3,319.8,302.4
719.7,2881.0,1.7,1.7,100.0,6.0,261.0,12.6,301.9,320.1,303.0
700.7,3095.0,0.3,0.3,100.0,5.6,268.0,11.1,302.7,319.8,303.7
700.0,3102.0,0.3,0.3,100.0,5.59,268.0,11.1,302.8,319.8,303.8
696.5,3143.0,-0.0,-0.0,100.0,5.49,269.0,10.9,302.8,319.6,303.8
663.8,3527.0,-0.6,-0.6,100.0,5.52,273.0,12.9,306.4,323.5,307.4
659.8,3574.0,-1.8,-1.8,100.0,5.11,276.0,14.0,305.6,321.5,306.6
657.1,3606.0,-2.0,-2.0,100.0,5.04,278.0,14.5,305.7,321.4,306.7
652.0,3669.0,-2.3,-2.3,100.0,4.96,281.0,15.3,306.0,321.5,307.0
607.3,4229.0,-5.2,-5.4,99.0,4.23,275.0,15.0,309.0,322.4,309.8
600.0,4323.0,-5.7,-6.0,98.0,4.08,273.0,16.1,309.5,322.5,310.3
585.5,4515.0,-6.5,-6.7,99.0,3.96,269.0,19.5,310.7,323.3,311.4
564.2,4802.0,-7.9,-8.1,99.0,3.69,261.0,20.8,312.4,324.3,313.1
551.4,4980.0,-8.6,-8.8,99.0,3.58,256.0,23.2,313.6,325.2,314.2
543.6,5090.0,-9.3,-9.5,98.0,3.43,253.0,22.9,314.1,325.3,314.7
525.9,5345.0,-10.6,-10.8,99.0,3.21,243.0,19.9,315.4,326.0,316.0
524.7,5362.0,-10.8,-11.0,98.0,3.16,243.0,19.8,315.5,325.9,316.1
506.0,5639.0,-12.4,-13.6,91.0,2.64,248.0,21.6,316.8,325.6,317.3
500.0,5731.0,-13.0,-14.4,89.0,2.51,250.0,22.4,317.2,325.6,317.7
489.6,5891.0,-14.0,-15.5,88.0,2.33,252.0,25.6,317.8,325.7,318.3
489.0,5900.0,-14.1,-15.6,88.0,2.31,252.0,25.6,317.8,325.6,318.3
479.4,6049.0,-15.1,-16.8,87.0,2.14,255.0,26.5,318.3,325.6,318.7
441.6,6664.0,-19.4,-21.2,86.0,1.6,250.0,27.5,320.5,326.0,320.8
429.1,6875.0,-20.8,-22.7,85.0,1.44,249.0,27.1,321.3,326.4,321.6
423.9,6965.0,-22.0,-24.0,84.0,1.3,249.0,28.0,320.9,325.5,321.1
419.7,7038.0,-22.2,-24.3,82.0,1.27,252.0,29.1,321.6,326.1,321.9
408.7,7233.0,-23.7,-27.1,73.0,1.02,257.0,31.9,322.2,325.8,322.4
405.6,7287.0,-24.0,-27.5,73.0,0.99,258.0,32.6,322.5,326.0,322.6
400.0,7388.0,-24.8,-28.0,74.0,0.95,258.0,33.2,322.7,326.1,322.9
391.9,7538.0,-25.9,-29.1,74.0,0.88,258.0,34.9,323.2,326.4,323.4
374.9,7856.0,-28.2,-31.9,71.0,0.7,262.0,38.4,324.1,326.7,324.3
358.2,8180.0,-30.6,-34.3,70.0,0.59,263.0,42.2,325.2,327.4,325.3
350.8,8327.0,-31.7,-35.4,69.0,0.53,264.0,43.5,325.7,327.7,325.8
