PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SPED,THTA,THTE,THTV
564.2,4953.0,2.9,-7.7,46.0,3.8,11.0,1.9,325.1,338.0,325.8
538.8,5305.0,0.0,-11.0,43.0,3.07,18.0,2.1,325.9,336.5,326.5
535.5,5357.0,0.0,-11.0,43.0,3.09,19.0,2.1,326.5,337.1,327.1
531.2,5421.0,-0.1,-11.5,42.0,2.99,20.0,2.1,327.1,337.5,327.7
530.8,5427.0,-0.1,-11.5,42.0,2.99,21.0,2.1,327.2,337.6,327.8
526.1,5493.0,-0.8,-13.0,39.0,2.67,27.0,2.2,327.2,336.5,327.7
521.3,5566.0,-0.8,-15.7,31.0,2.16,34.0,2.3,328.1,335.7,328.5
519.3,5597.0,-1.0,-13.5,38.0,2.6,36.0,2.4,328.2,337.3,328.7
516.3,5639.0,-1.1,-12.9,40.0,2.75,40.0,2.5,328.6,338.2,329.2
512.7,5694.0,-1.2,-13.8,38.0,2.57,46.0,2.5,329.1,338.2,329.7
510.9,5718.0,-1.6,-12.8,42.0,2.8,48.0,2.6,329.0,338.8,329.5
509.1,5755.0,-1.7,-13.8,39.0,2.59,51.0,2.6,329.2,338.3,329.7
507.2,5786.0,-1.9,-12.8,43.0,2.82,54.0,2.7,329.3,339.2,329.9
502.6,5858.0,-2.4,-12.1,47.0,3.01,53.0,2.9,329.6,340.1,330.2
500.0,5903.0,-2.7,-13.4,44.0,2.72,52.0,3.1,329.7,339.2,330.2
499.2,5913.0,-2.8,-13.6,43.0,2.68,52.0,3.1,329.7,339.1,330.2
495.3,5972.0,-3.3,-12.9,47.0,2.86,51.0,3.3,329.8,339.9,330.4
490.9,6038.0,-3.9,-14.5,44.0,2.54,50.0,3.5,329.9,338.9,330.5
488.3,6080.0,-3.6,-16.6,36.0,2.14,50.0,3.7,330.8,338.4,331.2
486.0,6116.0,-3.7,-16.8,35.0,2.11,49.0,3.8,331.1,338.7,331.6
484.2,6146.0,-3.8,-15.7,39.0,2.33,49.0,3.9,331.4,339.6,331.8
483.2,6164.0,-4.0,-15.5,40.0,2.37,48.0,3.9,331.3,339.7,331.8
474.5,6314.0,-4.4,-21.2,26.0,1.49,40.0,4.1,332.5,338.0,332.8
472.2,6349.0,-4.9,-21.4,26.0,1.47,38.0,4.1,332.4,337.8,332.7
467.1,6439.0,-5.1,-22.7,24.0,1.32,33.0,4.2,333.2,338.1,333.4
463.4,6506.0,-5.8,-21.4,28.0,1.5,30.0,4.3,333.1,338.5,333.4
462.7,6517.0,-5.7,-21.0,29.0,1.55,30.0,4.2,333.3,339.0,333.6
461.0,6541.0,-6.2,-20.4,32.0,1.64,30.0,4.1,333.1,339.0,333.4
457.3,6607.0,-6.3,-24.9,21.0,1.11,30.0,3.8,333.7,337.8,333.9
454.4,6661.0,-6.4,-25.0,21.0,1.11,30.0,3.5,334.2,338.3,334.4
449.9,6738.0,-7.1,-23.8,25.0,1.25,29.0,3.1,334.3,338.9,334.5
442.5,6865.0,-7.7,-26.5,21.0,0.99,29.0,2.5,335.1,338.8,335.3
440.4,6906.0,-7.9,-26.4,21.0,1.01,27.0,2.4,335.3,339.1,335.5
436.3,6984.0,-8.6,-23.3,29.0,1.34,25.0,2.2,335.3,340.3,335.6
432.5,7050.0,-9.3,-24.3,28.0,1.24,22.0,2.0,335.2,339.9,335.5
429.6,7110.0,-9.6,-28.2,20.0,0.87,20.0,1.9,335.5,338.8,335.7
423.4,7224.0,-10.5,-31.1,17.0,0.68,16.0,1.6,335.8,338.4,335.9
419.9,7283.0,-11.1,-31.3,17.0,0.67,11.0,1.6,335.8,338.4,335.9
414.6,7373.0,-11.3,-32.4,16.0,0.61,4.0,1.6,336.7,339.1,336.9
412.8,7403.0,-11.7,-30.1,20.0,0.76,2.0,1.6,336.6,339.6,336.8
410.3,7445.0,-12.0,-25.9,30.0,1.13,2.0,1.6,336.8,341.1,337.1
408.2,7481.0,-12.5,-26.5,30.0,1.08,2.0,1.6,336.7,340.8,336.9
403.8,7564.0,-12.5,-27.2,28.0,1.02,1.0,1.7,337.7,341.6,337.9
400.0,7639.0,-12.8,-29.7,23.0,0.82,1.0,1.7,338.3,341.4,338.4
398.0,7679.0,-12.9,-33.0,17.0,0.6,360.0,1.8,338.6,341.0,338.7
395.5,7728.0,-13.2,-28.8,26.0,0.9,360.0,1.8,338.8,342.3,339.0
392.7,7777.0,-13.3,-29.0,25.0,0.89,360.0,1.8,339.4,342.8,339.6
389.5,7838.0,-14.0,-31.5,21.0,0.71,358.0,1.9,339.3,342.0,339.4
386.1,7905.0,-13.7,-34.7,15.0,0.52,357.0,2.0,340.5,342.6,340.6
383.0,7978.0,-14.1,-38.7,11.0,0.35,355.0,2.0,340.8,342.2,340.8
377.2,8088.0,-15.3,-32.9,21.0,0.64,353.0,2.2,340.7,343.2,340.8
375.8,8125.0,-15.3,-32.1,22.0,0.69,352.0,2.2,341.0,343.8,341.2
370.4,8228.0,-16.7,-30.1,30.0,0.85,342.0,2.1,340.6,343.9,340.8
368.1,8271.0,-16.9,-29.8,32.0,0.88,338.0,2.1,340.9,344.3,341.1
365.1,8326.0,-17.2,-33.4,23.0,0.63,332.0,2.1,341.3,343.8,341.5
357.5,8485.0,-18.8,-35.6,21.0,0.52,316.0,2.0,341.2,343.3,341.4
356.7,8497.0,-18.7,-34.9,23.0,0.55,315.0,2.0,341.6,343.8,341.7
355.3,8527.0,-19.1,-32.5,30.0,0.7,308.0,2.0,341.4,344.2,341.6
349.3,8650.0,-19.5,-32.1,32.0,0.74,283.0,2.2,342.6,345.5,342.7
347.8,8674.0,-20.1,-32.6,32.0,0.71,277.0,2.2,342.2,345.0,342.3
346.6,8698.0,-19.9,-32.4,32.0,0.73,272.0,2.3,342.8,345.7,342.9
339.3,8864.0,-21.6,-34.7,30.0,0.59,237.0,2.5,342.6,344.9,342.7
337.8,8894.0,-21.8,-34.4,31.0,0.62,235.0,2.6,342.7,345.2,342.9
335.7,8937.0,-21.9,-34.7,30.0,0.6,233.0,2.6,343.2,345.6,343.3
334.6,8961.0,-22.4,-34.8,32.0,0.6,232.0,2.7,342.8,345.2,343.0
331.0,9053.0,-22.3,-35.6,29.0,0.56,228.0,2.9,344.0,346.3,344.2
328.0,9114.0,-22.8,-36.1,29.0,0.54,225.0,3.0,344.2,346.4,344.4
326.6,9144.0,-23.5,-36.5,29.0,0.52,223.0,3.0,343.7,345.8,343.8
323.9,9211.0,-23.5,-37.9,25.0,0.45,220.0,3.2,344.5,346.4,344.6
323.0,9230.0,-23.8,-38.2,25.0,0.44,219.0,3.2,344.4,346.2,344.5
319.6,9315.0,-24.4,-39.7,23.0,0.38,228.0,3.2,344.6,346.2,344.7
313.9,9443.0,-25.8,-39.1,28.0,0.41,242.0,3.3,344.4,346.1,344.5
312.6,9480.0,-25.5,-40.3,24.0,0.37,246.0,3.3,345.2,346.8,345.3
310.9,9517.0,-26.0,-40.4,25.0,0.36,250.0,3.3,345.1,346.6,345.2
308.4,9584.0,-26.0,-40.4,25.0,0.37,257.0,3.3,345.9,347.4,346.0
307.8,9596.0,-26.3,-40.9,24.0,0.35,258.0,3.3,345.7,347.1,345.7
307.2,9608.0,-26.5,-41.3,24.0,0.34,259.0,3.4,345.6,347.0,345.6
300.0,9772.0,-27.3,-46.0,15.0,0.21,269.0,4.8,346.8,347.7,346.8
299.8,9785.0,-27.3,-46.1,15.0,0.21,269.0,5.0,346.9,347.7,346.9
294.7,9897.0,-28.8,-48.2,14.0,0.17,276.0,5.9,346.4,347.1,346.5
291.9,9966.0,-29.1,-48.8,13.0,0.16,280.0,6.5,347.0,347.6,347.0
291.5,9978.0,-29.1,-48.9,13.0,0.15,280.0,6.6,347.1,347.8,347.1
287.3,10071.0,-30.3,-52.6,10.0,0.1,283.0,7.2,346.8,347.3,346.8
283.4,10177.0,-30.7,-64.7,2.0,0.02,285.0,7.8,347.6,347.7,347.6
280.9,10239.0,-31.7,-65.4,2.0,0.02,287.0,8.2,347.0,347.1,347.0
276.9,10339.0,-32.1,-65.7,2.0,0.02,289.0,8.8,347.9,348.0,347.9
275.2,10376.0,-32.2,-65.8,2.0,0.02,290.0,9.0,348.4,348.5,348.4
274.6,10388.0,-32.7,-66.1,2.0,0.02,290.0,9.1,347.9,347.9,347.9
273.4,10425.0,-32.6,-66.1,2.0,0.02,291.0,9.3,348.4,348.5,348.4
273.1,10432.0,-33.0,-66.3,2.0,0.02,291.0,9.4,348.0,348.1,348.0
269.7,10525.0,-33.2,-66.5,2.0,0.02,293.0,9.9,348.9,349.0,348.9
264.1,10668.0,-34.4,-67.3,2.0,0.02,295.0,10.7,349.3,349.3,349.3
262.9,10712.0,-34.2,-67.2,2.0,0.02,296.0,11.0,350.0,350.1,350.0
262.8,10718.0,-34.0,-67.0,2.0,0.02,296.0,11.1,350.3,350.4,350.3
260.9,10767.0,-34.2,-67.2,2.0,0.02,296.0,11.6,350.8,350.9,350.8
257.0,10867.0,-35.4,-68.0,2.0,0.02,297.0,12.6,350.5,350.6,350.5
254.7,10935.0,-35.4,-66.3,3.0,0.02,297.0,13.3,351.4,351.5,351.4
252.2,11003.0,-36.1,-68.2,2.0,0.02,298.0,14.0,351.4,351.5,351.4
250.0,11058.0,-36.1,-66.1,3.0,0.02,298.0,14.5,352.3,352.4,352.3
249.8,11066.0,-36.0,-65.6,3.0,0.02,298.0,14.6,352.5,352.6,352.5
248.3,11105.0,-36.8,-64.2,4.0,0.03,298.0,14.9,351.9,352.0,351.9
247.6,11137.0,-36.6,-63.0,5.0,0.03,298.0,15.2,352.5,352.6,352.5
245.4,11196.0,-37.5,-61.7,6.0,0.04,299.0,15.6,352.0,352.2,352.0
243.8,11248.0,-37.5,-60.1,8.0,0.05,299.0,16.0,352.7,352.9,352.7
240.9,11319.0,-38.6,-58.9,10.0,0.06,299.0,16.5,352.3,352.5,352.3
236.6,11449.0,-39.3,-58.1,12.0,0.06,300.0,17.4,353.0,353.3,353.0
233.4,11534.0,-40.7,-58.3,14.0,0.06,300.0,18.1,352.3,352.6,352.3
232.9,11553.0,-40.5,-58.0,14.0,0.07,300.0,18.3,352.8,353.1,352.8
225.3,11761.0,-42.8,-59.0,15.0,0.06,300.0,20.1,352.6,352.9,352.6
216.0,12028.0,-44.2,-61.9,12.0,0.04,300.0,22.0,354.7,354.9,354.7
214.1,12112.0,-45.1,-62.2,13.0,0.04,301.0,22.6,354.2,354.4,354.2
212.8,12164.0,-45.0,-60.9,15.0,0.05,301.0,22.9,355.0,355.2,355.0
211.7,12197.0,-45.9,-61.4,16.0,0.05,301.0,23.1,354.1,354.3,354.1
209.5,12256.0,-46.2,-61.3,17.0,0.05,301.0,23.5,354.7,354.9,354.7
204.8,12405.0,-47.6,-61.9,18.0,0.05,303.0,22.7,354.8,355.0,354.8
203.4,12437.0,-48.4,-62.3,19.0,0.04,303.0,22.5,354.3,354.5,354.3
202.4,12470.0,-48.2,-62.0,19.0,0.05,303.0,22.3,355.1,355.3,355.1
200.0,12564.0,-49.2,-62.7,20.0,0.04,304.0,21.8,354.7,354.9,354.7
196.8,12644.0,-50.3,-63.5,20.0,0.04,305.0,21.3,354.6,354.8,354.6
195.7,12676.0,-50.2,-63.4,20.0,0.04,305.0,21.0,355.3,355.5,355.3
195.6,12689.0,-50.7,-64.0,20.0,0.04,305.0,20.9,354.6,354.7,354.6
194.2,12741.0,-50.7,-63.7,20.0,0.04,306.0,20.4,355.3,355.5,355.3
191.3,12824.0,-51.8,-64.5,21.0,0.04,306.0,19.7,355.1,355.2,355.1
188.9,12895.0,-52.1,-65.7,18.0,0.03,307.0,19.1,355.9,356.0,355.9
187.8,12921.0,-52.8,-66.7,17.0,0.03,307.0,18.9,355.3,355.5,355.3
186.2,12991.0,-52.4,-68.6,13.0,0.02,308.0,18.2,356.8,356.9,356.8
185.4,13030.0,-52.9,-69.9,11.0,0.02,308.0,17.9,356.5,356.6,356.5
181.2,13184.0,-53.7,-76.4,5.0,0.01,306.0,17.4,357.5,357.5,357.5
177.1,13306.0,-54.9,-75.0,7.0,0.01,305.0,17.0,357.9,357.9,357.9
175.2,13390.0,-54.9,-73.8,8.0,0.01,304.0,16.7,359.0,359.0,359.0
173.1,13486.0,-55.7,-74.4,8.0,0.01,303.0,16.7,358.9,359.0,358.9
171.3,13557.0,-55.2,-75.0,7.0,0.01,301.0,16.7,360.8,360.9,360.8
170.2,13595.0,-55.8,-76.0,7.0,0.01,300.0,16.8,360.5,360.5,360.5
167.1,13724.0,-56.1,-78.8,4.0,0.01,298.0,16.9,361.9,361.9,361.9
166.2,13756.0,-56.7,-80.2,4.0,0.0,297.0,17.0,361.4,361.5,361.4
165.1,13801.0,-56.8,-80.9,4.0,0.0,296.0,17.0,362.0,362.0,362.0
164.2,13839.0,-56.7,-81.2,3.0,0.0,296.0,16.9,362.7,362.7,362.7
163.0,13891.0,-57.2,-81.9,3.0,0.0,296.0,16.8,362.6,362.6,362.6
162.3,13910.0,-57.9,-82.8,3.0,0.0,297.0,16.7,361.9,361.9,361.9
160.6,13981.0,-58.2,-84.1,3.0,0.0,297.0,16.6,362.5,362.5,362.5
158.6,14045.0,-59.2,-84.2,3.0,0.0,297.0,16.4,362.1,362.1,362.1
155.3,14187.0,-59.9,-83.9,3.0,0.0,298.0,16.1,363.1,363.1,363.1
