PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SPED,THTA,THTE,THTV
1028.4,43.0,4.8,-1.6,63.0,3.3,248.0,3.0,275.7,284.9,276.3
1028.0,48.0,4.2,-1.6,66.0,3.3,247.0,3.0,275.2,284.4,275.7
1026.2,58.0,4.0,-1.9,65.0,3.24,244.0,3.0,275.1,284.1,275.6
1008.2,200.0,2.7,-2.7,68.0,3.11,203.0,3.0,275.2,283.9,275.7
1000.0,270.0,2.1,-2.8,70.0,3.11,199.0,2.6,275.2,283.9,275.8
973.6,507.0,0.0,-3.4,78.0,3.05,189.0,1.4,275.2,283.8,275.8
969.2,548.0,-0.3,-3.5,79.0,3.04,187.0,1.2,275.3,283.8,275.8
962.5,601.0,-0.9,-3.8,81.0,3.0,172.0,1.4,275.2,283.6,275.7
948.3,702.0,-1.2,-4.4,79.0,2.91,145.0,1.9,276.1,284.3,276.6
925.0,893.0,-3.1,-5.6,83.0,2.72,92.0,2.7,276.1,283.8,276.6
923.6,903.0,-3.2,-5.6,83.0,2.72,89.0,2.7,276.2,283.8,276.6
899.6,1090.0,-5.1,-6.3,91.0,2.65,72.0,3.1,276.3,283.8,276.7
886.6,1207.0,-6.0,-6.9,93.0,2.57,61.0,3.4,276.5,283.8,276.9
873.1,1317.0,-6.8,-7.6,94.0,2.47,51.0,5.5,276.9,283.9,277.3
855.2,1510.0,-7.5,-8.7,91.0,2.32,34.0,9.2,277.8,284.4,278.2
850.0,1556.0,-7.8,-9.1,90.0,2.26,34.0,9.6,278.0,284.4,278.3
841.7,1632.0,-8.5,-9.6,92.0,2.19,34.0,10.1,278.0,284.3,278.4
822.7,1812.0,-9.2,-11.3,85.0,1.96,33.0,11.5,279.1,284.8,279.4
820.2,1835.0,-8.8,-10.8,85.0,2.04,33.0,11.6,279.8,285.7,280.1
813.6,1900.0,-7.4,-9.2,87.0,2.34,42.0,9.8,281.9,288.7,282.3
810.3,1933.0,-5.4,-6.7,91.0,2.86,46.0,8.9,284.3,292.7,284.8
806.7,1965.0,-5.3,-6.7,90.0,2.87,51.0,8.0,284.8,293.2,285.3
792.5,2108.0,-5.9,-7.2,91.0,2.81,70.0,4.1,285.6,293.8,286.1
790.1,2129.0,-5.4,-6.5,92.0,2.97,73.0,3.5,286.4,295.1,286.9
787.1,2163.0,-5.3,-6.5,91.0,2.99,77.0,2.6,286.8,295.6,287.3
781.6,2217.0,-5.4,-6.6,91.0,2.98,104.0,2.7,287.3,296.1,287.8
756.5,2468.0,-6.7,-7.8,92.0,2.81,230.0,3.3,288.6,296.9,289.1
754.1,2491.0,-6.6,-7.7,92.0,2.84,241.0,3.3,288.9,297.4,289.4
722.8,2819.0,-5.6,-6.5,93.0,3.25,243.0,13.9,293.6,303.3,294.1
712.5,2933.0,-5.1,-5.9,94.0,3.46,239.0,15.9,295.3,305.8,295.9
700.0,3074.0,-5.6,-6.5,93.0,3.36,234.0,18.5,296.3,306.5,296.9
697.7,3104.0,-5.6,-6.5,93.0,3.37,233.0,19.0,296.5,306.8,297.1
693.3,3151.0,-5.0,-5.6,96.0,3.63,232.0,19.8,297.7,308.8,298.4
687.9,3202.0,-4.4,-4.9,96.0,3.86,232.0,20.2,299.1,310.9,299.8
