PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SPED,THTA,THTE,THTV
1018.6,43.0,8.0,-4.5,41.0,2.68,59.0,0.6,279.7,287.4,280.1
1000.0,189.0,6.8,-4.6,44.0,2.72,88.0,1.8,279.9,287.7,280.4
982.4,339.0,5.7,-5.9,43.0,2.5,151.0,2.2,280.3,287.5,280.7
959.1,535.0,4.9,-10.5,32.0,1.79,193.0,5.0,281.4,286.7,281.7
953.7,581.0,4.6,-10.8,32.0,1.75,201.0,5.7,281.6,286.7,281.9
925.0,832.0,3.1,-11.2,34.0,1.76,201.0,9.2,282.5,287.7,282.8
913.3,933.0,2.6,-11.7,34.0,1.71,194.0,10.2,283.0,288.1,283.3
910.4,958.0,2.5,-11.8,34.0,1.71,194.0,10.4,283.2,288.3,283.5
879.5,1237.0,0.3,-13.5,35.0,1.53,214.0,10.0,283.6,288.2,283.9
874.8,1280.0,0.5,-16.7,26.0,1.18,220.0,9.9,284.4,288.0,284.6
874.0,1285.0,0.6,-17.2,25.0,1.14,221.0,9.9,284.4,287.9,284.6
867.5,1347.0,0.2,-18.2,24.0,1.05,231.0,10.7,284.7,287.9,284.9
861.8,1399.0,0.2,-11.8,40.0,1.8,235.0,11.4,285.2,290.6,285.6
858.6,1428.0,0.0,-12.1,40.0,1.76,237.0,11.5,285.3,290.6,285.6
851.1,1498.0,-0.4,-10.4,46.0,2.03,239.0,10.7,285.6,291.7,286.0
850.6,1503.0,-0.3,-10.2,47.0,2.06,239.0,10.6,285.8,291.9,286.1
850.0,1509.0,-0.1,-8.1,55.0,2.44,239.0,10.5,286.0,293.3,286.5
848.8,1520.0,0.3,-5.1,67.0,3.08,239.0,10.3,286.6,295.6,287.1
847.0,1537.0,0.5,-3.0,77.0,3.62,240.0,9.9,287.0,297.5,287.6
843.4,1572.0,0.7,-1.6,84.0,4.02,239.0,9.2,287.5,299.2,288.2
837.9,1626.0,0.5,-1.9,84.0,3.97,235.0,8.6,287.9,299.4,288.6
825.8,1740.0,0.0,-3.4,78.0,3.61,222.0,8.9,288.5,299.1,289.1
811.5,1880.0,-0.4,-2.9,83.0,3.79,218.0,11.5,289.5,300.7,290.2
803.0,1963.0,-0.6,-4.1,77.0,3.51,217.0,13.4,290.2,300.6,290.8
801.3,1980.0,-0.7,-4.2,77.0,3.5,216.0,13.8,290.2,300.6,290.8
774.1,2255.0,-2.8,-5.8,80.0,3.21,215.0,18.0,290.8,300.4,291.4
769.3,2303.0,-1.9,-3.5,89.0,3.85,224.0,18.7,292.4,303.8,293.0
766.5,2332.0,-0.9,-1.4,96.0,4.49,229.0,19.2,293.7,307.0,294.5
763.6,2362.0,-0.5,-0.5,100.0,4.83,233.0,19.8,294.5,308.9,295.4
753.8,2467.0,-0.1,-0.1,100.0,5.05,241.0,21.8,296.0,311.1,296.9
739.9,2614.0,-0.5,-0.5,100.0,5.0,246.0,23.0,297.2,312.1,298.1
734.2,2676.0,-0.8,-0.8,100.0,4.91,248.0,23.3,297.5,312.2,298.3
715.0,2886.0,-1.9,-1.9,100.0,4.65,250.0,24.0,298.5,312.6,299.4
702.5,3028.0,-2.0,-2.0,100.0,4.71,250.0,25.2,299.9,314.3,300.8
700.5,3051.0,-2.0,-2.0,100.0,4.7,250.0,25.5,300.1,314.4,301.0
700.0,3056.0,-2.1,-2.1,100.0,4.69,249.0,25.5,300.2,314.4,301.0
650.3,3638.0,-4.6,-4.7,100.0,4.16,253.0,25.2,303.6,316.5,304.4
640.8,3752.0,-5.3,-5.4,99.0,4.0,254.0,26.3,304.2,316.7,304.9
611.7,4115.0,-7.4,-7.7,98.0,3.51,257.0,22.3,305.8,316.9,306.5
600.0,4265.0,-8.3,-8.8,96.0,3.29,256.0,22.9,306.5,317.0,307.1
583.3,4483.0,-9.5,-10.2,95.0,3.02,254.0,22.2,307.5,317.2,308.1
556.6,4843.0,-11.8,-12.8,92.0,2.57,257.0,22.6,309.0,317.4,309.5
556.2,4849.0,-11.8,-12.8,92.0,2.56,257.0,22.6,309.1,317.4,309.5
504.5,5586.0,-16.8,-18.5,86.0,1.77,251.0,22.8,311.8,317.7,312.1
503.2,5606.0,-16.9,-18.7,86.0,1.74,251.0,22.7,311.8,317.6,312.1
500.0,5654.0,-17.2,-19.1,86.0,1.7,251.0,22.6,312.0,317.7,312.3
