PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SPED,THTA,THTE,THTV
1011.5,45.0,14.5,3.9,49.0,4.99,188.0,3.1,286.7,301.0,287.6
1011.3,48.0,15.5,4.8,49.0,5.34,174.0,2.5,287.7,303.0,288.6
1008.4,73.0,16.1,4.9,47.0,5.38,171.0,3.5,288.5,304.0,289.5
1005.5,99.0,16.1,4.5,46.0,5.24,171.0,4.3,288.8,303.9,289.7
1000.0,149.0,15.8,4.0,45.0,5.08,173.0,5.2,289.0,303.7,289.9
957.4,517.0,13.5,0.6,41.0,4.16,210.0,10.1,290.2,302.5,291.0
948.8,592.0,13.0,-0.0,41.0,4.02,212.0,10.3,290.5,302.3,291.2
927.9,780.0,12.3,-6.4,27.0,2.55,224.0,10.4,291.6,299.4,292.1
925.0,806.0,12.1,-6.9,26.0,2.47,226.0,10.4,291.6,299.1,292.1
918.3,867.0,11.6,-7.0,26.0,2.45,231.0,9.7,291.8,299.3,292.2
902.6,1010.0,10.6,-3.7,37.0,3.22,247.0,7.7,292.1,301.8,292.7
879.8,1221.0,8.6,-2.8,45.0,3.55,257.0,5.5,292.2,302.8,292.8
850.0,1502.0,5.8,-2.7,55.0,3.7,263.0,5.6,292.2,303.2,292.8
843.8,1562.0,5.2,-2.7,57.0,3.71,266.0,5.8,292.2,303.2,292.8
839.6,1604.0,4.8,-2.8,58.0,3.69,267.0,5.7,292.2,303.2,292.8
826.5,1731.0,3.8,-3.8,58.0,3.5,268.0,5.0,292.5,302.9,293.1
814.6,1850.0,3.1,-7.2,47.0,2.74,278.0,7.6,292.9,301.2,293.4
813.4,1862.0,3.6,-8.7,40.0,2.44,278.0,7.9,293.6,301.1,294.0
811.8,1875.0,5.0,-17.9,17.0,1.16,279.0,8.2,295.3,299.0,295.5
808.5,1909.0,7.1,-28.1,6.0,0.47,278.0,8.7,297.7,299.3,297.8
807.4,1921.0,7.9,-36.3,3.0,0.21,277.0,8.7,298.7,299.5,298.8
805.8,1938.0,8.1,-46.5,1.0,0.07,277.0,8.7,299.2,299.5,299.2
789.1,2110.0,7.5,-46.9,1.0,0.07,263.0,7.4,300.3,300.5,300.3
776.0,2248.0,6.4,-47.6,1.0,0.07,256.0,7.6,300.5,300.8,300.5
764.8,2367.0,5.2,-48.2,1.0,0.06,261.0,7.9,300.5,300.8,300.6
743.3,2599.0,3.9,-49.1,1.0,0.06,276.0,6.6,301.5,301.7,301.5
737.7,2659.0,3.5,-49.3,1.0,0.06,272.0,6.1,301.8,302.0,301.8
710.0,2968.0,0.9,-36.0,4.0,0.25,270.0,7.2,302.2,303.1,302.3
700.7,3072.0,0.0,-33.9,6.0,0.31,278.0,8.2,302.4,303.5,302.4
700.0,3080.0,-0.0,-33.6,6.0,0.32,279.0,8.4,302.4,303.6,302.5
687.2,3229.0,-0.2,-44.0,2.0,0.11,289.0,11.2,303.9,304.3,303.9
677.3,3344.0,-1.0,-47.2,2.0,0.08,289.0,11.6,304.2,304.5,304.2
654.8,3612.0,-3.1,-49.9,1.0,0.06,283.0,11.1,304.7,305.0,304.7
644.6,3735.0,-3.4,-53.6,1.0,0.04,287.0,10.8,305.8,306.0,305.8
613.6,4125.0,-6.1,-55.3,1.0,0.04,298.0,12.5,307.0,307.2,307.0
600.0,4298.0,-7.2,-54.9,1.0,0.04,297.0,12.6,307.8,307.9,307.8
588.9,4443.0,-8.1,-56.5,1.0,0.03,292.0,11.8,308.4,308.5,308.4
582.6,4527.0,-8.8,-57.0,1.0,0.03,291.0,11.5,308.5,308.6,308.5
553.3,4924.0,-12.3,-59.2,1.0,0.02,297.0,11.0,308.9,309.0,308.9
525.2,5320.0,-15.7,-56.5,2.0,0.04,296.0,10.7,309.4,309.6,309.4
500.0,5685.0,-18.7,-48.6,5.0,0.09,294.0,11.8,310.2,310.6,310.2
487.1,5879.0,-20.1,-46.5,8.0,0.12,296.0,14.3,310.8,311.3,310.8
477.9,6020.0,-21.0,-48.3,7.0,0.1,304.0,14.6,311.4,311.8,311.4
477.5,6027.0,-21.0,-48.4,7.0,0.1,305.0,14.6,311.4,311.8,311.4
473.3,6091.0,-20.9,-51.9,4.0,0.07,307.0,13.9,312.3,312.6,312.4
465.5,6214.0,-21.8,-58.7,2.0,0.03,309.0,13.3,312.7,312.8,312.7
461.9,6272.0,-21.6,-65.2,1.0,0.01,311.0,13.6,313.6,313.7,313.6
454.9,6386.0,-22.5,-65.7,1.0,0.01,310.0,13.7,313.9,314.0,313.9
431.2,6778.0,-25.3,-67.6,1.0,0.01,313.0,15.2,315.1,315.2,315.1
408.3,7172.0,-28.1,-69.4,1.0,0.01,321.0,15.8,316.5,316.5,316.5
401.6,7293.0,-29.0,-70.0,1.0,0.01,317.0,16.6,316.9,316.9,316.9
400.0,7321.0,-29.1,-69.2,1.0,0.01,315.0,16.7,317.0,317.1,317.0
386.3,7567.0,-30.1,-70.7,1.0,0.01,299.0,18.5,319.0,319.0,319.0
375.6,7768.0,-31.0,-71.3,1.0,0.01,298.0,21.7,320.4,320.4,320.4
366.0,7950.0,-32.0,-72.0,1.0,0.01,296.0,23.2,321.4,321.5,321.4
354.4,8181.0,-33.8,-73.2,1.0,0.01,288.0,21.5,321.9,322.0,321.9
334.1,8588.0,-36.8,-74.1,1.0,0.01,283.0,22.5,323.2,323.3,323.2
332.2,8631.0,-37.2,-73.8,1.0,0.01,283.0,22.9,323.2,323.2,323.2
315.9,8974.0,-39.4,-71.6,2.0,0.01,287.0,22.6,324.9,324.9,324.9
306.8,9177.0,-40.7,-72.1,2.0,0.01,282.0,21.6,325.8,325.8,325.8
300.0,9328.0,-41.9,-71.6,3.0,0.01,281.0,21.6,326.1,326.2,326.1
297.9,9378.0,-42.3,-72.4,2.0,0.01,280.0,21.6,326.3,326.3,326.3
281.1,9770.0,-45.2,-70.7,4.0,0.01,270.0,23.8,327.6,327.6,327.6
280.6,9782.0,-45.2,-70.5,4.0,0.01,270.0,24.1,327.8,327.8,327.8
271.3,10006.0,-43.8,-74.2,2.0,0.01,265.0,30.7,333.0,333.0,333.0
263.6,10199.0,-44.6,-80.5,1.0,0.0,265.0,36.1,334.6,334.6,334.6
262.3,10233.0,-44.6,-80.5,1.0,0.0,265.0,37.9,335.0,335.0,335.0
250.0,10557.0,-43.9,-79.0,1.0,0.0,265.0,48.5,340.7,340.7,340.7
249.0,10583.0,-43.4,-79.7,1.0,0.0,265.0,49.6,341.8,341.8,341.8
248.2,10606.0,-43.5,-79.8,1.0,0.0,265.0,50.4,341.9,341.9,341.9
237.3,10906.0,-44.7,-80.6,1.0,0.0,262.0,53.5,344.5,344.5,344.5
233.8,11009.0,-44.1,-80.1,1.0,0.0,263.0,53.4,347.0,347.0,347.0
228.8,11153.0,-43.9,-80.0,1.0,0.0,267.0,55.4,349.4,349.4,349.4
219.3,11435.0,-45.9,-81.4,1.0,0.0,270.0,56.9,350.6,350.6,350.6
205.0,11887.0,-47.9,-82.8,1.0,0.0,269.0,61.2,354.2,354.2,354.2
200.0,12050.0,-48.5,-82.2,1.0,0.0,271.0,61.5,355.7,355.8,355.7
190.0,12383.0,-50.3,-84.4,1.0,0.0,272.0,57.7,358.2,358.2,358.2
174.4,12940.0,-53.8,-86.9,1.0,0.0,268.0,51.4,361.2,361.2,361.2
164.8,13303.0,-53.9,-86.9,1.0,0.0,263.0,55.6,367.1,367.1,367.1
164.5,13316.0,-53.9,-86.9,1.0,0.0,263.0,55.7,367.2,367.2,367.2
154.2,13729.0,-57.0,-89.1,1.0,0.0,267.0,57.3,368.7,368.8,368.7
153.5,13762.0,-57.2,-89.2,1.0,0.0,267.0,56.2,368.8,368.8,368.8
150.0,13905.0,-57.4,-88.3,1.0,0.0,266.0,54.1,371.0,371.0,371.0
142.2,14244.0,-58.8,-90.3,1.0,0.0,265.0,51.8,374.3,374.3,374.3
133.6,14636.0,-62.0,-92.6,1.0,0.0,266.0,54.1,375.3,375.3,375.3
131.8,14719.0,-62.8,-93.1,1.0,0.0,268.0,54.9,375.4,375.4,375.4
123.0,15148.0,-64.0,-94.0,1.0,0.0,276.0,47.2,380.6,380.6,380.6
117.3,15440.0,-64.9,-94.6,1.0,0.0,275.0,45.3,384.2,384.2,384.2
114.4,15591.0,-64.0,-94.0,1.0,0.0,274.0,42.9,388.6,388.6,388.6
