PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SPED,THTA,THTE,THTV
1022.4,43.0,1.0,0.4,96.0,3.85,315.0,2.0,272.4,282.9,273.1
1020.5,58.0,0.8,-0.3,92.0,3.66,321.0,2.2,272.4,282.4,273.0
1009.2,141.0,0.0,-0.9,94.0,3.55,351.0,2.9,272.4,282.1,273.0
1004.0,185.0,0.0,-0.6,96.0,3.64,12.0,3.4,272.8,282.8,273.4
1002.6,199.0,-0.1,-0.7,96.0,3.62,12.0,3.4,272.8,282.7,273.4
1000.0,221.0,-0.2,-0.8,96.0,3.6,15.0,3.8,272.9,282.8,273.5
983.9,353.0,-0.6,-0.6,100.0,3.72,33.0,6.0,273.8,284.0,274.4
966.5,498.0,-1.1,-1.1,100.0,3.65,53.0,8.3,274.7,284.8,275.3
939.3,721.0,-1.7,-1.8,99.0,3.57,73.0,8.2,276.4,286.3,276.9
930.3,796.0,-2.2,-2.6,97.0,3.39,80.0,8.2,276.6,286.1,277.2
925.0,843.0,-2.4,-2.7,98.0,3.39,82.0,8.6,276.8,286.3,277.4
915.8,924.0,-2.7,-3.2,96.0,3.29,85.0,9.3,277.3,286.6,277.9
895.0,1108.0,-3.0,-3.4,97.0,3.32,92.0,10.8,278.8,288.2,279.4
893.7,1118.0,-2.9,-3.2,98.0,3.38,92.0,10.7,279.1,288.6,279.6
861.3,1406.0,-4.5,-5.2,95.0,3.01,99.0,8.1,280.4,289.0,280.9
859.6,1422.0,-4.4,-5.2,94.0,3.02,99.0,8.0,280.6,289.2,281.1
850.0,1512.0,-4.5,-5.0,96.0,3.1,112.0,7.0,281.4,290.3,281.9
837.9,1628.0,-4.5,-4.9,97.0,3.17,130.0,5.8,282.6,291.7,283.1
826.2,1741.0,-4.7,-5.3,96.0,3.12,146.0,4.6,283.5,292.5,284.0
814.8,1858.0,-5.1,-5.7,96.0,3.07,171.0,4.4,284.2,293.1,284.7
806.5,1939.0,-4.8,-5.3,96.0,3.19,187.0,4.2,285.4,294.6,285.9
794.2,2062.0,-5.2,-5.9,95.0,3.1,213.0,4.0,286.2,295.2,286.7
788.7,2115.0,-5.3,-6.0,95.0,3.1,218.0,4.6,286.6,295.7,287.2
784.6,2158.0,-4.8,-4.8,100.0,3.41,221.0,5.2,287.6,297.6,288.2
777.6,2233.0,-4.0,-4.0,100.0,3.66,227.0,6.1,289.2,299.9,289.8
768.9,2324.0,-4.2,-4.5,98.0,3.56,235.0,7.2,289.9,300.4,290.5
763.0,2383.0,-3.9,-4.0,99.0,3.73,240.0,8.0,290.9,301.9,291.5
752.9,2485.0,-3.3,-3.3,100.0,3.98,243.0,9.3,292.6,304.5,293.4
735.2,2661.0,-3.4,-3.7,98.0,3.96,250.0,11.5,294.5,306.4,295.2
730.7,2705.0,-3.6,-4.2,96.0,3.83,251.0,12.1,294.8,306.3,295.5
703.9,2998.0,-4.9,-5.7,94.0,3.55,250.0,17.0,296.6,307.3,297.2
701.8,3026.0,-4.8,-5.4,96.0,3.65,250.0,17.4,296.9,308.0,297.6
701.3,3030.0,-4.7,-5.0,98.0,3.76,250.0,17.4,297.1,308.5,297.8
698.3,3064.0,-4.6,-5.5,93.0,3.64,250.0,17.5,297.6,308.6,298.2
683.9,3221.0,-6.1,-8.5,83.0,2.94,252.0,17.8,297.7,306.7,298.2
672.8,3362.0,-6.9,-9.6,81.0,2.74,253.0,18.1,298.2,306.7,298.7
667.9,3423.0,-7.1,-9.9,80.0,2.7,256.0,18.3,298.6,306.9,299.1
662.0,3496.0,-8.0,-11.7,75.0,2.36,259.0,18.6,298.3,305.7,298.7
645.0,3699.0,-8.8,-13.6,68.0,2.08,267.0,19.5,299.6,306.2,300.0
640.2,3761.0,-9.1,-14.7,64.0,1.91,268.0,20.4,299.9,306.0,300.3
626.6,3918.0,-9.9,-15.7,63.0,1.8,272.0,22.7,300.9,306.6,301.2
617.1,4030.0,-9.8,-14.4,69.0,2.03,274.0,24.4,302.3,308.8,302.7
616.5,4037.0,-9.8,-14.3,70.0,2.05,274.0,24.5,302.4,308.9,302.8
611.4,4098.0,-10.0,-14.7,68.0,2.0,273.0,25.5,302.9,309.3,303.2
600.0,4240.0,-10.6,-14.4,74.0,2.09,272.0,27.7,303.8,310.5,304.2
591.7,4339.0,-10.6,-13.5,79.0,2.28,270.0,29.3,305.0,312.4,305.4
588.9,4373.0,-10.9,-14.4,75.0,2.13,270.0,29.8,305.1,312.0,305.5
582.1,4462.0,-11.7,-16.9,65.0,1.75,268.0,31.5,305.2,310.9,305.5
561.3,4742.0,-13.2,-18.4,65.0,1.6,264.0,36.7,306.6,311.9,306.9
558.2,4781.0,-13.4,-19.5,60.0,1.46,263.0,37.4,306.8,311.7,307.1
552.5,4853.0,-14.3,-22.9,48.0,1.1,262.0,38.7,306.7,310.4,306.9
549.8,4893.0,-14.6,-23.5,47.0,1.05,261.0,39.4,306.7,310.3,306.9
540.3,5027.0,-14.9,-22.2,54.0,1.2,259.0,41.9,307.9,311.9,308.1
539.3,5044.0,-14.8,-21.5,57.0,1.27,259.0,42.2,308.2,312.5,308.4
530.1,5172.0,-15.2,-19.9,67.0,1.49,258.0,43.5,309.2,314.2,309.5
517.0,5380.0,-15.7,-18.8,77.0,1.68,256.0,45.6,310.9,316.5,311.2
516.5,5390.0,-15.8,-18.9,77.0,1.67,256.0,45.6,310.8,316.4,311.1
506.6,5536.0,-17.0,-20.9,72.0,1.43,254.0,45.6,311.1,315.9,311.4
500.0,5624.0,-17.8,-21.2,75.0,1.41,253.0,45.6,311.3,316.0,311.5
493.5,5722.0,-18.6,-21.5,78.0,1.39,252.0,45.6,311.5,316.2,311.7
478.6,5951.0,-20.4,-22.0,87.0,1.37,252.0,46.9,312.0,316.6,312.2
470.6,6083.0,-21.4,-22.9,88.0,1.29,252.0,47.6,312.2,316.6,312.5
463.7,6204.0,-21.3,-24.0,79.0,1.19,250.0,49.9,313.7,317.8,313.9
460.1,6258.0,-21.0,-25.6,66.0,1.04,250.0,50.9,314.8,318.4,315.0
452.4,6384.0,-21.5,-29.1,50.0,0.76,248.0,53.2,315.7,318.4,315.8
448.7,6445.0,-21.7,-29.0,52.0,0.78,247.0,54.4,316.1,318.9,316.3
447.8,6463.0,-21.8,-28.8,53.0,0.79,247.0,54.3,316.2,319.0,316.4
414.7,7011.0,-26.4,-31.7,61.0,0.65,245.0,52.6,317.3,319.6,317.4
400.0,7261.0,-28.8,-33.1,66.0,0.59,244.0,52.9,317.5,319.6,317.6
397.8,7303.0,-29.4,-33.6,67.0,0.56,244.0,52.9,317.2,319.2,317.3
395.5,7355.0,-29.8,-33.7,69.0,0.56,244.0,53.0,317.2,319.2,317.3
393.4,7400.0,-29.9,-33.9,68.0,0.55,244.0,53.3,317.6,319.6,317.7
387.3,7516.0,-30.6,-39.0,44.0,0.34,244.0,54.0,318.1,319.3,318.1
385.2,7561.0,-30.7,-39.8,41.0,0.31,244.0,54.3,318.4,319.6,318.5
370.8,7846.0,-32.8,-43.8,33.0,0.21,243.0,56.4,319.1,319.9,319.2
361.3,8027.0,-32.6,-46.0,25.0,0.17,242.0,58.1,321.8,322.4,321.8
359.7,8072.0,-31.3,-45.9,22.0,0.18,241.0,58.5,323.9,324.6,323.9
337.3,8518.0,-35.0,-51.6,17.0,0.1,240.0,61.3,324.9,325.3,324.9
322.1,8808.0,-37.8,-54.3,16.0,0.08,244.0,62.6,325.3,325.6,325.3
317.5,8906.0,-37.9,-55.0,15.0,0.07,245.0,63.0,326.5,326.8,326.5
307.7,9106.0,-38.7,-56.7,13.0,0.06,247.0,65.7,328.3,328.6,328.3
300.7,9254.0,-38.7,-56.7,13.0,0.06,248.0,67.6,330.5,330.7,330.5
300.0,9274.0,-39.0,-56.5,14.0,0.06,248.0,67.9,330.3,330.5,330.3
297.6,9329.0,-39.4,-56.9,14.0,0.06,248.0,68.5,330.5,330.7,330.5
290.9,9482.0,-39.7,-57.1,14.0,0.06,248.0,70.2,332.2,332.5,332.2
287.6,9566.0,-39.2,-56.4,15.0,0.07,249.0,71.2,334.0,334.3,334.0
285.7,9600.0,-37.4,-55.0,14.0,0.08,249.0,71.6,337.2,337.5,337.2
284.1,9642.0,-37.0,-54.8,14.0,0.08,249.0,72.0,338.3,338.7,338.3
281.4,9712.0,-37.2,-54.7,15.0,0.08,249.0,72.8,339.0,339.3,339.0
271.9,9948.0,-38.5,-56.7,13.0,0.07,251.0,74.5,340.4,340.7,340.4
263.5,10156.0,-40.5,-59.0,12.0,0.05,253.0,76.1,340.6,340.8,340.6
258.0,10309.0,-41.2,-59.0,13.0,0.05,254.0,77.8,341.6,341.8,341.6
250.0,10522.0,-41.3,-59.0,13.0,0.05,255.0,80.1,344.5,344.8,344.5
249.4,10546.0,-41.4,-59.2,13.0,0.05,255.0,80.3,344.6,344.9,344.6
248.0,10579.0,-41.2,-59.0,13.0,0.05,255.0,80.5,345.5,345.7,345.5
243.6,10708.0,-42.1,-59.4,14.0,0.05,255.0,81.2,345.9,346.1,345.9
239.7,10817.0,-42.2,-59.3,14.0,0.05,254.0,81.7,347.3,347.6,347.4
234.4,10954.0,-43.5,-60.7,13.0,0.05,254.0,82.4,347.6,347.8,347.6
232.7,11001.0,-44.0,-61.3,13.0,0.04,254.0,82.5,347.6,347.8,347.6
228.5,11137.0,-44.6,-61.4,14.0,0.04,254.0,82.7,348.5,348.7,348.5
219.3,11409.0,-47.4,-63.9,14.0,0.03,253.0,83.1,348.3,348.4,348.3
216.6,11491.0,-47.5,-64.1,13.0,0.03,253.0,83.3,349.3,349.5,349.3
213.8,11573.0,-48.5,-64.6,14.0,0.03,254.0,83.4,349.1,349.2,349.1
207.6,11763.0,-49.5,-65.4,14.0,0.03,254.0,83.7,350.5,350.6,350.5
207.3,11770.0,-49.3,-65.1,14.0,0.03,254.0,83.7,351.0,351.1,351.0
204.9,11838.0,-50.6,-66.4,14.0,0.03,254.0,83.6,350.0,350.2,350.1
200.0,12006.0,-51.7,-67.0,15.0,0.02,255.0,83.4,350.7,350.9,350.7
199.5,12015.0,-51.9,-67.1,15.0,0.02,255.0,83.4,350.7,350.8,350.7
192.3,12279.0,-53.3,-68.9,14.0,0.02,255.0,83.2,352.1,352.2,352.1
190.4,12342.0,-54.0,-69.1,14.0,0.02,256.0,83.2,352.0,352.1,352.0
189.7,12376.0,-53.8,-69.1,14.0,0.02,256.0,83.1,352.7,352.8,352.7
183.4,12564.0,-55.4,-70.2,15.0,0.02,257.0,83.1,353.5,353.6,353.5
177.9,12780.0,-56.0,-71.0,14.0,0.02,258.0,82.9,355.6,355.7,355.6
174.9,12884.0,-57.5,-71.9,15.0,0.01,258.0,82.8,354.9,355.0,354.9
173.5,12953.0,-57.5,-71.8,15.0,0.01,259.0,82.8,355.7,355.8,355.7
172.0,13016.0,-58.1,-72.2,15.0,0.01,259.0,82.7,355.6,355.7,355.6
