datetime_beijing,date,hour_beijing,timestamp_original,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,weather_code,pressure_msl,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m,visibility,is_day,weather_description
2026-05-01 00:00,2026-05-01,0,2026-05-01T00:00,11.9,78,8.2,11.0,0.0,0.0,0.0,0,1018.1,1016.6,0,3.2,214,5.8,14620.0,0,晴
2026-05-01 01:00,2026-05-01,1,2026-05-01T01:00,10.9,85,8.4,10.0,0.0,0.0,0.0,0,1017.7,1016.2,0,3.1,263,6.5,13500.0,0,晴
2026-05-01 02:00,2026-05-01,2,2026-05-01T02:00,10.6,88,8.8,9.8,0.0,0.0,0.0,2,1017.4,1015.9,76,3.8,239,6.8,10700.0,0,局部多云
2026-05-01 03:00,2026-05-01,3,2026-05-01T03:00,10.2,90,8.6,9.1,0.0,0.0,0.0,1,1017.3,1015.8,28,5.0,226,9.7,6160.0,0,基本晴
2026-05-01 04:00,2026-05-01,4,2026-05-01T04:00,9.6,91,8.3,8.4,0.0,0.0,0.0,0,1017.1,1015.6,3,5.4,230,10.4,1180.0,0,晴
2026-05-01 05:00,2026-05-01,5,2026-05-01T05:00,9.1,93,8.0,7.8,0.0,0.0,0.0,0,1017.4,1015.9,16,5.3,235,10.4,620.0,0,晴
2026-05-01 06:00,2026-05-01,6,2026-05-01T06:00,9.4,92,8.2,7.8,0.0,0.0,0.0,1,1018.1,1016.6,29,7.8,236,14.4,780.0,1,基本晴
2026-05-01 07:00,2026-05-01,7,2026-05-01T07:00,11.8,87,9.6,10.7,0.0,0.0,0.0,0,1017.9,1016.4,9,6.4,234,15.1,10700.0,1,晴
2026-05-01 08:00,2026-05-01,8,2026-05-01T08:00,15.1,75,10.7,14.6,0.0,0.0,0.0,0,1018.0,1016.6,0,5.6,222,15.8,13520.0,1,晴
2026-05-01 09:00,2026-05-01,9,2026-05-01T09:00,18.0,65,11.4,17.6,0.0,0.0,0.0,0,1018.0,1016.6,19,6.2,232,19.1,14620.0,1,晴
2026-05-01 10:00,2026-05-01,10,2026-05-01T10:00,20.4,57,11.4,21.5,0.0,0.0,0.0,0,1017.9,1016.5,0,3.9,233,18.7,15540.0,1,晴
2026-05-01 11:00,2026-05-01,11,2026-05-01T11:00,22.1,49,11.0,24.4,0.0,0.0,0.0,0,1017.6,1016.2,0,1.5,210,15.1,16320.0,1,晴
2026-05-01 12:00,2026-05-01,12,2026-05-01T12:00,23.4,42,9.6,25.5,0.0,0.0,0.0,1,1017.1,1015.7,38,1.8,143,12.6,17980.0,1,基本晴
2026-05-01 13:00,2026-05-01,13,2026-05-01T13:00,24.0,38,8.9,25.7,0.0,0.0,0.0,3,1016.3,1014.9,90,3.6,120,15.1,17980.0,1,多云
2026-05-01 14:00,2026-05-01,14,2026-05-01T14:00,24.4,37,8.7,24.9,0.0,0.0,0.0,3,1015.1,1013.7,98,6.4,108,19.4,17980.0,1,多云
2026-05-01 15:00,2026-05-01,15,2026-05-01T15:00,24.2,36,8.4,23.6,0.0,0.0,0.0,3,1014.1,1012.7,100,8.1,94,21.2,17980.0,1,多云
2026-05-01 16:00,2026-05-01,16,2026-05-01T16:00,23.8,39,9.1,22.3,0.0,0.0,0.0,3,1013.8,1012.4,97,8.3,91,21.2,17980.0,1,多云
2026-05-01 17:00,2026-05-01,17,2026-05-01T17:00,23.2,47,11.3,22.9,0.0,0.0,0.0,3,1013.5,1012.1,100,5.4,94,19.4,16320.0,1,多云
2026-05-01 18:00,2026-05-01,18,2026-05-01T18:00,21.3,58,12.6,21.2,0.0,0.0,0.0,3,1013.3,1011.9,98,6.1,92,11.9,15560.0,1,多云
2026-05-01 19:00,2026-05-01,19,2026-05-01T19:00,19.1,62,11.7,18.0,0.0,0.0,0.0,3,1013.8,1012.4,100,10.8,79,20.2,15560.0,0,多云
2026-05-01 20:00,2026-05-01,20,2026-05-01T20:00,17.4,64,10.5,15.9,0.0,0.0,0.0,3,1014.5,1013.1,99,11.5,91,23.8,14640.0,0,多云
2026-05-01 21:00,2026-05-01,21,2026-05-01T21:00,16.6,71,11.4,15.5,0.0,0.0,0.0,3,1014.8,1013.4,100,11.1,97,23.0,14640.0,0,多云
2026-05-01 22:00,2026-05-01,22,2026-05-01T22:00,16.0,75,11.6,15.2,0.0,0.0,0.0,3,1014.9,1013.5,100,9.1,107,21.6,13540.0,0,多云
2026-05-01 23:00,2026-05-01,23,2026-05-01T23:00,15.6,78,11.8,15.0,0.0,0.0,0.0,3,1014.6,1013.2,100,8.0,128,17.6,13540.0,0,多云
2026-05-02 00:00,2026-05-02,0,2026-05-02T00:00,15.1,81,11.8,14.6,0.0,0.0,0.0,3,1013.9,1012.5,100,6.9,135,14.8,13540.0,0,多云
2026-05-02 01:00,2026-05-02,1,2026-05-02T01:00,14.5,83,11.7,14.2,0.0,0.0,0.0,3,1013.1,1011.7,100,5.4,150,13.0,13540.0,0,多云
