datetime_beijing,date,hour_beijing,timestamp_original,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,weather_code,pressure_msl,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m,visibility,is_day,weather_description
2026-04-02 00:00,2026-04-02,0,2026-04-02T00:00,13.3,86,11.0,13.1,0.0,0.0,0.0,1,1017.2,1015.7,17,3.5,246,5.4,24140.0,0,基本晴
2026-04-02 01:00,2026-04-02,1,2026-04-02T01:00,12.0,92,10.8,11.7,0.0,0.0,0.0,1,1017.3,1015.8,24,3.9,248,6.5,24140.0,0,基本晴
2026-04-02 02:00,2026-04-02,2,2026-04-02T02:00,11.3,94,10.4,10.9,0.0,0.0,0.0,3,1017.1,1015.6,100,3.8,229,6.5,24140.0,0,多云
2026-04-02 03:00,2026-04-02,3,2026-04-02T03:00,10.7,97,10.3,10.3,0.0,0.0,0.0,45,1017.0,1015.5,100,3.9,214,6.8,24140.0,0,雾
2026-04-02 04:00,2026-04-02,4,2026-04-02T04:00,10.1,99,10.0,9.6,0.0,0.0,0.0,45,1016.6,1015.1,82,4.1,218,7.2,24140.0,0,雾
2026-04-02 05:00,2026-04-02,5,2026-04-02T05:00,9.8,99,9.6,9.2,0.0,0.0,0.0,45,1016.7,1015.2,66,3.6,225,7.6,24140.0,0,雾
2026-04-02 06:00,2026-04-02,6,2026-04-02T06:00,9.5,99,9.4,8.9,0.0,0.0,0.0,45,1017.3,1015.8,61,3.3,229,6.5,24140.0,1,雾
2026-04-02 07:00,2026-04-02,7,2026-04-02T07:00,10.4,99,10.2,10.0,0.0,0.0,0.0,45,1017.9,1016.4,100,3.3,221,6.5,24140.0,1,雾
2026-04-02 08:00,2026-04-02,8,2026-04-02T08:00,13.2,96,12.6,13.7,0.0,0.0,0.0,45,1018.7,1017.2,100,2.5,225,6.5,24140.0,1,雾
2026-04-02 09:00,2026-04-02,9,2026-04-02T09:00,16.2,83,13.4,17.2,0.0,0.0,0.0,3,1018.7,1017.3,100,0.5,225,5.4,24140.0,1,多云
2026-04-02 10:00,2026-04-02,10,2026-04-02T10:00,18.0,76,13.8,19.1,0.0,0.0,0.0,3,1018.9,1017.5,100,1.1,72,4.0,24140.0,1,多云
2026-04-02 11:00,2026-04-02,11,2026-04-02T11:00,19.5,71,14.1,20.6,0.0,0.0,0.0,3,1018.3,1016.9,100,2.4,153,6.5,24140.0,1,多云
2026-04-02 12:00,2026-04-02,12,2026-04-02T12:00,20.8,66,14.3,21.3,0.0,0.0,0.0,3,1017.7,1016.3,100,6.9,152,13.7,24140.0,1,多云
2026-04-02 13:00,2026-04-02,13,2026-04-02T13:00,21.9,60,13.8,21.9,0.0,0.0,0.0,3,1016.3,1014.9,100,10.9,134,20.9,22800.0,1,多云
2026-04-02 14:00,2026-04-02,14,2026-04-02T14:00,22.8,52,12.5,22.4,0.0,0.0,0.0,3,1014.8,1013.4,100,14.2,111,27.4,24140.0,1,多云
