datetime_beijing,date,hour_beijing,timestamp_original,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,weather_code,pressure_msl,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m,visibility,is_day,weather_description
2026-03-31 00:00,2026-03-31,0,2026-03-31T00:00,15.6,81,12.4,14.5,0.0,0.0,0.0,3,1014.3,1012.9,86,13.1,351,37.8,24140.0,0,多云
2026-03-31 01:00,2026-03-31,1,2026-03-31T01:00,15.4,83,12.6,15.0,0.0,0.0,0.0,3,1014.4,1013.0,89,8.8,348,23.0,24140.0,0,多云
2026-03-31 02:00,2026-03-31,2,2026-03-31T02:00,15.3,84,12.7,15.2,0.0,0.0,0.0,3,1014.2,1012.8,94,6.8,25,15.8,24140.0,0,多云
2026-03-31 03:00,2026-03-31,3,2026-03-31T03:00,15.1,85,12.6,14.7,0.0,0.0,0.0,3,1013.8,1012.4,100,9.1,18,16.9,24140.0,0,多云
2026-03-31 04:00,2026-03-31,4,2026-03-31T04:00,14.7,81,11.5,13.3,0.0,0.0,0.0,3,1013.6,1012.2,90,13.5,9,24.5,24140.0,0,多云
2026-03-31 05:00,2026-03-31,5,2026-03-31T05:00,14.1,82,11.1,12.5,0.0,0.0,0.0,3,1014.1,1012.7,94,13.1,9,25.2,24140.0,0,多云
2026-03-31 06:00,2026-03-31,6,2026-03-31T06:00,13.6,82,10.6,12.2,0.0,0.0,0.0,3,1014.9,1013.5,92,11.2,15,23.4,24140.0,1,多云
2026-03-31 07:00,2026-03-31,7,2026-03-31T07:00,13.7,82,10.7,12.6,0.0,0.0,0.0,3,1015.6,1014.1,98,9.0,23,19.8,24140.0,1,多云
2026-03-31 08:00,2026-03-31,8,2026-03-31T08:00,14.1,81,10.9,13.1,0.0,0.0,0.0,3,1016.1,1014.7,100,9.0,29,16.2,24140.0,1,多云
2026-03-31 09:00,2026-03-31,9,2026-03-31T09:00,14.5,80,11.1,13.4,0.0,0.0,0.0,3,1016.1,1014.7,100,10.2,32,19.4,24140.0,1,多云
2026-03-31 10:00,2026-03-31,10,2026-03-31T10:00,15.2,78,11.4,14.1,0.0,0.0,0.0,3,1016.0,1014.6,100,10.5,38,19.8,24140.0,1,多云
2026-03-31 11:00,2026-03-31,11,2026-03-31T11:00,15.8,76,11.6,15.0,0.0,0.0,0.0,3,1015.6,1014.2,100,8.9,40,19.4,24140.0,1,多云
