datetime_beijing,date,hour_beijing,timestamp_original,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,weather_code,pressure_msl,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m,visibility,is_day,weather_description
2026-04-29 00:00,2026-04-29,0,2026-04-29T00:00,12.4,96,11.8,11.3,0.5,0.5,0.0,53,1019.7,1018.2,100,11.8,31,23.0,3580.0,0,中雨
2026-04-29 01:00,2026-04-29,1,2026-04-29T01:00,12.3,96,11.7,10.8,0.5,0.5,0.0,53,1019.4,1017.9,100,13.6,29,27.0,3320.0,0,中雨
2026-04-29 02:00,2026-04-29,2,2026-04-29T02:00,11.8,95,10.9,9.8,1.2,1.2,0.0,55,1019.7,1018.2,100,15.4,24,30.2,2040.0,0,强降雨
2026-04-29 03:00,2026-04-29,3,2026-04-29T03:00,11.4,95,10.6,9.1,3.0,2.9,0.0,63,1019.9,1018.4,100,17.0,26,33.8,1760.0,0,中雨
2026-04-29 04:00,2026-04-29,4,2026-04-29T04:00,10.6,94,9.6,8.0,2.9,2.8,0.0,63,1019.6,1018.1,100,17.2,33,35.3,2340.0,0,中雨
2026-04-29 05:00,2026-04-29,5,2026-04-29T05:00,10.4,94,9.4,7.9,1.2,1.2,0.0,55,1019.5,1018.0,100,16.1,30,34.6,2420.0,0,强降雨
2026-04-29 06:00,2026-04-29,6,2026-04-29T06:00,10.1,93,9.1,7.9,2.5,2.5,0.0,63,1020.2,1018.7,100,14.0,37,32.4,1800.0,1,中雨
2026-04-29 07:00,2026-04-29,7,2026-04-29T07:00,10.1,94,9.1,8.0,3.7,3.7,0.0,63,1020.5,1019.0,100,13.4,44,27.7,1660.0,1,中雨
2026-04-29 08:00,2026-04-29,8,2026-04-29T08:00,10.4,94,9.4,8.4,3.5,3.4,0.0,63,1021.0,1019.5,100,12.3,31,26.6,1920.0,1,中雨
2026-04-29 09:00,2026-04-29,9,2026-04-29T09:00,10.6,94,9.7,8.6,2.5,2.4,0.0,63,1020.6,1019.1,100,13.2,22,27.0,2020.0,1,中雨
2026-04-29 10:00,2026-04-29,10,2026-04-29T10:00,11.1,94,10.2,9.6,2.3,2.2,0.0,61,1021.6,1020.1,100,10.2,26,27.0,2260.0,1,小雨
2026-04-29 11:00,2026-04-29,11,2026-04-29T11:00,11.5,95,10.8,10.2,1.8,1.7,0.0,61,1020.8,1019.3,100,10.4,14,25.2,2020.0,1,小雨
2026-04-29 12:00,2026-04-29,12,2026-04-29T12:00,11.8,94,10.8,10.0,1.9,1.9,0.0,61,1020.6,1019.1,100,13.8,14,27.4,2780.0,1,小雨
2026-04-29 13:00,2026-04-29,13,2026-04-29T13:00,12.1,94,11.1,10.3,1.3,1.3,0.0,61,1019.9,1018.4,100,14.6,20,30.2,2340.0,1,小雨
2026-04-29 14:00,2026-04-29,14,2026-04-29T14:00,12.1,95,11.3,10.5,1.7,1.6,0.0,61,1019.4,1017.9,100,13.7,19,29.2,2580.0,1,小雨
2026-04-29 15:00,2026-04-29,15,2026-04-29T15:00,12.1,95,11.4,10.3,1.3,1.2,0.0,61,1019.4,1017.9,100,15.0,19,32.0,2620.0,1,小雨
2026-04-29 16:00,2026-04-29,16,2026-04-29T16:00,11.9,95,11.1,10.2,1.5,1.5,0.0,61,1019.6,1018.1,100,14.1,16,30.2,2300.0,1,小雨
2026-04-29 17:00,2026-04-29,17,2026-04-29T17:00,11.4,94,10.4,9.5,1.9,1.9,0.0,61,1019.7,1018.2,100,14.1,14,29.5,2160.0,1,小雨
2026-04-29 18:00,2026-04-29,18,2026-04-29T18:00,11.1,94,10.1,9.4,1.8,1.8,0.0,61,1020.0,1018.5,100,11.8,21,28.1,2380.0,1,小雨
2026-04-29 19:00,2026-04-29,19,2026-04-29T19:00,10.9,95,10.1,9.6,1.9,1.9,0.0,61,1019.6,1018.1,100,9.6,23,23.4,2160.0,0,小雨
2026-04-29 20:00,2026-04-29,20,2026-04-29T20:00,11.1,96,10.6,10.3,1.5,1.5,0.0,61,1020.0,1018.5,100,7.2,12,18.7,2740.0,0,小雨
2026-04-29 21:00,2026-04-29,21,2026-04-29T21:00,11.1,97,10.6,9.9,0.5,0.5,0.0,53,1020.2,1018.7,30,9.6,3,18.4,4360.0,0,中雨
2026-04-29 22:00,2026-04-29,22,2026-04-29T22:00,10.2,95,9.6,8.4,0.0,0.0,0.0,3,1021.2,1019.7,97,12.0,342,23.8,8420.0,0,多云
2026-04-29 23:00,2026-04-29,23,2026-04-29T23:00,10.1,93,9.0,8.5,0.0,0.0,0.0,0,1021.1,1019.6,9,8.9,341,23.0,9020.0,0,晴
2026-04-30 00:00,2026-04-30,0,2026-04-30T00:00,9.2,94,8.4,7.8,0.0,0.0,0.0,0,1020.8,1019.3,4,6.7,326,17.3,9000.0,0,晴
2026-04-30 01:00,2026-04-30,1,2026-04-30T01:00,8.9,95,8.1,7.3,0.0,0.0,0.0,0,1020.4,1018.9,3,7.5,323,14.4,9160.0,0,晴
2026-04-30 02:00,2026-04-30,2,2026-04-30T02:00,8.6,95,7.8,7.0,0.0,0.0,0.0,0,1019.8,1018.3,2,7.0,325,14.4,9200.0,0,晴
2026-04-30 03:00,2026-04-30,3,2026-04-30T03:00,8.2,94,7.4,6.8,0.0,0.0,0.0,0,1019.3,1017.8,3,5.1,324,13.7,9220.0,0,晴
2026-04-30 04:00,2026-04-30,4,2026-04-30T04:00,7.8,94,7.0,6.3,0.0,0.0,0.0,1,1019.4,1017.9,32,5.1,315,10.4,9220.0,0,基本晴
2026-04-30 05:00,2026-04-30,5,2026-04-30T05:00,7.3,95,6.5,5.7,0.0,0.0,0.0,3,1019.7,1018.2,80,4.6,309,10.1,9220.0,0,多云
