datetime_beijing,date,hour_beijing,timestamp_original,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,weather_code,pressure_msl,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m,visibility,is_day,weather_description
2026-04-19 00:00,2026-04-19,0,2026-04-19T00:00,16.8,83,13.9,17.8,0.0,0.0,0.0,1,1014.0,1012.6,39,1.9,338,3.6,24140.0,0,基本晴
2026-04-19 01:00,2026-04-19,1,2026-04-19T01:00,16.2,85,13.7,17.2,0.0,0.0,0.0,1,1013.4,1012.0,29,1.9,338,3.2,24140.0,0,基本晴
2026-04-19 02:00,2026-04-19,2,2026-04-19T02:00,15.4,89,13.6,16.1,0.0,0.0,0.0,1,1013.2,1011.8,30,2.9,7,3.2,24140.0,0,基本晴
2026-04-19 03:00,2026-04-19,3,2026-04-19T03:00,14.8,90,13.2,15.5,0.0,0.0,0.0,1,1012.8,1011.4,25,2.6,16,4.3,24140.0,0,基本晴
2026-04-19 04:00,2026-04-19,4,2026-04-19T04:00,14.4,91,12.9,15.0,0.0,0.0,0.0,1,1012.4,1011.0,20,2.2,9,4.3,24140.0,0,基本晴
2026-04-19 05:00,2026-04-19,5,2026-04-19T05:00,14.1,91,12.7,14.8,0.0,0.0,0.0,1,1012.4,1011.0,11,1.5,346,3.2,24140.0,0,基本晴
2026-04-19 06:00,2026-04-19,6,2026-04-19T06:00,13.8,92,12.6,14.4,0.0,0.0,0.0,1,1012.9,1011.5,13,1.6,333,2.2,24140.0,1,基本晴
2026-04-19 07:00,2026-04-19,7,2026-04-19T07:00,14.7,93,13.6,15.7,0.0,0.0,0.0,1,1013.4,1012.0,11,1.1,342,2.5,24140.0,1,基本晴
2026-04-19 08:00,2026-04-19,8,2026-04-19T08:00,16.9,84,14.2,17.9,0.0,0.0,0.0,1,1014.5,1013.1,23,2.2,360,6.5,24140.0,1,基本晴
2026-04-19 09:00,2026-04-19,9,2026-04-19T09:00,19.0,77,14.9,20.5,0.0,0.0,0.0,1,1014.9,1013.5,15,2.2,9,6.8,24140.0,1,基本晴
2026-04-19 10:00,2026-04-19,10,2026-04-19T10:00,21.0,69,15.1,23.8,0.0,0.0,0.0,1,1015.0,1013.6,21,2.6,34,7.6,24140.0,1,基本晴
2026-04-19 11:00,2026-04-19,11,2026-04-19T11:00,22.7,63,15.3,26.0,0.0,0.0,0.0,1,1014.4,1013.0,19,4.5,14,11.9,24140.0,1,基本晴
2026-04-19 12:00,2026-04-19,12,2026-04-19T12:00,23.9,58,15.1,27.6,0.0,0.0,0.0,1,1013.3,1011.9,32,3.8,17,12.2,24140.0,1,基本晴
2026-04-19 13:00,2026-04-19,13,2026-04-19T13:00,24.7,56,15.4,28.5,0.0,0.0,0.0,1,1012.4,1011.0,35,3.8,343,10.8,24140.0,1,基本晴
2026-04-19 14:00,2026-04-19,14,2026-04-19T14:00,25.3,55,15.6,28.3,0.0,0.0,0.0,2,1011.6,1010.2,48,4.7,337,11.9,24140.0,1,局部多云
2026-04-19 15:00,2026-04-19,15,2026-04-19T15:00,25.6,56,16.2,28.1,0.0,0.0,0.0,2,1010.7,1009.3,47,5.1,356,11.9,24140.0,1,局部多云
2026-04-19 16:00,2026-04-19,16,2026-04-19T16:00,25.5,56,16.1,26.8,0.0,0.0,0.0,1,1010.1,1008.7,39,5.9,38,11.5,24140.0,1,基本晴
2026-04-19 17:00,2026-04-19,17,2026-04-19T17:00,25.1,54,15.2,25.8,0.0,0.0,0.0,1,1009.9,1008.5,38,7.2,53,13.7,24140.0,1,基本晴
2026-04-19 18:00,2026-04-19,18,2026-04-19T18:00,24.2,57,15.1,24.8,0.0,0.0,0.0,1,1010.7,1009.3,29,7.4,47,14.8,24140.0,1,基本晴
2026-04-19 19:00,2026-04-19,19,2026-04-19T19:00,22.5,55,13.0,22.4,0.0,0.0,0.0,1,1012.0,1010.6,15,7.1,41,13.3,24140.0,0,基本晴
2026-04-19 20:00,2026-04-19,20,2026-04-19T20:00,21.0,52,10.8,20.6,0.0,0.0,0.0,0,1012.9,1011.5,0,4.6,45,13.3,24140.0,0,晴
2026-04-19 21:00,2026-04-19,21,2026-04-19T21:00,20.0,55,10.7,20.0,0.0,0.0,0.0,1,1013.5,1012.1,22,1.6,27,7.9,24140.0,0,基本晴
2026-04-19 22:00,2026-04-19,22,2026-04-19T22:00,19.8,53,9.9,19.5,0.0,0.0,0.0,0,1013.3,1011.9,0,1.8,143,2.5,24140.0,0,晴
2026-04-19 23:00,2026-04-19,23,2026-04-19T23:00,19.2,54,9.7,18.8,0.0,0.0,0.0,0,1013.3,1011.9,0,1.9,292,2.5,24140.0,0,晴
2026-04-20 00:00,2026-04-20,0,2026-04-20T00:00,17.5,59,9.4,16.9,0.0,0.0,0.0,0,1013.5,1012.1,0,3.3,264,4.7,24140.0,0,晴
2026-04-20 01:00,2026-04-20,1,2026-04-20T01:00,15.9,69,10.2,15.5,0.0,0.0,0.0,0,1013.2,1011.8,0,3.2,243,5.0,24140.0,0,晴
2026-04-20 02:00,2026-04-20,2,2026-04-20T02:00,15.1,75,10.7,14.9,0.0,0.0,0.0,0,1012.7,1011.3,0,2.6,214,5.0,24140.0,0,晴
2026-04-20 03:00,2026-04-20,3,2026-04-20T03:00,15.0,75,10.7,14.9,0.0,0.0,0.0,0,1012.1,1010.7,0,2.3,219,4.0,24140.0,0,晴
2026-04-20 04:00,2026-04-20,4,2026-04-20T04:00,14.5,78,10.7,14.4,0.0,0.0,0.0,0,1012.1,1010.7,0,2.2,279,3.2,24140.0,0,晴
2026-04-20 05:00,2026-04-20,5,2026-04-20T05:00,14.0,80,10.6,13.8,0.0,0.0,0.0,0,1012.3,1010.9,3,2.5,270,3.6,24140.0,0,晴
2026-04-20 06:00,2026-04-20,6,2026-04-20T06:00,14.2,78,10.4,14.1,0.0,0.0,0.0,0,1012.8,1011.4,0,1.8,217,3.6,24140.0,1,晴
2026-04-20 07:00,2026-04-20,7,2026-04-20T07:00,15.2,81,12.0,15.6,0.0,0.0,0.0,0,1013.5,1012.1,0,1.9,248,4.0,24140.0,1,晴
2026-04-20 08:00,2026-04-20,8,2026-04-20T08:00,18.2,72,13.1,18.9,0.0,0.0,0.0,0,1014.2,1012.8,0,2.1,31,5.0,24140.0,1,晴
2026-04-20 09:00,2026-04-20,9,2026-04-20T09:00,20.7,66,14.1,21.7,0.0,0.0,0.0,0,1014.9,1013.5,0,3.6,53,8.6,24140.0,1,晴
2026-04-20 10:00,2026-04-20,10,2026-04-20T10:00,22.8,63,15.4,24.9,0.0,0.0,0.0,1,1015.2,1013.8,8,6.7,36,14.0,24140.0,1,基本晴
2026-04-20 11:00,2026-04-20,11,2026-04-20T11:00,24.4,60,16.1,26.8,0.0,0.0,0.0,2,1015.2,1013.8,64,10.2,42,19.8,24140.0,1,局部多云
2026-04-20 12:00,2026-04-20,12,2026-04-20T12:00,25.6,53,15.3,27.4,0.0,0.0,0.0,1,1015.0,1013.6,25,13.2,29,25.6,24140.0,1,基本晴
2026-04-20 13:00,2026-04-20,13,2026-04-20T13:00,26.2,45,13.3,26.8,0.0,0.0,0.0,1,1014.5,1013.1,12,17.4,24,33.5,24140.0,1,基本晴
2026-04-20 14:00,2026-04-20,14,2026-04-20T14:00,26.2,43,12.6,26.2,0.0,0.0,0.0,1,1013.8,1012.4,28,16.2,32,33.8,24140.0,1,基本晴
2026-04-20 15:00,2026-04-20,15,2026-04-20T15:00,26.2,44,13.0,25.9,0.0,0.0,0.0,0,1013.6,1012.2,3,15.3,30,31.3,24140.0,1,晴
2026-04-20 16:00,2026-04-20,16,2026-04-20T16:00,25.6,49,14.1,24.6,0.0,0.0,0.0,2,1013.8,1012.4,47,16.3,22,30.6,24140.0,1,局部多云
2026-04-20 17:00,2026-04-20,17,2026-04-20T17:00,24.2,57,15.2,23.4,0.0,0.0,0.0,2,1014.3,1012.9,73,18.0,12,33.1,24140.0,1,局部多云
